step,energy,beta,lambda,delta
0,861.874,0.00130526,1,3.14
1,1913.6,0.00385152,0.76754,3.14
2,3136.18,0.00370818,0.762492,3.14
3,5729.84,0.00216676,0.773587,3.14
4,983.145,0.00273007,0.953667,3.14
5,4495.28,0.002428,1.10696,3.14
6,3315.45,0.00174876,1.31238,3.14
7,2208.2,0.00424591,1.59065,3.14
8,1998.59,0.0023815,1.96588,3.14
9,2417.31,0.0028333,2.44392,3.14
10,1734.25,0.00258288,3.07088,3.14
11,815.836,0.00226213,3.88339,3.14
12,158.077,0.00171703,4.96494,3.14
13,83.7832,0.00194151,6.3437,3.14
14,114.02,0.00214037,8.16998,3.14
15,59.4299,0.00183926,10.4798,3.14
16,43.4983,0.00276738,13.4684,3.14
17,63.5369,0.00361812,17.3216,3.14
18,77.1777,0.0103352,22.3276,3.14
19,34.022,0.00579936,28.6856,3.14
20,13.554,0.00530491,36.9851,3.14
21,9.54956,0.00712526,47.6921,3.14
22,9.15332,0.00807437,61.538,3.14
23,13.3591,0.0107008,79.2716,3.14
24,6.23608,0.0202576,102.171,3.14
25,4.88184,0.0224699,131.753,3.14
26,8.4502,0.0354396,169.963,3.14
27,10.7725,0.0220878,219.503,3.14
28,0.608398,0.0625783,283.384,3.14
29,8.83618,0.0519922,365.718,3.14
30,4.23047,0.0775322,472.321,3.14
31,1.66211,0.0629041,610.144,3.14
32,0.358154,0.0848067,788.3,3.14
33,0.549805,0.17855,1018.72,3.14
34,0.364258,0.435615,1316.25,3.14
35,0.0373535,0.262717,1701.07,3.14
36,0.146484,0.464244,2198.58,3.14
37,0.0388184,1.06283,2842.44,3.14
38,0.0214844,0.901434,3675.19,3.14
39,0.0319824,3.57746,4752.39,3.14
40,0.03125,2.97834,6146.4,3.14
41,0.017334,1.41322,7950.21,3.14
42,0.0107422,13.7872,10284.6,3.14
43,0.00732422,18.5062,13306.1,3.14
