step,energy,beta,lambda,delta
0,3950.01,0.00396311,1,3.14
1,2356.77,0.00184162,0.76754,3.14
2,3843.78,0.00188756,0.707237,3.14
3,3552.92,0.0023505,0.671179,3.14
4,331.652,0.0031934,0.745117,3.14
5,1958.44,0.00328524,0.845244,3.14
6,1566.85,0.00504802,1.01352,3.14
7,1922.53,0.00306619,1.17444,3.14
8,3011.26,0.00426934,1.36953,3.14
9,3989.01,0.00356651,1.5776,3.14
10,3370.88,0.00198353,1.90913,3.14
11,1193.15,0.00276455,2.31633,3.14
12,2473.5,0.00271916,2.7835,3.14
13,206.944,0.00198137,3.43771,3.14
14,354.541,0.00213093,4.24583,3.14
15,423.807,0.00165514,5.31403,3.14
16,171.848,0.00192899,6.65201,3.14
17,77.6829,0.00175449,8.29834,3.14
18,11.9258,0.00489726,10.3752,3.14
19,44.4016,0.00249959,12.9759,3.14
20,115.033,0.0029474,16.2251,3.14
21,53.8809,0.00940011,20.3472,3.14
22,21.0488,0.00387485,25.55,3.14
23,25.6829,0.00919735,32.1199,3.14
24,17.5188,0.00510362,40.4237,3.14
25,41.8975,0.00683772,50.9129,3.14
26,32.0576,0.0206305,64.176,3.14
27,7.74951,0.010031,81.1218,3.14
28,4.40723,0.0205073,102.486,3.14
29,13.3999,0.0177745,129.537,3.14
30,10.1963,0.0524049,163.83,3.14
31,7.46997,0.0281252,207.612,3.14
32,2.06543,0.0485161,262.979,3.14
33,0.32666,0.0431737,333.433,3.14
34,2.06689,0.0627593,422.819,3.14
35,0.434814,0.0931831,536.616,3.14
36,0.678467,0.78608,681.499,3.14
37,1.44824,0.14189,865.709,3.14
38,0.119141,0.214869,1100.32,3.14
39,0.787842,0.440262,1399.5,3.14
40,0.155273,1.18244,1780.39,3.14
41,0.202881,2.32546,2265.87,3.14
42,0.261719,0.500914,2885.05,3.14
43,0.170898,1.63463,3675.06,3.14
44,0.152832,2.04445,4683.27,3.14
45,0.227295,1.9029,5969.2,3.14
46,0.0834961,5.10197,7611.25,3.14
47,0.0966797,4.35717,9708.16,3.14
48,0.0395508,26.3316,12386.8,3.14
49,0.0307617,49.0703,15809.7,3.14
50,0.0166016,45.8093,20185,3.14
51,0.0129395,111.209,25778.9,3.14
52,0.00756836,88.0171,32933,3.14
