step,energy,beta,lambda,delta
0,4860.39,0.00172007,1,3.14
1,5202.84,0.00171859,0.98311,3.14
2,7031.46,0.00185388,0.988552,3.14
3,10872.3,0.00273409,0.993581,3.14
4,7029.05,0.0021605,1.00376,3.14
5,10881.3,0.00319592,1.01512,3.14
6,6996.87,0.00175733,1.02685,3.14
7,7008.88,0.0033533,1.0397,3.14
8,6601.84,0.00170155,1.05366,3.14
9,8560.09,0.00602019,1.06845,3.14
10,6045.91,0.00154911,1.08375,3.14
11,7796.41,0.00543624,1.09958,3.14
12,9863.07,0.00161616,1.11514,3.14
13,4835.78,0.00148894,1.13143,3.14
14,6178.9,0.00175913,1.14832,3.14
15,13922.9,0.00270108,1.16582,3.14
16,12335.6,0.00241296,1.18365,3.14
17,6673.57,0.0020678,1.20176,3.14
18,4717.84,0.00282366,1.22024,3.14
19,9611.24,0.00483413,1.23923,3.14
20,7410.09,0.00145117,1.2587,3.14
21,8069.63,0.00216149,1.2785,3.14
22,8153.64,0.00456431,1.29876,3.14
23,11248.9,0.00363582,1.31932,3.14
24,5993.78,0.00181191,1.33986,3.14
25,8021.57,0.00225345,1.36101,3.14
26,8209.65,0.00559239,1.38272,3.14
27,9407.16,0.00293287,1.40495,3.14
28,5494.9,0.00164834,1.42775,3.14
29,4789.24,0.0016582,1.45067,3.14
30,8567.52,0.00334983,1.47416,3.14
31,7098.04,0.00248774,1.4979,3.14
32,3810.04,0.00149,1.52209,3.14
33,6819.47,0.00207517,1.54683,3.14
34,5424.35,0.00154245,1.57204,3.14
35,9290.65,0.00204095,1.59755,3.14
36,5578.32,0.00406625,1.62345,3.14
37,10387.9,0.0092992,1.64994,3.14
38,10974.9,0.0018684,1.67705,3.14
39,4562.86,0.00239081,1.70434,3.14
40,4664.34,0.00152064,1.73207,3.14
41,6312.31,0.00175326,1.76046,3.14
42,7717.45,0.00247646,1.78939,3.14
43,4676.01,0.00237133,1.81861,3.14
44,5905.42,0.00344076,1.8486,3.14
45,10000.4,0.0031129,1.87914,3.14
46,11565.7,0.00249422,1.90991,3.14
47,7072.96,0.00222061,1.94113,3.14
48,4887.16,0.00165621,1.97301,3.14
49,10564.9,0.00262839,2.00555,3.14
50,7548.99,0.00155875,2.03843,3.14
51,4177.32,0.00156557,2.07234,3.14
52,3387.33,0.00161632,2.10689,3.14
53,6163.57,0.00255694,2.14166,3.14
54,4550.33,0.00136061,2.1769,3.14
55,9346.97,0.00323956,2.2129,3.14
56,5065.15,0.00170194,2.24942,3.14
57,8472.01,0.0021861,2.28656,3.14
58,7681.8,0.00248392,2.32422,3.14
59,8688.34,0.00150595,2.36268,3.14
60,8655.47,0.00232196,2.40183,3.14
61,4647.26,0.00204587,2.44158,3.14
62,7907.72,0.0020902,2.48194,3.14
63,9565.59,0.00494169,2.5232,3.14
64,9754.15,0.00199437,2.56528,3.14
65,14080.7,0.00217358,2.60797,3.14
66,9756.9,0.00244474,2.65143,3.14
67,11607.3,0.00225985,2.69548,3.14
68,6821.74,0.00177612,2.74039,3.14
69,6855.31,0.00270949,2.78614,3.14
70,5875.51,0.0033487,2.83257,3.14
71,7238.92,0.00174293,2.87968,3.14
72,11875.3,0.0027963,2.92764,3.14
73,5672.03,0.00164479,2.97618,3.14
74,9510.41,0.00212699,3.02571,3.14
75,10185.5,0.00222911,3.07606,3.14
76,11624.5,0.00183641,3.12717,3.14
77,7740.38,0.00382593,3.17936,3.14
78,8488.41,0.00227063,3.23241,3.14
79,6741.39,0.00192157,3.28626,3.14
80,8348.3,0.00251148,3.34104,3.14
81,9719.98,0.00348414,3.39682,3.14
82,4725.66,0.00120723,3.45353,3.14
83,8854.73,0.00253877,3.51115,3.14
84,6893.77,0.00203094,3.56977,3.14
85,10598.9,0.00779204,3.6295,3.14
86,8667.95,0.00200368,3.69019,3.14
87,6710.54,0.00346911,3.75175,3.14
88,5883.88,0.00208814,3.81429,3.14
89,14243,0.00405254,3.87807,3.14
90,10714,0.00327056,3.94289,3.14
91,6278.12,0.00703948,4.0089,3.14
92,9461.38,0.00427795,4.07605,3.14
93,9264.63,0.00153321,4.14414,3.14
94,11583.5,0.00279802,4.2135,3.14
95,7452.32,0.001371,4.28399,3.14
96,4942.12,0.001703,4.35549,3.14
97,8798.17,0.00168303,4.42809,3.14
98,9948.82,0.00222846,4.50216,3.14
99,8982.37,0.00327308,4.57737,3.14
100,8690.91,0.00448459,4.65384,3.14
101,9520.28,0.00187023,4.73177,3.14
102,9234.04,0.00154876,4.81121,3.14
103,8450.81,0.00161318,4.89192,3.14
104,8500,0.00474011,4.97393,3.14
105,12331.2,0.00140633,5.05741,3.14
106,7549.83,0.00184882,5.14237,3.14
107,9752.42,0.00185574,5.22876,3.14
108,12447.2,0.00421477,5.31662,3.14
109,7826.27,0.00123464,5.40598,3.14
110,2898.02,0.00148099,5.49669,3.14
111,8987.54,0.00153146,5.58866,3.14
112,8895.78,0.00153256,5.68216,3.14
113,8905.84,0.00529283,5.77714,3.14
114,11893.9,0.00296101,5.87383,3.14
115,7382.21,0.0017315,5.97224,3.14
116,9315.66,0.0016498,6.07248,3.14
117,6219.34,0.00231833,6.17451,3.14
118,8575.99,0.00213762,6.27824,3.14
119,9938.71,0.00293167,6.38393,3.14
120,11113.5,0.00230494,6.49122,3.14
121,9600.38,0.00212188,6.60042,3.14
122,4417.03,0.00120696,6.7114,3.14
123,7987.06,0.00184276,6.82435,3.14
124,7806.47,0.00166782,6.93915,3.14
125,4683.15,0.00197083,7.0558,3.14
126,7711.63,0.00411875,7.17416,3.14
127,5074.11,0.00221984,7.29467,3.14
128,6765.27,0.00144682,7.41748,3.14
129,5194.03,0.00249752,7.54228,3.14
130,7799.43,0.00307445,7.66886,3.14
131,9564.87,0.00207651,7.79769,3.14
132,8335.38,0.00155099,7.92877,3.14
133,5296.57,0.00223095,8.06225,3.14
134,4241.26,0.00154048,8.19798,3.14
135,8423.96,0.00246273,8.33602,3.14
136,11168.1,0.00449656,8.47629,3.14
137,6643.64,0.00225155,8.61895,3.14
138,5437.43,0.0016409,8.7642,3.14
139,3797.8,0.00212999,8.91204,3.14
140,9961.15,0.00336547,9.06215,3.14
141,3294.19,0.00220184,9.21486,3.14
142,4521.91,0.00154585,9.37018,3.14
143,4783.59,0.00269771,9.52821,3.14
144,3388.58,0.00125923,9.68891,3.14
145,7920.74,0.00195061,9.85242,3.14
146,7164.33,0.00228443,10.0188,3.14
147,6095.39,0.00189855,10.188,3.14
148,8855.02,0.00252282,10.36,3.14
149,3902.87,0.00243759,10.5351,3.14
150,3979.62,0.00154515,10.7131,3.14
151,2604.02,0.0016413,10.8941,3.14
152,2569.16,0.00186154,11.0781,3.14
153,2306.22,0.00160495,11.2653,3.14
154,3549.65,0.00331732,11.4555,3.14
155,1413.42,0.00124766,11.6491,3.14
156,1956.86,0.00218891,11.846,3.14
157,1265.15,0.0023857,12.0462,3.14
158,5516.22,0.00159561,12.2496,3.14
159,3922.37,0.0020185,12.4565,3.14
160,3145.84,0.00150742,12.6667,3.14
161,1100.65,0.00163844,12.8809,3.14
162,4269.51,0.00224036,13.0987,3.14
163,4195.53,0.00186956,13.3202,3.14
164,1698.98,0.00268036,13.5456,3.14
165,2621.65,0.00189617,13.7748,3.14
166,2577.24,0.00221839,14.0078,3.14
167,560.27,0.00153128,14.2449,3.14
168,576.86,0.00124589,14.4861,3.14
169,1972.55,0.00135176,14.7314,3.14
170,811.93,0.0012329,14.9808,3.14
171,887.729,0.00253186,15.2347,3.14
172,669.549,0.00119407,15.4928,3.14
173,1094.5,0.00176639,15.7552,3.14
174,692.677,0.00192486,16.0223,3.14
175,2021.51,0.0017742,16.2938,3.14
176,887.228,0.00176096,16.57,3.14
177,859.22,0.00149948,16.8508,3.14
178,3655.34,0.00312931,17.136,3.14
179,2467.24,0.00225339,17.4264,3.14
180,1357.01,0.00206897,17.7218,3.14
181,790.914,0.00172164,18.0223,3.14
182,886.846,0.00155879,18.3278,3.14
183,1097.27,0.00217983,18.6386,3.14
184,2075.8,0.0023074,18.9545,3.14
185,736.108,0.0016112,19.2759,3.14
186,789.413,0.00261312,19.603,3.14
187,1195.96,0.00462326,19.9355,3.14
188,679.91,0.00168074,20.2739,3.14
189,474.894,0.00162498,20.618,3.14
190,564.306,0.00361746,20.968,3.14
191,644.922,0.00200542,21.3239,3.14
192,874.942,0.00263137,21.686,3.14
193,638.499,0.00205826,22.0543,3.14
194,542.938,0.00229639,22.4287,3.14
195,1622.79,0.00204997,22.8093,3.14
196,1766.59,0.00405071,23.1963,3.14
197,533.668,0.0023088,23.5902,3.14
198,407.604,0.0023726,23.991,3.14
199,279.919,0.0014879,24.3986,3.14
200,398.327,0.00207683,24.8131,3.14
201,454.454,0.00152572,25.2349,3.14
202,897.418,0.0040432,25.6639,3.14
203,104.903,0.00129677,26.1002,3.14
204,418.25,0.00261821,26.544,3.14
205,925.181,0.00386699,26.995,3.14
206,461.436,0.0026268,27.4539,3.14
207,1016.49,0.00369467,27.9204,3.14
208,685.407,0.00337155,28.395,3.14
209,236.875,0.00154299,28.8779,3.14
210,977.752,0.00280383,29.369,3.14
211,608.906,0.00322056,29.8686,3.14
212,166.73,0.00188433,30.3767,3.14
213,120.091,0.00388472,30.8936,3.14
214,301.969,0.00203463,31.419,3.14
215,326.354,0.00306945,31.9536,3.14
