step,energy,beta,lambda,delta
0,1736.75,0.00162982,1,3.14
1,3647.64,0.00215188,0.76754,3.14
2,3160.5,0.00255726,0.633658,3.14
3,4950.63,0.00247722,0.594132,3.14
4,4720.46,0.00212839,0.666898,3.14
5,5611.93,0.0112474,0.76363,3.14
6,4041.77,0.00158013,0.919143,3.14
7,1461.3,0.00225853,1.05746,3.14
8,1148.9,0.00182031,1.23656,3.14
9,1511.18,0.00210243,1.47115,3.14
10,803.146,0.00202034,1.75155,3.14
11,2524.07,0.00199404,2.06158,3.14
12,516.406,0.00202336,2.46312,3.14
13,1263.46,0.00331349,2.97652,3.14
14,217.535,0.00144759,3.60337,3.14
15,90.8452,0.00196272,4.37455,3.14
16,2012.16,0.00336541,5.33738,3.14
17,307.805,0.00372947,6.5042,3.14
18,51.7888,0.00210425,7.99963,3.14
19,18.8091,0.00255254,9.84312,3.14
20,38.3882,0.00484992,12.1052,3.14
21,19.7676,0.00243647,14.9316,3.14
22,35.4309,0.00328793,18.4633,3.14
23,14.2373,0.0029762,22.8774,3.14
24,51.3276,0.00810454,28.3467,3.14
25,34.3418,0.00542249,35.2245,3.14
26,28.6096,0.00709943,43.8399,3.14
27,2.83081,0.00647491,54.522,3.14
28,12.8601,0.00957214,67.9307,3.14
29,1.77417,0.0205781,84.7178,3.14
30,4.1355,0.0279087,105.734,3.14
31,0.0788574,0.0303903,132.065,3.14
32,1.11377,0.0400102,165.086,3.14
33,2.53931,0.0407099,206.569,3.14
34,1.98438,0.0739689,258.601,3.14
35,1.38013,0.10917,324.08,3.14
36,5.38306,0.0741911,406.639,3.14
37,0.763184,0.0632474,510.311,3.14
38,2.02979,0.0717641,640.875,3.14
39,1.3291,0.0849128,805.317,3.14
40,0.291504,0.267501,1012.66,3.14
41,0.403809,0.217351,1274.23,3.14
42,0.375488,0.346781,1604.11,3.14
43,1.04004,0.351999,2020.81,3.14
44,0.544434,0.539724,2546.52,3.14
45,0.105469,1.29387,3211.12,3.14
46,0.189453,1.38823,4051.3,3.14
47,0.154053,1.38143,5114.01,3.14
48,0.0078125,1.30942,6458.87,3.14
