step,energy,beta,lambda,delta
0,8292.86,0.00307153,1,3.14
1,9630.91,0.00628418,0.98311,3.14
2,9014.83,0.00169708,0.985349,3.14
3,12055.6,0.0041273,0.99461,3.14
4,6992.33,0.00264021,1.00405,3.14
5,6821.05,0.00172541,1.01548,3.14
6,5864.44,0.00166502,1.0276,3.14
7,11725.7,0.00458253,1.04001,3.14
8,7821.16,0.00185802,1.05386,3.14
9,11899.4,0.00253182,1.06833,3.14
10,8163.3,0.00161343,1.08316,3.14
11,9402.66,0.00212034,1.09909,3.14
12,6336.9,0.00217191,1.11516,3.14
13,9375.26,0.00203752,1.13176,3.14
14,9468.48,0.00218129,1.14887,3.14
15,11058.5,0.00217162,1.16602,3.14
16,8598.01,0.00263091,1.18346,3.14
17,9645.17,0.00280096,1.20139,3.14
18,8891.29,0.00194097,1.22007,3.14
19,9162.78,0.00171042,1.23882,3.14
20,9117.23,0.00329818,1.25868,3.14
21,7059.29,0.00197233,1.27824,3.14
22,5728.07,0.00226658,1.2982,3.14
23,6827.86,0.00483224,1.31834,3.14
24,5387.05,0.00279623,1.33937,3.14
25,6844.04,0.00199162,1.36066,3.14
26,7109.51,0.00231288,1.38212,3.14
27,7442.16,0.00178291,1.4043,3.14
28,6408.3,0.00192025,1.42679,3.14
29,6281.22,0.0020143,1.44976,3.14
30,6743.21,0.00199172,1.47313,3.14
31,7163.4,0.00185573,1.4972,3.14
32,6405.54,0.00173962,1.52127,3.14
33,6104.93,0.00164062,1.54576,3.14
34,7315.69,0.00266749,1.57088,3.14
35,4900.51,0.00163295,1.59636,3.14
36,5538.54,0.00251878,1.62229,3.14
37,7348.07,0.00206024,1.64889,3.14
38,8267.94,0.00266204,1.67578,3.14
39,5203.04,0.00192697,1.70333,3.14
40,6161.82,0.00230128,1.73112,3.14
41,10260.6,0.00309315,1.75956,3.14
42,10203.6,0.00293421,1.78828,3.14
43,11311.3,0.00468863,1.81767,3.14
44,14736.3,0.0020498,1.84765,3.14
45,11279.6,0.00405465,1.87793,3.14
46,9945.04,0.00392852,1.90889,3.14
47,8884.18,0.00231572,1.9402,3.14
48,6433.68,0.00182102,1.972,3.14
49,14592.4,0.00283841,2.00451,3.14
50,9907.66,0.00193393,2.03751,3.14
51,10525.2,0.00251167,2.07104,3.14
52,8310.01,0.0020579,2.10515,3.14
53,7010.04,0.00198323,2.13993,3.14
54,10055.9,0.00208254,2.17534,3.14
55,6595.27,0.00207562,2.21136,3.14
56,6987.27,0.00150572,2.24783,3.14
57,7252.96,0.00303691,2.28493,3.14
58,7774.28,0.00241812,2.3226,3.14
59,6986.19,0.00277173,2.36107,3.14
60,9726.54,0.00225009,2.40027,3.14
61,8860.45,0.00389295,2.44028,3.14
62,11484.1,0.00711217,2.48069,3.14
63,5894.13,0.00163414,2.5219,3.14
64,6907.06,0.0017678,2.56383,3.14
65,9902.01,0.00204782,2.60643,3.14
66,5509.83,0.00242039,2.64987,3.14
67,7237.66,0.00174821,2.69411,3.14
68,12467.8,0.00475331,2.73905,3.14
69,7452.76,0.00174125,2.78471,3.14
70,4916.99,0.00172244,2.83116,3.14
71,9321.24,0.00292027,2.87834,3.14
72,6447.81,0.00172689,2.92644,3.14
73,4477.45,0.00203538,2.97516,3.14
74,8152.46,0.00159362,3.02479,3.14
75,12726.9,0.00357682,3.07527,3.14
76,6279.53,0.00230013,3.12646,3.14
77,8948.76,0.00492932,3.17877,3.14
78,13356.1,0.00275623,3.23219,3.14
79,10981.6,0.00311312,3.28608,3.14
80,7695.18,0.00290858,3.34096,3.14
81,11105.5,0.00195991,3.3967,3.14
82,7743.07,0.00250542,3.45359,3.14
83,12126.8,0.00216181,3.51144,3.14
84,11384.6,0.00231147,3.57018,3.14
85,7807.99,0.00301709,3.62981,3.14
86,10630.2,0.00271381,3.69034,3.14
87,10484,0.00209561,3.75215,3.14
88,5284.31,0.00130669,3.81511,3.14
89,11553.9,0.00637653,3.87903,3.14
90,5598.25,0.00112841,3.9439,3.14
91,9156.19,0.00163132,4.00996,3.14
92,7340.08,0.00225962,4.07701,3.14
93,9135.55,0.00211862,4.14523,3.14
94,7484.87,0.00233466,4.21467,3.14
95,9989.38,0.00357789,4.28524,3.14
96,7678.82,0.00189666,4.35713,3.14
97,6158.96,0.0022918,4.43039,3.14
98,6132.75,0.00152692,4.50472,3.14
99,11741.3,0.00144171,4.58045,3.14
100,7051.71,0.00256539,4.65764,3.14
101,4252.06,0.00154641,4.73586,3.14
102,6345.31,0.00243014,4.81557,3.14
103,7851.96,0.00129384,4.89644,3.14
104,9679.72,0.00582948,4.97887,3.14
105,11664.5,0.00280331,5.06249,3.14
106,7349.22,0.00294623,5.14778,3.14
107,6467.75,0.00242312,5.23448,3.14
108,8637.82,0.00221234,5.32253,3.14
109,11485.3,0.00164173,5.41203,3.14
110,6943.91,0.00285307,5.50316,3.14
111,5194.88,0.00143015,5.5959,3.14
112,9615.39,0.00226072,5.68986,3.14
113,10757.7,0.00285973,5.7853,3.14
114,7115.49,0.00182843,5.88261,3.14
115,3802.18,0.00171275,5.98162,3.14
116,11088.7,0.00211488,6.08216,3.14
117,11583.5,0.00389538,6.18441,3.14
118,10109.8,0.00142302,6.28861,3.14
119,11394,0.00263834,6.39439,3.14
120,8065.25,0.00153937,6.50207,3.14
121,9402.64,0.00237273,6.61149,3.14
122,11472.3,0.00159784,6.72261,3.14
123,6329.01,0.00210004,6.83544,3.14
124,10611.2,0.00161737,6.95022,3.14
125,4945.61,0.00332237,7.06698,3.14
126,9440,0.00483919,7.18547,3.14
127,6296.32,0.00194253,7.30605,3.14
128,7814.14,0.00176308,7.42924,3.14
129,9271.36,0.00229048,7.55434,3.14
130,10887.7,0.00252613,7.6816,3.14
131,7588.96,0.00175157,7.81096,3.14
132,7631.23,0.00136388,7.94276,3.14
133,10542.8,0.00229945,8.07667,3.14
134,10979.4,0.00252769,8.2131,3.14
135,9983.85,0.00161565,8.35169,3.14
136,10190.4,0.00312212,8.49297,3.14
137,9657.03,0.00153587,8.63612,3.14
138,9462.8,0.0094083,8.78174,3.14
139,3156.32,0.0021114,8.93015,3.14
140,5428.94,0.00248015,9.08095,3.14
141,2594.81,0.0016972,9.23413,3.14
142,5203.31,0.00164026,9.3902,3.14
143,9973.96,0.00422808,9.54846,3.14
144,4515.47,0.00128773,9.70948,3.14
145,3827.75,0.00133361,9.87322,3.14
146,4533.18,0.00230244,10.0399,3.14
147,8705.07,0.00182854,10.209,3.14
148,3887.98,0.00294096,10.3813,3.14
149,4525.55,0.00166166,10.5565,3.14
150,5735.73,0.00311793,10.7344,3.14
151,5503,0.00215173,10.9157,3.14
152,2646.7,0.00191801,11.1003,3.14
153,4097.42,0.00213959,11.2881,3.14
154,4443.28,0.00138004,11.4789,3.14
155,6775.11,0.00153497,11.6725,3.14
156,3885.75,0.00204183,11.8693,3.14
157,3361.39,0.00175759,12.0697,3.14
158,4416.13,0.00279921,12.2739,3.14
159,7637.17,0.00302801,12.4813,3.14
160,7444.22,0.0087055,12.6924,3.14
161,1546.85,0.00212489,12.9073,3.14
162,1079.7,0.00265461,13.1259,3.14
163,2167.97,0.00166426,13.3479,3.14
164,4749.39,0.0020406,13.5737,3.14
165,1836.56,0.00208304,13.8036,3.14
166,3412.33,0.00311695,14.0373,3.14
167,2318.54,0.00236402,14.2751,3.14
168,606.508,0.00212921,14.517,3.14
169,4572.93,0.00281328,14.7626,3.14
