step,energy,beta,lambda,delta
0,7854.93,0.00219629,1,3.14
1,8971.78,0.00158821,0.98311,3.14
2,9948.56,0.00171705,0.981543,3.14
3,7828.2,0.00229923,0.986995,3.14
4,8418.27,0.0026529,0.995112,3.14
5,5291.82,0.00333631,1.00653,3.14
6,10169.8,0.00191778,1.01815,3.14
7,11499.4,0.00208258,1.03166,3.14
8,6708.44,0.00217728,1.04448,3.14
9,9335.73,0.00179156,1.05831,3.14
10,13432.5,0.00247321,1.07345,3.14
11,10307.6,0.00285033,1.08892,3.14
12,6043.87,0.00172261,1.10453,3.14
13,6624.92,0.00232393,1.12127,3.14
14,6711.92,0.00279486,1.13833,3.14
15,7710.62,0.00165038,1.15559,3.14
16,11513,0.00214835,1.17314,3.14
17,12113.6,0.00274602,1.19122,3.14
18,10970,0.00251175,1.20929,3.14
19,12986.4,0.00249463,1.22841,3.14
20,6320.01,0.00215742,1.24731,3.14
21,8596.78,0.00282941,1.26696,3.14
22,3954.31,0.00333139,1.28732,3.14
23,7759.45,0.00335404,1.3074,3.14
24,13550.5,0.00272232,1.32787,3.14
25,5270.32,0.00231966,1.34882,3.14
26,12890,0.00292797,1.37033,3.14
27,8865.52,0.00250482,1.39232,3.14
28,4439.86,0.0018681,1.41461,3.14
29,10685.6,0.00296528,1.43722,3.14
30,8670.56,0.00192105,1.46027,3.14
31,7475.83,0.00187178,1.48381,3.14
32,8552.04,0.00291947,1.50772,3.14
33,2996.75,0.00301228,1.53214,3.14
34,11591.5,0.00199006,1.55696,3.14
35,4976.82,0.00149467,1.58232,3.14
36,3411.96,0.00129405,1.60817,3.14
37,11657,0.00317998,1.63424,3.14
38,11128.9,0.00246186,1.66097,3.14
39,10213.4,0.00210086,1.68799,3.14
40,8351.33,0.00267641,1.71561,3.14
41,11840.2,0.00292131,1.74356,3.14
42,10336.3,0.00282458,1.77206,3.14
43,7659.7,0.00151958,1.80116,3.14
44,6143.69,0.00156703,1.83064,3.14
45,4752.36,0.00136385,1.86064,3.14
46,6940.98,0.0023436,1.89119,3.14
47,5761.45,0.00176896,1.9224,3.14
48,5220.35,0.00156295,1.95412,3.14
49,12949.4,0.00227394,1.98641,3.14
50,7081.92,0.00185819,2.01915,3.14
51,4815.45,0.00163699,2.05247,3.14
52,5696.86,0.0016684,2.08619,3.14
53,4768.73,0.00145241,2.12061,3.14
54,7258.35,0.00171041,2.15573,3.14
55,9145.18,0.0014156,2.19134,3.14
56,13862.7,0.00328066,2.22753,3.14
57,10270.6,0.00322849,2.26438,3.14
58,4616.58,0.00185761,2.30189,3.14
59,6401.35,0.00272986,2.33997,3.14
60,7434.08,0.00406381,2.37877,3.14
61,3372.66,0.00127463,2.41814,3.14
62,6988.07,0.00218446,2.45826,3.14
63,11243.8,0.00221653,2.49918,3.14
64,7172.6,0.00246546,2.54081,3.14
65,5067.02,0.00159307,2.58317,3.14
66,6698.61,0.00162875,2.62622,3.14
67,10742.9,0.0042307,2.66986,3.14
68,8300.47,0.00204199,2.71428,3.14
69,7189.01,0.00190556,2.75952,3.14
70,9291.59,0.00254781,2.80565,3.14
71,8404.22,0.00285457,2.85233,3.14
72,5484.41,0.00139647,2.89994,3.14
73,7906.62,0.00253031,2.9485,3.14
74,8253.18,0.00230007,2.99765,3.14
75,12157.8,0.00256172,3.04754,3.14
76,6245.34,0.00214069,3.09821,3.14
77,5742.81,0.00185322,3.14987,3.14
78,6811.03,0.00291538,3.2023,3.14
79,8801.01,0.00142271,3.25553,3.14
80,7875.86,0.00192912,3.30977,3.14
81,5051.32,0.00244612,3.36479,3.14
82,8815.65,0.00444534,3.42078,3.14
83,5581.77,0.00251142,3.47779,3.14
84,12803.2,0.00266203,3.5359,3.14
85,6147.66,0.00172599,3.59501,3.14
86,5586.32,0.00272333,3.65513,3.14
87,10337.6,0.00296762,3.71628,3.14
88,5203.48,0.00178063,3.77853,3.14
89,7267.5,0.0019509,3.84175,3.14
90,12107.6,0.002955,3.90599,3.14
91,9348.74,0.00148628,3.97115,3.14
92,10183,0.00397519,4.03749,3.14
93,5707.59,0.00219496,4.1048,3.14
94,8022.29,0.00343013,4.17346,3.14
95,12781.2,0.00339268,4.24327,3.14
96,7532.66,0.00142832,4.31423,3.14
97,9061.21,0.00202955,4.38631,3.14
98,11881.7,0.00235536,4.45963,3.14
99,12873.6,0.00691669,4.53417,3.14
100,9305.15,0.00206975,4.61005,3.14
101,6047.58,0.00159612,4.68732,3.14
102,10421.1,0.00187033,4.76585,3.14
103,9689.15,0.00193745,4.84551,3.14
104,9096.85,0.0019271,4.92664,3.14
105,12398.5,0.00205161,5.00917,3.14
106,10980.4,0.00270764,5.09311,3.14
107,8718.12,0.00165907,5.17844,3.14
108,12958.9,0.00273025,5.26509,3.14
109,12648.7,0.00192249,5.35308,3.14
110,6204.35,0.00306265,5.44262,3.14
111,7947.43,0.00229197,5.53378,3.14
112,8412.61,0.00144791,5.62669,3.14
