step,energy,beta,lambda,delta
0,3102.09,0.00447486,1,3.14
1,2889.03,0.00142648,0.76754,3.14
2,4111.67,0.00274734,0.762431,3.14
3,2115.28,0.00146542,0.922706,3.14
4,5787.64,0.00243916,1.05023,3.14
5,3164.16,0.0028763,1.27551,3.14
6,659.78,0.00129774,1.51159,3.14
7,4037.67,0.00195251,1.7365,3.14
8,5953.53,0.00280274,2.08794,3.14
9,5519.97,0.00222025,2.49187,3.14
10,5806.94,0.00209885,3.00411,3.14
11,5795.46,0.00386319,3.74964,3.14
12,1784.81,0.00172336,4.65285,3.14
13,19.7559,0.00169297,5.71241,3.14
14,214.583,0.00215469,7.02713,3.14
15,99.6985,0.00194471,8.61764,3.14
16,98.7607,0.0017542,10.655,3.14
17,283.1,0.00353819,13.1292,3.14
18,19.7012,0.00316779,16.2577,3.14
19,6.13525,0.00614188,20.1793,3.14
20,16.1619,0.00789521,25.1231,3.14
21,156.524,0.0069003,31.2461,3.14
22,6.19458,0.00692533,38.9115,3.14
23,12.2666,0.00536896,48.5698,3.14
24,11.7417,0.0121201,60.6086,3.14
25,10.4912,0.0112457,75.7144,3.14
26,4.85229,0.0178704,94.7474,3.14
27,1.52881,0.011963,118.671,3.14
28,2.03149,0.0198032,148.754,3.14
29,6.36572,0.0315579,186.893,3.14
30,4.08423,0.0302968,234.854,3.14
31,0.233398,0.0305482,295.192,3.14
32,1.98145,0.108396,371.33,3.14
33,7.72705,0.0559966,467.377,3.14
34,0.443359,0.0838476,588.901,3.14
35,0.467041,0.159424,742.461,3.14
36,0.426514,0.122328,936.565,3.14
37,0.421631,0.211413,1182.14,3.14
38,0.306885,0.28447,1492.77,3.14
39,0.231689,0.454153,1886.42,3.14
40,0.0639648,0.318632,2384.9,3.14
41,0.0200195,2.12609,3016.71,3.14
42,0.139404,0.835705,3818.33,3.14
43,0.543457,0.550322,4835.49,3.14
44,0.0432129,2.1682,6125.81,3.14
45,0.0151367,1.62926,7763.52,3.14
46,0.0175781,4.2493,9843.22,3.14
47,0.0124512,9.8981,12485.7,3.14
48,0.00878906,44.8235,15844.2,3.14
