step,energy,beta,lambda,delta
0,2632,0.00371414,1,3.14
1,3850.23,0.00214268,0.76754,3.14
2,4942.96,0.00185499,0.643543,3.14
3,3407.45,0.00184202,0.536842,3.14
4,3171.32,0.00290003,0.4956,3.14
5,1610.17,0.00152506,0.521783,3.14
6,4657.42,0.00157332,0.566837,3.14
7,4774.03,0.00194419,0.615767,3.14
8,2348.67,0.00448055,0.685671,3.14
9,909.688,0.00165837,0.794887,3.14
10,1040.91,0.0023313,0.936794,3.14
11,999.719,0.00405933,1.10175,3.14
12,3444.04,0.00202598,1.30081,3.14
13,2644.57,0.00179168,1.60393,3.14
14,3874.37,0.00600268,2.00191,3.14
15,4449.1,0.00529116,2.49424,3.14
16,4044.38,0.00196039,3.08011,3.14
17,2932.72,0.00271355,3.73116,3.14
18,1255.29,0.00242048,4.60181,3.14
19,721.479,0.00171073,5.68106,3.14
20,306.762,0.00221301,7.00249,3.14
21,187.896,0.00205481,8.66812,3.14
22,38.0444,0.00181378,10.7331,3.14
23,76.7908,0.00362439,13.3008,3.14
24,149.869,0.003515,16.526,3.14
25,36.4741,0.00364413,20.5564,3.14
26,7.8064,0.00427902,25.5791,3.14
27,65.7307,0.0133131,31.8409,3.14
28,21.0945,0.00810654,39.659,3.14
29,23.6523,0.0111259,49.5088,3.14
30,22.1538,0.0121828,61.8547,3.14
31,13.1755,0.00832515,77.2844,3.14
32,8.34814,0.0190741,96.6377,3.14
33,6.08398,0.0143135,120.945,3.14
34,1.74438,0.0246055,151.567,3.14
35,7.4563,0.0303832,190.056,3.14
36,0.925049,0.0298204,238.449,3.14
37,9.70264,0.0414868,299.461,3.14
38,1.1709,0.127357,376.365,3.14
39,4.78931,0.0996896,473.185,3.14
40,0.328613,0.143967,595.366,3.14
41,1.38135,0.271133,749.402,3.14
42,0.0505371,0.191801,944.016,3.14
43,0.548584,0.185088,1189.89,3.14
44,0.344727,0.368503,1500.5,3.14
45,0.730469,0.329173,1893.4,3.14
46,0.0646973,0.812197,2390.19,3.14
47,0.0620117,0.767924,3018.74,3.14
48,0.0209961,0.627855,3814.51,3.14
49,0.0488281,1.58711,4822.55,3.14
50,0.0415039,1.9927,6099.66,3.14
51,0.0195312,3.58383,7718.39,3.14
52,0.0141602,389.932,9770.99,3.14
53,0.00854492,16.269,12374.6,3.14
