step,energy,beta,lambda,delta
0,3894.78,0.00267846,1,3.14
1,4433.78,0.00360174,0.76754,3.14
2,2653,0.00234587,0.667944,3.14
3,3052.1,0.00236123,0.705997,3.14
4,2505.18,0.00321122,0.820732,3.14
5,1136.4,0.00228802,0.94099,3.14
6,5915.87,0.00202975,0.995021,3.14
7,2955.3,0.00286004,1.0553,3.14
8,4936.12,0.00393009,1.18952,3.14
9,4676.02,0.00223335,1.38374,3.14
10,1254.52,0.00422777,1.59501,3.14
11,3114.93,0.0022568,1.86366,3.14
12,2898.02,0.00390189,2.15994,3.14
13,1001.71,0.00336893,2.5391,3.14
14,4758.28,0.00179969,3.01341,3.14
15,4126.04,0.00293696,3.62267,3.14
16,1746.91,0.00308554,4.33918,3.14
17,3190.6,0.00326195,5.23268,3.14
18,3009.66,0.00259869,6.39817,3.14
19,772.672,0.00266052,7.98509,3.14
20,159.802,0.00216916,10.0248,3.14
21,29.9561,0.00577742,12.6441,3.14
22,117.61,0.00413923,15.9175,3.14
23,8.42188,0.00432054,20.0905,3.14
24,9.54492,0.00487266,25.3849,3.14
25,7.22485,0.00804572,32.1064,3.14
26,16.1477,0.0050585,40.6342,3.14
27,1.74829,0.010479,51.4904,3.14
28,19.2168,0.0130086,65.2392,3.14
29,4.09717,0.0157497,82.746,3.14
30,29.3335,0.013906,104.89,3.14
31,30.7678,0.021738,133.03,3.14
32,2.53784,0.0205147,169.095,3.14
33,0.735107,0.0422527,214.963,3.14
34,9.69141,0.0832095,273.38,3.14
35,2.84668,0.0660303,347.984,3.14
36,1.78247,0.0631244,443.123,3.14
37,5.7688,0.0804459,564.647,3.14
38,1.91455,0.294241,719.641,3.14
39,1.16406,0.125622,917.431,3.14
40,0.0239258,0.24938,1169.96,3.14
41,1.20679,0.236402,1492.23,3.14
42,0.707275,0.314931,1904.67,3.14
43,0.117432,1.23578,2431.68,3.14
44,0.0693359,0.634548,3105.46,3.14
45,0.195068,1.1916,3967.25,3.14
46,0.121582,0.799634,5069.6,3.14
47,0.0419922,1.80032,6480.25,3.14
48,0.0761719,1.80695,8286.08,3.14
49,0.0917969,8.79304,10598.3,3.14
50,0.0527344,39.0798,13559.4,3.14
51,0.0422363,35.6906,17352.3,3.14
52,0.00976562,22.0905,22211.4,3.14
