step,energy,beta,lambda,delta
0,9137.18,0.00240939,1,3.14
1,5732.86,0.00143249,0.98311,3.14
2,4354.91,0.00217826,0.983784,3.14
3,8073.48,0.00298242,0.990679,3.14
4,9289.04,0.00227248,1.00022,3.14
5,4998.07,0.00192778,1.00988,3.14
6,7568.77,0.00258006,1.0225,3.14
7,9658,0.00228778,1.03519,3.14
8,7358.83,0.00288903,1.04895,3.14
9,6284.11,0.00191598,1.063,3.14
10,8292.81,0.0025437,1.07783,3.14
11,4999.2,0.00151395,1.09296,3.14
12,5359.7,0.00246748,1.109,3.14
13,7966.32,0.00278698,1.12541,3.14
14,4204.73,0.00219373,1.14239,3.14
15,8286.56,0.0016788,1.15947,3.14
16,7099.19,0.00196954,1.17701,3.14
17,6869.33,0.00157919,1.19498,3.14
18,12357.1,0.0029284,1.21338,3.14
19,8919.66,0.00200549,1.23223,3.14
20,9810.65,0.00318982,1.25136,3.14
21,6282.06,0.00174355,1.27094,3.14
22,9380.62,0.00354523,1.29102,3.14
23,5876.32,0.00182359,1.3115,3.14
24,6899.89,0.00147732,1.33199,3.14
25,12508.9,0.00238095,1.3533,3.14
26,6077.93,0.00383071,1.37501,3.14
27,11357.8,0.00437673,1.39705,3.14
28,6659.7,0.00163229,1.41955,3.14
29,10426.4,0.00195029,1.4425,3.14
30,7336.02,0.00263293,1.46609,3.14
31,4801.53,0.00148515,1.4896,3.14
32,7493.51,0.0037736,1.5138,3.14
33,9064.67,0.00223587,1.53847,3.14
34,7004.93,0.00276653,1.56334,3.14
35,8040.4,0.00239599,1.58857,3.14
36,5899.47,0.00194437,1.61466,3.14
37,7087.25,0.00235603,1.64114,3.14
38,6481.02,0.0022453,1.66802,3.14
39,4874.71,0.00125676,1.69535,3.14
40,6306.48,0.00193159,1.72304,3.14
41,9120.65,0.00390579,1.75131,3.14
42,6242.76,0.00367417,1.78011,3.14
43,11092.1,0.00192342,1.80918,3.14
44,6921.19,0.00175452,1.83886,3.14
45,6187.84,0.00264692,1.86906,3.14
46,9934.62,0.00261779,1.89961,3.14
47,5371.36,0.00148188,1.93076,3.14
48,6364.24,0.00167089,1.96237,3.14
49,8981.9,0.00239764,1.9945,3.14
50,8906.93,0.00260617,2.02753,3.14
51,8409.19,0.00303735,2.06106,3.14
52,4238.82,0.002049,2.09541,3.14
53,7027.05,0.00325002,2.13009,3.14
54,4301.5,0.00236091,2.16547,3.14
55,7163.58,0.00222319,2.20132,3.14
56,10160.2,0.00324529,2.2378,3.14
57,12039.9,0.00379353,2.27485,3.14
58,5511.17,0.00148534,2.31259,3.14
59,5737.84,0.00178866,2.35064,3.14
60,4796.9,0.00125633,2.38966,3.14
61,8046.39,0.00189732,2.4293,3.14
62,11270.9,0.00614464,2.46967,3.14
63,5780.9,0.00233818,2.51074,3.14
64,5895.42,0.001696,2.55262,3.14
65,9034.48,0.00165313,2.595,3.14
66,11291.5,0.00192989,2.63824,3.14
67,6468.01,0.00217468,2.68199,3.14
