step,energy,beta,lambda,delta
0,4108.62,0.00514063,1,3.14
1,953.218,0.00177058,0.76754,3.14
2,1595.3,0.00157634,0.713435,3.14
3,4954.45,0.00246948,0.651942,3.14
4,4198.24,0.00256553,0.650303,3.14
5,4281.54,0.00192817,0.762112,3.14
6,2372.92,0.00170886,0.898638,3.14
7,3968.25,0.00385937,1.05613,3.14
8,4836.74,0.00267283,1.24335,3.14
9,2459.2,0.00195638,1.46366,3.14
10,2489.27,0.00309109,1.71326,3.14
11,2317.28,0.00203627,2.03152,3.14
12,4358.37,0.00408212,2.45509,3.14
13,2167.53,0.00369067,3.04851,3.14
14,901.768,0.00183149,3.86093,3.14
15,875.2,0.00287151,4.86899,3.14
16,583.496,0.00239599,6.15971,3.14
17,96.4094,0.00166249,7.78419,3.14
18,146.791,0.0017006,9.81877,3.14
19,32.6667,0.00323363,12.385,3.14
20,46.4041,0.00281537,15.6449,3.14
21,289.18,0.0117285,19.8662,3.14
22,31.1572,0.0035945,25.1314,3.14
23,14.1631,0.00628902,31.8828,3.14
24,29.9375,0.00838882,40.3926,3.14
25,71.199,0.00673669,51.2316,3.14
26,26.0132,0.00770355,64.9692,3.14
27,2.0083,0.0764278,82.539,3.14
28,6.11597,0.0175708,104.967,3.14
29,0.50415,0.0586483,133.578,3.14
30,4.74707,0.0786368,170.023,3.14
31,1.99121,0.0349137,216.464,3.14
32,3.30273,0.0430168,275.929,3.14
33,3.10303,0.0513616,351.803,3.14
34,0.545166,0.0590833,448.6,3.14
35,4.34717,0.065659,572.528,3.14
36,0.69751,0.219285,730.853,3.14
37,1.38721,0.109066,933.067,3.14
38,0.35376,0.299593,1191.83,3.14
39,0.161621,0.432956,1523.06,3.14
40,0.313477,0.436868,1947.06,3.14
41,0.852539,0.28237,2490.24,3.14
42,0.130859,0.50965,3185.4,3.14
43,0.226318,0.873666,4075.55,3.14
44,0.0993652,1.27744,5216.16,3.14
45,0.00830078,1.70941,6677.89,3.14
