step,energy,beta,lambda,delta
0,5031.69,0.00225418,1,3.14
1,7374.73,0.00204885,0.98311,3.14
2,9447.15,0.00188538,0.984015,3.14
3,9874.59,0.00607945,0.989551,3.14
4,6902.56,0.00214601,0.998303,3.14
5,6002.5,0.00138958,1.00849,3.14
6,9680.2,0.00389524,1.02071,3.14
7,8175.74,0.00199344,1.0335,3.14
8,5069.19,0.00133318,1.04723,3.14
9,11025.9,0.00416653,1.06206,3.14
10,7395.91,0.00166331,1.07695,3.14
11,7886.48,0.00128628,1.0922,3.14
12,12471.7,0.00262492,1.10812,3.14
13,3778.7,0.0016641,1.12458,3.14
14,9158.01,0.00319574,1.14135,3.14
15,7632.94,0.00149628,1.15853,3.14
16,6186.3,0.00206583,1.17635,3.14
17,7808.65,0.00185041,1.19439,3.14
18,7601.6,0.00203925,1.21254,3.14
19,8590.98,0.00418554,1.23165,3.14
20,7847.77,0.00230364,1.25104,3.14
21,8748.85,0.00225811,1.27055,3.14
22,9565.61,0.00226078,1.29068,3.14
23,9973.01,0.00186796,1.31116,3.14
24,8777.97,0.00318597,1.33213,3.14
25,7024.49,0.00190329,1.35319,3.14
26,5301.14,0.00173898,1.37462,3.14
27,5284.05,0.00180292,1.39683,3.14
28,11619.9,0.00547228,1.41933,3.14
29,7047.7,0.00213207,1.44201,3.14
30,4950.92,0.00286865,1.46526,3.14
31,6300.42,0.00376287,1.48888,3.14
32,10110.5,0.00369438,1.51324,3.14
33,8117,0.00453435,1.53767,3.14
34,9733.65,0.00257288,1.5627,3.14
35,11565.3,0.00435892,1.58795,3.14
36,8372.78,0.00269866,1.61378,3.14
37,7911.31,0.00258128,1.64009,3.14
38,5465.88,0.00153955,1.66676,3.14
39,6227.12,0.002295,1.69412,3.14
40,8482.17,0.0020474,1.72181,3.14
41,6578.23,0.00314357,1.75005,3.14
42,7263.22,0.0015227,1.77905,3.14
43,8915.39,0.00172511,1.8081,3.14
44,8936.11,0.0019646,1.83798,3.14
45,8313.74,0.00204456,1.86822,3.14
46,9198.62,0.00203786,1.89906,3.14
47,6197.41,0.00255937,1.93035,3.14
48,4134.24,0.00170171,1.96201,3.14
49,8110.99,0.00246786,1.99447,3.14
50,11381.4,0.00238033,2.02742,3.14
51,10262.5,0.00168054,2.06091,3.14
52,10911.3,0.00328659,2.095,3.14
53,4725.76,0.00208035,2.12975,3.14
54,4269.65,0.00194872,2.16497,3.14
55,5801.55,0.00216209,2.2009,3.14
56,6449.51,0.00206189,2.23737,3.14
57,7098.83,0.00223578,2.27426,3.14
58,8539.27,0.00255643,2.31182,3.14
59,7247.42,0.00236001,2.35021,3.14
60,9561.32,0.0025229,2.38917,3.14
61,5427.19,0.0017801,2.42894,3.14
62,13280.9,0.00403848,2.46943,3.14
63,7186.64,0.00285754,2.51059,3.14
64,8827.93,0.00227636,2.55249,3.14
65,7470.76,0.00194915,2.59491,3.14
66,11268,0.00301754,2.63821,3.14
67,5406.55,0.00163481,2.68213,3.14
68,8867.84,0.00213591,2.72679,3.14
69,8884.6,0.00188994,2.77205,3.14
70,6867.88,0.00195853,2.8182,3.14
71,8941.96,0.00209825,2.86524,3.14
72,10797.4,0.00355913,2.91302,3.14
73,10618.1,0.00442808,2.96144,3.14
74,12988.9,0.0021611,3.0107,3.14
75,7805.46,0.00211397,3.06103,3.14
76,5228.07,0.00205935,3.11205,3.14
77,6900.86,0.00223046,3.16401,3.14
78,8524.07,0.00178429,3.21697,3.14
79,6763.15,0.00200515,3.27107,3.14
80,8456.55,0.00408822,3.3257,3.14
81,8125.73,0.00188366,3.38131,3.14
82,8125.43,0.00219295,3.43771,3.14
83,11168.3,0.00976008,3.49508,3.14
84,6725.41,0.0023322,3.55347,3.14
85,6700.54,0.00197695,3.61282,3.14
86,11302.5,0.00219235,3.67331,3.14
87,7097.63,0.00141108,3.73476,3.14
88,8747.94,0.00208383,3.79738,3.14
89,10381.8,0.0014518,3.86098,3.14
90,7162.8,0.00135385,3.92562,3.14
91,7466.29,0.00154673,3.99125,3.14
92,7447.23,0.00207463,4.05794,3.14
93,10519.1,0.00197729,4.1258,3.14
94,11057.3,0.00707627,4.19482,3.14
95,9455.84,0.00367855,4.26494,3.14
96,8662.22,0.00509482,4.3362,3.14
97,10303.9,0.00293282,4.40871,3.14
98,6612.46,0.00268822,4.48245,3.14
99,12635,0.00228537,4.55743,3.14
100,7047.63,0.00295308,4.63393,3.14
101,8788.78,0.00184626,4.7114,3.14
102,6598.47,0.00176062,4.79002,3.14
103,8056.75,0.00153529,4.8703,3.14
104,9333.54,0.00234465,4.952,3.14
105,11438.7,0.00358337,5.03503,3.14
106,9541.18,0.00261735,5.11948,3.14
107,8057.58,0.00159951,5.20525,3.14
108,9265.29,0.00172206,5.29251,3.14
109,12458.4,0.00787174,5.38131,3.14
110,9996.47,0.0046289,5.47184,3.14
111,8304.45,0.00185039,5.56377,3.14
112,8051.48,0.00248846,5.65718,3.14
113,11919.2,0.00161258,5.7521,3.14
114,9429.61,0.00164521,5.84853,3.14
115,6822.79,0.00219809,5.94656,3.14
116,9670.57,0.00293788,6.04628,3.14
117,8512.52,0.00171951,6.14769,3.14
118,10330.5,0.0023074,6.25102,3.14
119,8702.47,0.0043552,6.35632,3.14
120,6243.31,0.00248146,6.46335,3.14
