step,energy,beta,lambda,delta
0,10847.5,0.0027621,1,3.14
1,9861.53,0.00261753,0.98311,3.14
2,5727.58,0.00176538,0.98668,3.14
3,5742.99,0.00166098,0.99242,3.14
4,8667.77,0.00183144,1.00226,3.14
5,8893.27,0.00198153,1.01332,3.14
6,6212.78,0.00113998,1.02572,3.14
7,6815.14,0.00176624,1.03856,3.14
8,9180.49,0.00228485,1.05243,3.14
9,7863.06,0.00251764,1.06681,3.14
10,7254.82,0.00161761,1.08172,3.14
11,5862.38,0.00182351,1.09726,3.14
12,5053.53,0.00288701,1.11324,3.14
13,7396.12,0.00168218,1.12957,3.14
14,5697.24,0.00189141,1.14607,3.14
15,13145.7,0.00228071,1.1638,3.14
16,5703.49,0.00166086,1.18146,3.14
17,6993.87,0.00158189,1.1998,3.14
18,7794.16,0.00239012,1.21828,3.14
19,7541.98,0.0022085,1.23736,3.14
20,7265.72,0.00220116,1.25656,3.14
21,10475.9,0.00261392,1.27622,3.14
22,10791.7,0.00242834,1.29635,3.14
23,5695.64,0.00209203,1.31677,3.14
24,5113.98,0.00227131,1.33773,3.14
25,9829.91,0.00378011,1.35871,3.14
26,10165.8,0.00198438,1.38056,3.14
27,2908.17,0.00127925,1.40251,3.14
28,6992.04,0.0017087,1.42487,3.14
29,4332.37,0.00166477,1.4477,3.14
30,11543.1,0.00238906,1.47108,3.14
31,6729.95,0.00175608,1.49469,3.14
32,12238.1,0.00383854,1.51874,3.14
33,6864.68,0.00209296,1.54334,3.14
34,5447.78,0.00156834,1.56843,3.14
35,8773.01,0.00248927,1.59375,3.14
36,5302.84,0.00140778,1.61981,3.14
37,6352.94,0.00197496,1.64611,3.14
38,11927.4,0.00264737,1.67297,3.14
39,7186.35,0.00178591,1.70033,3.14
40,8385.94,0.00249148,1.72816,3.14
41,7013.12,0.00167751,1.75655,3.14
42,3875.37,0.00159463,1.78542,3.14
43,3894.18,0.00140399,1.81472,3.14
44,10739,0.00421438,1.84452,3.14
45,4373.68,0.00202329,1.87474,3.14
46,8369.69,0.00263092,1.90559,3.14
47,5571.9,0.00146353,1.93681,3.14
48,3224.46,0.00135556,1.9688,3.14
49,7857.11,0.0040785,2.00099,3.14
50,10042.5,0.00170785,2.03392,3.14
51,4001.05,0.00169391,2.06761,3.14
52,11407.8,0.00271498,2.10166,3.14
53,5673.18,0.00209285,2.13625,3.14
54,9383.22,0.00256571,2.17174,3.14
55,5477.5,0.00284206,2.20768,3.14
56,12598.7,0.00194654,2.24421,3.14
57,8749.98,0.00199553,2.28134,3.14
58,5852.19,0.00270876,2.31914,3.14
59,12381.5,0.00247326,2.35755,3.14
60,10919.6,0.00261401,2.39672,3.14
61,3895.56,0.00143065,2.43642,3.14
62,6598.25,0.00221809,2.47695,3.14
63,9816.72,0.00306443,2.51803,3.14
