step,energy,beta,lambda,delta
0,9322.15,0.00203462,1,3.14
1,6054.78,0.00193326,0.98311,3.14
2,11542.7,0.00202768,0.985086,3.14
3,8223.05,0.00213784,0.992083,3.14
4,7027.66,0.00140286,1.00186,3.14
5,6318.74,0.00439032,1.01302,3.14
6,4349.59,0.00175101,1.02498,3.14
7,12180.3,0.00196757,1.03779,3.14
8,9668.41,0.00336887,1.05195,3.14
9,11561.1,0.00327595,1.06651,3.14
10,12923.3,0.00300206,1.08152,3.14
11,3776.28,0.00204686,1.09691,3.14
12,7004.17,0.00289446,1.11346,3.14
13,4629.31,0.00128313,1.12979,3.14
14,6589.57,0.00181299,1.14651,3.14
15,11600.6,0.003808,1.16372,3.14
16,8786.62,0.00449504,1.1814,3.14
17,4548.81,0.00226117,1.19973,3.14
18,4617.05,0.00230778,1.21821,3.14
19,5658.39,0.0021986,1.23727,3.14
20,11455.4,0.00221357,1.25664,3.14
21,5527,0.00365698,1.27618,3.14
22,6831.58,0.00158646,1.29655,3.14
23,5913.55,0.00224629,1.31684,3.14
24,11880.8,0.00285739,1.33775,3.14
25,12535.1,0.00351293,1.35934,3.14
26,9089.06,0.00160801,1.38084,3.14
27,11093.5,0.00172208,1.40263,3.14
28,7847.61,0.00350801,1.42519,3.14
29,6181.4,0.00179183,1.44839,3.14
30,6539.37,0.00169457,1.47175,3.14
31,9027.26,0.00367496,1.49581,3.14
32,12422.4,0.00281784,1.52008,3.14
33,7587.19,0.00187303,1.54489,3.14
34,11137.4,0.00229288,1.56994,3.14
35,5099.02,0.00199803,1.59544,3.14
36,4804.95,0.00232843,1.62141,3.14
37,12359.6,0.00199429,1.64777,3.14
38,6030.61,0.00164573,1.67472,3.14
39,4723.12,0.00154803,1.70223,3.14
40,10813.2,0.00221567,1.73008,3.14
41,3900.07,0.00164608,1.75824,3.14
42,7922.08,0.00247692,1.78705,3.14
43,9072.27,0.00225243,1.81645,3.14
44,8577.58,0.0023736,1.84621,3.14
45,9661.53,0.00197762,1.8766,3.14
46,4671.33,0.00134015,1.90768,3.14
47,9728.11,0.00234241,1.93918,3.14
48,9361.44,0.00235099,1.97125,3.14
49,13236.1,0.00170245,2.00355,3.14
50,5743.34,0.00172684,2.03668,3.14
51,6629.78,0.00171665,2.07022,3.14
52,9880.71,0.00263262,2.10423,3.14
53,12391.7,0.00246477,2.13903,3.14
54,9984.74,0.00228563,2.17452,3.14
55,4165.36,0.00136845,2.2105,3.14
56,13461.9,0.00291818,2.2471,3.14
57,6182.89,0.00144795,2.28441,3.14
58,10183.3,0.00327636,2.32231,3.14
59,10318.4,0.0030784,2.3607,3.14
60,4151.92,0.00139927,2.39983,3.14
61,3699.67,0.00137378,2.43978,3.14
62,11807.1,0.00549167,2.48028,3.14
63,5948.01,0.00147562,2.52177,3.14
64,6785.6,0.00446346,2.56348,3.14
65,8973.01,0.0030116,2.60606,3.14
66,7026,0.00204185,2.64932,3.14
67,4672.37,0.00184356,2.69338,3.14
68,10746.8,0.00255274,2.7381,3.14
69,12894.4,0.00376004,2.78392,3.14
70,5213.31,0.00144613,2.83032,3.14
71,6676.31,0.00201892,2.87766,3.14
72,7201.07,0.00169429,2.92575,3.14
73,3579.04,0.00141466,2.97447,3.14
74,10844.7,0.00267079,3.02404,3.14
75,7944.6,0.00252345,3.07442,3.14
76,10961,0.00187224,3.12587,3.14
77,8762.41,0.00172484,3.17804,3.14
78,9089.6,0.00887468,3.23112,3.14
79,8150.55,0.00153159,3.28512,3.14
80,8107.05,0.00330219,3.33983,3.14
81,7913.02,0.00226552,3.39546,3.14
82,10324,0.00236713,3.45188,3.14
83,8441.86,0.00398837,3.50938,3.14
84,11196.3,0.00222925,3.56806,3.14
85,8737.94,0.00266659,3.6277,3.14
