step,energy,beta,lambda,delta
0,3.23314,352.836,1,0.3
1,3.15337,25.2874,1,0.3
2,3.00623,17.4147,1,0.3
3,2.97788,31.0305,1,0.3
4,2.96847,74.8517,1,0.3
5,2.90983,32.076,1,0.3
6,2.97914,85.3403,1,0.3
7,2.89615,87.7042,1,0.3
8,2.87171,23.8859,1,0.3
9,3.0138,56.4723,1,0.3
10,3.01941,23.1903,1,0.3
11,3.03952,118.421,1,0.3
12,2.90704,22.1176,1,0.3
13,2.82777,25.9716,1,0.3
14,2.94534,186.04,1.06908,0.3
15,2.87782,24.617,1.06908,0.3
16,2.95034,865.259,1.06908,0.3
17,2.9395,52.1862,1.06908,0.3
18,2.89456,125.399,1.06908,0.3
19,2.94381,54.0684,1.06908,0.3
20,2.93852,83.7281,1.06908,0.3
21,2.8597,18.6075,1.06908,0.3
22,2.85945,428.552,1.06908,0.3
23,2.77636,26.3232,1.06908,0.3
24,2.7373,76.2331,1.06908,0.3
25,2.64054,16.4449,1.06908,0.3
26,2.68378,196.984,1.06908,0.3
27,2.72272,23.0569,1.06908,0.3
28,2.78638,28.0423,1.14293,0.3
29,2.80482,59.7061,1.14293,0.3
30,2.74904,29.9,1.14293,0.3
31,2.74013,251.842,1.14293,0.3
32,2.76883,22.007,1.14293,0.3
33,2.77458,283.73,1.14293,0.3
34,2.74883,21.0398,1.14293,0.3
35,2.82828,41.6509,1.14293,0.3
36,2.80979,40.6951,1.14293,0.3
37,2.79368,48.9289,1.14293,0.3
38,2.8096,138.641,1.22188,0.3
39,2.7177,17.3944,1.22188,0.3
40,2.71751,4015.57,1.22188,0.3
41,2.63305,52.1774,1.22188,0.3
42,2.53052,15.9743,1.22188,0.3
43,2.59426,37.2292,1.22188,0.3
44,2.74641,69.949,1.22188,0.3
45,2.77176,38.478,1.22188,0.3
46,2.81844,45.5636,1.22188,0.3
47,2.71714,327.132,1.22188,0.3
48,2.74424,64.2278,1.30628,0.3
49,2.7469,47.2691,1.30628,0.3
50,2.76934,26.8656,1.30628,0.3
51,2.66355,16.4444,1.30628,0.3
52,2.71764,30.9041,1.30628,0.3
53,2.60876,19.5495,1.30628,0.3
54,2.76481,172.444,1.30628,0.3
55,2.73593,29.8459,1.30628,0.3
56,2.66656,25.8018,1.30628,0.3
57,2.60058,14.655,1.30628,0.3
58,2.67103,30.1757,1.39652,0.3
59,2.71159,22.5443,1.39652,0.3
60,2.38411,9.93743,1.39652,0.3
61,2.44642,80.8843,1.39652,0.3
62,2.49566,29.9091,1.39652,0.3
63,2.53323,31.9998,1.39652,0.3
64,2.52938,32.5987,1.39652,0.3
65,2.6131,244.236,1.49298,0.3
66,2.71599,197.344,1.49298,0.3
67,2.71201,22.127,1.49298,0.3
68,2.75181,27.0928,1.49298,0.3
69,2.7067,26.8301,1.49298,0.3
70,2.67693,24.5952,1.49298,0.3
71,2.82184,41.5899,1.49298,0.3
72,2.72851,22.2747,1.49298,0.3
73,2.67364,148.231,1.49298,0.3
74,2.65495,142.66,1.49298,0.3
75,2.71569,28.7864,1.49298,0.3
76,2.75244,37.7912,1.59612,0.3
77,2.74723,29.6004,1.59612,0.3
78,2.77245,46.548,1.59612,0.3
79,2.69865,95.3339,1.59612,0.3
80,2.63209,24.1286,1.59612,0.3
81,2.61383,121.465,1.59612,0.3
82,2.58849,47.9673,1.59612,0.3
83,2.67756,244.473,1.59612,0.3
84,2.68541,36.5999,1.59612,0.3
85,2.65341,44.2436,1.59612,0.3
86,2.60101,24.2308,1.59612,0.3
87,2.61994,35.5051,1.59612,0.3
88,2.59713,58.2876,1.59612,0.3
89,2.64665,38.0645,1.70637,0.3
90,2.62282,29.2357,1.70637,0.3
91,2.61791,119.84,1.70637,0.3
92,2.61867,46.5147,1.70637,0.3
93,2.55095,61.7818,1.70637,0.3
94,2.46067,24.5044,1.70637,0.3
95,2.46148,37.2565,1.70637,0.3
96,2.46044,24.8805,1.70637,0.3
97,2.52086,80.2175,1.70637,0.3
98,2.58433,35.9126,1.70637,0.3
99,2.66014,373.301,1.82424,0.3
100,2.69371,51.3441,1.82424,0.3
101,2.62807,44.9034,1.82424,0.3
102,2.71904,40.2104,1.82424,0.3
103,2.7524,54.2024,1.82424,0.3
104,2.70858,21.2011,1.82424,0.3
105,2.71459,47.6259,1.82424,0.3
106,2.68473,25.765,1.82424,0.3
107,2.67539,18.9583,1.82424,0.3
108,2.58852,27.9277,1.82424,0.3
109,2.58785,26.5269,1.82424,0.3
110,2.60508,27.4202,1.95026,0.3
111,2.63478,27.1887,1.95026,0.3
112,2.57144,15.9396,1.95026,0.3
113,2.59088,59.962,1.95026,0.3
114,2.52207,175.179,1.95026,0.3
115,2.43711,15.2136,1.95026,0.3
116,2.44901,41.1581,1.95026,0.3
117,2.29785,12.0494,1.95026,0.3
118,2.32263,54.7639,1.95026,0.3
119,2.37908,1072,2.08498,0.3
120,2.41601,66.0389,2.08498,0.3
121,2.45624,33.2773,2.08498,0.3
122,2.48951,95.2963,2.08498,0.3
123,2.41166,86.5981,2.08498,0.3
124,2.38109,53.6377,2.08498,0.3
125,2.46803,51.6072,2.08498,0.3
126,2.40502,34.8892,2.08498,0.3
127,2.42603,44.3199,2.229,0.3
128,2.35209,19.7316,2.229,0.3
129,2.44379,66.5644,2.229,0.3
130,2.49184,31.1441,2.229,0.3
131,2.42231,32.6448,2.229,0.3
132,2.45895,23.3932,2.229,0.3
133,2.49535,42.2222,2.229,0.3
134,2.43513,15.934,2.229,0.3
135,2.42236,26.1519,2.229,0.3
136,2.31748,28.6931,2.229,0.3
137,2.29846,40.5694,2.229,0.3
138,2.17878,9.73618,2.229,0.3
139,2.22341,39.6281,2.38298,0.3
140,2.32773,39.6141,2.38298,0.3
141,2.39889,66.83,2.38298,0.3
142,2.42612,20.3348,2.38298,0.3
143,2.47082,28.5984,2.38298,0.3
144,2.51396,32.481,2.54759,0.3
145,2.49745,19.9016,2.54759,0.3
146,2.54461,74.8571,2.54759,0.3
147,2.47053,19.291,2.54759,0.3
148,2.41974,25.9782,2.54759,0.3
149,2.45727,56.7377,2.54759,0.3
150,2.40225,20.8132,2.54759,0.3
151,2.25543,17.1204,2.54759,0.3
152,2.32056,50.7819,2.54759,0.3
153,2.32781,63.8307,2.54759,0.3
154,2.28926,20.5763,2.54759,0.3
155,2.22133,16.5734,2.54759,0.3
156,2.28045,19.0211,2.72357,0.3
157,2.20023,37.8097,2.72357,0.3
158,2.24515,76.3779,2.72357,0.3
159,2.25951,341.94,2.72357,0.3
160,2.21303,57.2949,2.72357,0.3
161,2.32648,32.1326,2.72357,0.3
162,2.35072,113.615,2.72357,0.3
163,2.33071,30.7869,2.72357,0.3
164,2.33604,34.8937,2.91171,0.3
165,2.29955,38.1876,2.91171,0.3
166,2.23217,38.2921,2.91171,0.3
167,2.19847,44.7257,2.91171,0.3
168,2.20028,22.9048,2.91171,0.3
169,2.32159,3066.74,2.91171,0.3
170,2.19983,13.3514,2.91171,0.3
171,2.29979,84.5844,2.91171,0.3
172,2.34579,37.2439,2.91171,0.3
173,2.31774,20.5923,2.91171,0.3
174,2.23219,91.3078,2.91171,0.3
175,2.20921,18.4082,2.91171,0.3
176,2.15991,36.7522,2.91171,0.3
177,2.22461,22.0363,3.11284,0.3
178,2.13514,59.5256,3.11284,0.3
179,2.18496,29.4563,3.11284,0.3
180,2.17199,75.4945,3.11284,0.3
181,2.17114,37.8141,3.11284,0.3
182,2.25566,77.6602,3.11284,0.3
183,2.29304,1442.1,3.11284,0.3
184,2.34635,30.3046,3.11284,0.3
185,2.31616,40.1791,3.11284,0.3
186,2.33556,31.3447,3.32787,0.3
187,2.2577,22.6844,3.32787,0.3
188,2.24959,23.8464,3.32787,0.3
189,2.24349,65.2702,3.32787,0.3
190,2.20284,15.2853,3.32787,0.3
191,2.18676,55.1804,3.32787,0.3
192,2.24246,46.3459,3.32787,0.3
193,2.23712,25.6886,3.32787,0.3
194,2.38226,85.3295,3.32787,0.3
195,2.4717,831.599,3.32787,0.3
196,2.41494,48.7488,3.32787,0.3
197,2.35411,90.0352,3.32787,0.3
198,2.34511,23.606,3.32787,0.3
199,2.32817,34.7725,3.32787,0.3
200,2.26973,26.3016,3.32787,0.3
201,2.20264,15.8227,3.32787,0.3
202,2.12771,567.826,3.32787,0.3
203,2.19185,33.9847,3.32787,0.3
204,2.1299,42.3899,3.32787,0.3
205,2.13156,99.5582,3.55775,0.3
206,2.14014,44.463,3.55775,0.3
207,2.2505,332.03,3.55775,0.3
208,2.28349,86.7239,3.55775,0.3
209,2.27963,76.61,3.55775,0.3
210,2.29576,55.116,3.55775,0.3
211,2.21779,19.6423,3.55775,0.3
212,2.19285,333.709,3.55775,0.3
213,2.02522,94.1245,3.55775,0.3
214,2.03815,103.778,3.80351,0.3
