step,energy,beta,lambda,delta
0,3.93861,4.36669,1,0.9
1,1.79929,1.22271,1,0.9
2,1.54749,4.9315,1,0.9
3,1.085,7.53459,1,0.9
4,2.25975,17.5713,1,0.9
5,0.92676,2.37348,1,0.9
6,0.408186,1.60271,1,0.9
7,1.58511,4.19953,1,0.9
8,1.90084,5.12358,1,0.9
9,1.2338,2.28329,1,0.9
10,1.59324,100.961,1,0.9
11,0.629805,227.557,1,0.9
12,0.564951,1.96203,1,0.9
13,2.17915,14.6343,2.27921,0.9
14,1.65084,5.54229,2.27921,0.9
15,0.571753,3.45298,2.27921,0.9
16,0.516415,4.99558,2.27921,0.9
17,0.840769,16.4216,2.27921,0.9
18,0.880842,59.6192,2.27921,0.9
19,0.938112,8.03793,2.27921,0.9
20,0.54463,61.6309,2.27921,0.9
21,0.743176,4.74541,2.27921,0.9
22,0.627005,4.75474,2.27921,0.9
23,0.649927,7.44807,5.19482,0.9
24,0.418095,25.5132,5.19482,0.9
25,0.375566,7.16656,5.19482,0.9
26,0.400463,7.1824,5.19482,0.9
27,0.198105,17.3061,5.19482,0.9
28,0.196411,12.0615,5.19482,0.9
29,0.430655,5.32343,5.19482,0.9
30,0.393057,4.71005,5.19482,0.9
31,0.398191,18.3628,5.19482,0.9
32,0.371046,5.56837,5.19482,0.9
33,0.25375,3.19558,5.19482,0.9
34,0.452372,5.21998,5.19482,0.9
35,0.238543,13.864,5.19482,0.9
36,0.787218,153.131,11.8401,0.9
37,0.456581,5.30972,11.8401,0.9
38,0.153263,4.95034,11.8401,0.9
39,0.312082,66.4286,11.8401,0.9
40,0.222715,36.6585,11.8401,0.9
41,0.215191,43.1191,11.8401,0.9
42,0.196783,16.1308,11.8401,0.9
43,0.297667,23.384,11.8401,0.9
44,0.146255,9.68466,11.8401,0.9
45,0.246204,46.585,11.8401,0.9
46,0.214594,17.2127,11.8401,0.9
47,0.141695,14.5818,11.8401,0.9
48,0.067379,15.9532,11.8401,0.9
49,0.129354,17.8439,11.8401,0.9
50,0.132154,11.8919,26.9861,0.9
51,0.127928,47.5783,26.9861,0.9
52,0.125536,77.9475,26.9861,0.9
53,0.0553646,185.133,26.9861,0.9
54,0.0809956,14.4753,26.9861,0.9
55,0.0720367,22.2702,26.9861,0.9
56,0.0472317,37.0684,26.9861,0.9
57,0.161154,71.385,26.9861,0.9
58,0.251438,97.7825,26.9861,0.9
59,0.194773,16.4609,26.9861,0.9
60,0.0691605,26.3945,26.9861,0.9
61,0.094717,37.7347,26.9861,0.9
62,0.119314,9.50125,61.5071,0.9
63,0.080862,24.3966,61.5071,0.9
64,0.0598679,22.1164,61.5071,0.9
65,0.0870399,43.1257,61.5071,0.9
66,0.0796528,27.9767,61.5071,0.9
67,0.11945,20.0225,61.5071,0.9
68,0.0772228,34.4514,61.5071,0.9
69,0.0459175,46.8758,61.5071,0.9
70,0.0802364,141.905,61.5071,0.9
71,0.0748596,26.424,61.5071,0.9
72,0.0670815,239.29,61.5071,0.9
73,0.0973244,581.906,61.5071,0.9
74,0.0497417,63.689,61.5071,0.9
75,0.0447559,40378.7,61.5071,0.9
76,0.0413609,44.3633,61.5071,0.9
77,0.0930252,52.5795,140.188,0.9
78,0.13109,100.409,140.188,0.9
79,0.0689411,128.187,140.188,0.9
80,0.0531788,110.071,140.188,0.9
81,0.0205746,109.464,140.188,0.9
82,0.0630169,192.142,140.188,0.9
83,0.0510731,103.18,140.188,0.9
84,0.0431156,63.2803,140.188,0.9
85,0.0209141,105.243,140.188,0.9
86,0.0112782,55.2159,140.188,0.9
87,0.0112743,47.0185,140.188,0.9
88,0.0547943,227.658,140.188,0.9
89,0.0309315,37.9072,140.188,0.9
90,0.0530281,62.7006,140.188,0.9
91,0.0238361,46.1714,140.188,0.9
92,0.0360336,64.012,319.518,0.9
93,0.031004,344.264,319.518,0.9
94,0.0402164,160.301,319.518,0.9
95,0.036356,1028.11,319.518,0.9
96,0.0100498,193.352,319.518,0.9
97,0.0194073,151.767,319.518,0.9
98,0.0130215,1153.68,319.518,0.9
99,0.0304241,1279.66,319.518,0.9
100,0.0191975,157.392,319.518,0.9
101,0.017498,251.32,319.518,0.9
102,0.0459747,75.3183,319.518,0.9
103,0.0278912,295.444,319.518,0.9
104,0.0138321,121.66,319.518,0.9
105,0.0357494,80.5835,728.25,0.9
106,0.0365467,6006.76,728.25,0.9
107,0.0300007,297.556,728.25,0.9
108,0.0297585,791.694,728.25,0.9
109,0.0300407,432.773,728.25,0.9
110,0.0344143,97.2548,728.25,0.9
111,0.0148926,90.8073,728.25,0.9
112,0.0171928,462.847,728.25,0.9
113,0.0131054,3825.35,728.25,0.9
114,0.0124035,370.044,728.25,0.9
115,0.0161552,337.881,1659.84,0.9
116,0.0186043,689.186,1659.84,0.9
117,0.0127373,256.13,1659.84,0.9
118,0.0117779,1785.79,1659.84,0.9
119,0.0104084,1062.13,1659.84,0.9
120,0.00634766,2384.76,1659.84,0.9
