step,energy,beta,lambda,delta
0,1.54345,1.17272,1,0.9
1,1.64808,3.44847,1,0.9
2,0.819422,3.03836,1,0.9
3,0.940992,2.22933,1,0.9
4,0.564688,1.33138,1,0.9
5,1.09337,3.47561,1,0.9
6,0.329519,1.60587,1,0.9
7,1.11188,4.1842,1,0.9
8,1.53632,4.26699,2.27921,0.9
9,0.57292,15.0632,2.27921,0.9
10,0.577919,16.222,2.27921,0.9
11,0.232925,3.29129,2.27921,0.9
12,0.411123,4.41099,2.27921,0.9
13,0.8486,13.8553,2.27921,0.9
14,0.340322,2.84143,2.27921,0.9
15,0.702852,5.29793,2.27921,0.9
16,0.30827,25.4968,2.27921,0.9
17,0.291765,2.35596,2.27921,0.9
18,0.943611,34.0803,5.19482,0.9
19,0.602083,234.155,5.19482,0.9
20,0.442736,7.5559,5.19482,0.9
21,0.540051,16.6973,5.19482,0.9
22,0.452232,6.20093,5.19482,0.9
23,0.383263,3.90009,5.19482,0.9
24,0.497593,6.61048,5.19482,0.9
25,0.553663,3.38391,5.19482,0.9
26,0.584341,7.46395,5.19482,0.9
27,0.532383,7.33561,5.19482,0.9
28,0.294878,10.1548,5.19482,0.9
29,0.186863,5.33741,5.19482,0.9
30,0.310308,11.4473,11.8401,0.9
31,0.0786972,16.0324,11.8401,0.9
32,0.238283,12.6096,11.8401,0.9
33,0.268612,10.8349,11.8401,0.9
34,0.230333,18.5205,11.8401,0.9
35,0.232111,18.3621,11.8401,0.9
36,0.145153,5.92179,11.8401,0.9
37,0.12479,11.2022,11.8401,0.9
38,0.340988,11.0969,11.8401,0.9
39,0.562853,28.6241,26.9861,0.9
40,0.0607738,5.67013,26.9861,0.9
41,0.0595665,11.8808,26.9861,0.9
42,0.122162,90.5756,26.9861,0.9
43,0.167891,88.5969,26.9861,0.9
44,0.210262,16.95,26.9861,0.9
45,0.281357,39.7203,26.9861,0.9
46,0.286503,36.1639,61.5071,0.9
47,0.202663,20.4272,61.5071,0.9
48,0.0985126,21.1184,61.5071,0.9
49,0.0324783,85.1416,61.5071,0.9
50,0.0362854,491.284,61.5071,0.9
51,0.139473,180.444,61.5071,0.9
52,0.0954819,100.474,61.5071,0.9
53,0.0914898,60.7803,61.5071,0.9
54,0.0708675,36.6643,61.5071,0.9
55,0.10442,47.2658,61.5071,0.9
56,0.105127,133.89,61.5071,0.9
57,0.0988045,71.5135,61.5071,0.9
58,0.0762386,39.0391,61.5071,0.9
59,0.0988274,47.5138,140.188,0.9
60,0.0472069,54.2076,140.188,0.9
61,0.0500317,151.228,140.188,0.9
62,0.0585442,1004.13,140.188,0.9
63,0.00765038,33.9355,140.188,0.9
