step,energy,beta,lambda,delta
0,3.29784,43.8415,1,0.3
1,3.24877,122.443,1,0.3
2,3.1534,45.0155,1,0.3
3,3.01344,17.1015,1,0.3
4,2.9921,27.7811,1,0.3
5,3.03539,118.411,1,0.3
6,2.99423,54.9456,1,0.3
7,2.86395,21.6818,1,0.3
8,2.87357,38.7653,1,0.3
9,2.87695,79.7097,1,0.3
10,2.90055,1553.03,1,0.3
11,2.82194,336.334,1,0.3
12,2.74792,15.8322,1,0.3
13,2.77364,70.9817,1.06908,0.3
14,2.74154,52.0623,1.06908,0.3
15,2.75176,37.3951,1.06908,0.3
16,2.76994,84.9829,1.06908,0.3
17,2.74643,83.2387,1.06908,0.3
18,2.64438,19.061,1.06908,0.3
19,2.73116,150.839,1.06908,0.3
20,2.66388,17.1752,1.06908,0.3
21,2.62229,46.915,1.06908,0.3
22,2.66997,31.5371,1.06908,0.3
23,2.6729,33.6905,1.14293,0.3
24,2.63995,28.8263,1.14293,0.3
25,2.60853,26.7656,1.14293,0.3
26,2.72269,230.1,1.14293,0.3
27,2.70468,27.9963,1.14293,0.3
28,2.75486,30.5653,1.14293,0.3
29,2.77103,25.6154,1.14293,0.3
30,2.742,44.2382,1.14293,0.3
31,2.75746,38.6397,1.14293,0.3
32,2.74637,58.4632,1.14293,0.3
33,2.73932,18.6863,1.14293,0.3
34,2.70298,20.2683,1.14293,0.3
35,2.66124,28.2613,1.14293,0.3
36,2.6024,15.2262,1.14293,0.3
37,2.6056,23.4379,1.22188,0.3
38,2.68071,18.4938,1.22188,0.3
39,2.71876,214.555,1.22188,0.3
40,2.74226,53.7234,1.22188,0.3
41,2.71205,160.721,1.22188,0.3
42,2.70531,140.286,1.22188,0.3
43,2.76771,51.3416,1.22188,0.3
44,2.86767,118.002,1.30628,0.3
45,2.84172,18.3241,1.30628,0.3
46,2.83982,74.6251,1.30628,0.3
47,2.8059,27.9409,1.30628,0.3
48,2.81616,51.7295,1.30628,0.3
49,2.8072,29.7769,1.30628,0.3
50,2.82489,19.7986,1.30628,0.3
51,2.80176,160.38,1.30628,0.3
52,2.81101,169.166,1.30628,0.3
53,2.73255,45.7348,1.30628,0.3
54,2.74092,70.4147,1.30628,0.3
55,2.71428,45.2631,1.30628,0.3
56,2.74256,23.9384,1.39652,0.3
57,2.70083,23.9108,1.39652,0.3
58,2.62428,166.414,1.39652,0.3
59,2.73212,110.927,1.39652,0.3
60,2.70945,33.5705,1.39652,0.3
61,2.56032,34.4891,1.39652,0.3
62,2.54861,28.6421,1.39652,0.3
63,2.64936,106.173,1.39652,0.3
64,2.66591,92.4715,1.39652,0.3
65,2.56344,60.5714,1.39652,0.3
66,2.59249,19.4851,1.39652,0.3
