step,energy,beta,lambda,delta
0,1.52627,294.307,1,0.03
1,1.52355,3444.95,1,0.03
2,1.52239,2984.64,1,0.03
3,1.5215,8013.52,1,0.03
4,1.51953,2136.91,1,0.03
5,1.51802,4079.53,1,0.03
6,1.51661,2924.53,1,0.03
7,1.51373,1289.86,1,0.03
8,1.51214,1878.43,1,0.03
9,1.50981,3130.1,1,0.03
10,1.50842,4105.46,1,0.03
11,1.50678,3171.16,1,0.03
12,1.50458,1699.15,1,0.03
13,1.50274,7341.82,1,0.03
14,1.50178,13607.2,1,0.03
15,1.4996,1997.04,1,0.03
16,1.49932,4045.72,1,0.03
17,1.49812,7849.2,1,0.03
18,1.49647,3455.15,1,0.03
19,1.49457,2120.15,1,0.03
20,1.49227,1650.69,1,0.03
21,1.49088,2744.49,1,0.03
22,1.48805,2166.84,1,0.03
23,1.4861,6092.47,1,0.03
24,1.48478,3991.25,1,0.03
25,1.48446,8586.97,1,0.03
26,1.4842,3954.95,1,0.03
27,1.4833,2706.73,1,0.03
28,1.4817,4385.48,1,0.03
29,1.47978,4978.22,1,0.03
30,1.47906,1721.27,1,0.03
31,1.47561,2279.5,1,0.03
32,1.47324,1568.35,1,0.03
33,1.47221,8489.13,1,0.03
34,1.47307,16457.1,1,0.03
35,1.47252,3005.48,1,0.03
36,1.47016,2376.97,1,0.03
37,1.47046,2511.68,1.00184,0.03
38,1.4675,9318.9,1.00184,0.03
39,1.46616,5280.96,1.00184,0.03
40,1.46645,18714.2,1.00184,0.03
41,1.46445,2062,1.00184,0.03
42,1.46363,3551.15,1.00184,0.03
43,1.46226,3061.35,1.00184,0.03
44,1.46189,3828.53,1.00184,0.03
45,1.45937,1071.9,1.00184,0.03
46,1.45751,1995.61,1.00184,0.03
47,1.45558,1616.99,1.00184,0.03
48,1.45369,40635.3,1.00184,0.03
49,1.45128,2073.28,1.00184,0.03
50,1.4493,1348.86,1.00184,0.03
51,1.44778,1969.41,1.00184,0.03
52,1.44693,1780.1,1.00184,0.03
53,1.44636,2141.46,1.00184,0.03
54,1.44489,1256.39,1.00184,0.03
55,1.44325,1464.36,1.00184,0.03
56,1.44159,1044.26,1.00184,0.03
57,1.43989,2830.28,1.00184,0.03
58,1.43876,2182.96,1.00184,0.03
59,1.4385,4539.64,1.00184,0.03
60,1.43708,2926.15,1.00184,0.03
61,1.43598,1438.62,1.00184,0.03
62,1.43604,2623.32,1.00369,0.03
63,1.43646,5340.66,1.00369,0.03
64,1.43493,3212,1.00369,0.03
65,1.43285,703.108,1.00369,0.03
66,1.43161,10587.6,1.00369,0.03
67,1.43126,1727.25,1.00369,0.03
68,1.4324,7338.8,1.00554,0.03
69,1.43336,20189.6,1.00554,0.03
70,1.43423,5367.18,1.00739,0.03
71,1.43172,1205.21,1.00739,0.03
72,1.43013,1142.63,1.00739,0.03
73,1.42743,1491.46,1.00739,0.03
74,1.42769,2627.11,1.00739,0.03
75,1.42612,1174.71,1.00739,0.03
76,1.42501,2149.11,1.00739,0.03
77,1.42374,60568.1,1.00739,0.03
78,1.42201,3405.36,1.00739,0.03
79,1.4198,830.973,1.00739,0.03
80,1.41989,5792.09,1.00924,0.03
81,1.41726,1230.18,1.00924,0.03
82,1.41585,1176.48,1.00924,0.03
83,1.4126,1077.83,1.00924,0.03
84,1.41091,1432.38,1.00924,0.03
85,1.4096,1242.77,1.00924,0.03
86,1.41051,2080.47,1.00924,0.03
87,1.41009,11938.2,1.00924,0.03
88,1.41051,3746.58,1.0111,0.03
89,1.40904,791.104,1.0111,0.03
90,1.40949,3718.68,1.0111,0.03
91,1.4063,1013.02,1.0111,0.03
92,1.40727,33037.3,1.01297,0.03
93,1.40726,1404.45,1.01297,0.03
94,1.40655,2067.34,1.01297,0.03
95,1.40667,2388.96,1.01297,0.03
96,1.40691,4800.22,1.01483,0.03
97,1.40635,970.559,1.01483,0.03
98,1.40459,66074.3,1.01483,0.03
99,1.40349,1089.42,1.01483,0.03
100,1.402,18170.4,1.01483,0.03
101,1.40195,16370.3,1.01483,0.03
102,1.40217,1157.58,1.01483,0.03
103,1.40147,4342.4,1.01483,0.03
104,1.40169,4669.98,1.0167,0.03
105,1.40066,1162.21,1.0167,0.03
106,1.39973,1034.11,1.0167,0.03
107,1.39861,2469.73,1.0167,0.03
108,1.39826,16167.3,1.0167,0.03
109,1.39704,1314.72,1.0167,0.03
110,1.39571,12116,1.0167,0.03
111,1.39514,2892.92,1.0167,0.03
112,1.39389,960.65,1.0167,0.03
113,1.39214,1359.79,1.0167,0.03
114,1.39209,1800.12,1.0167,0.03
115,1.39277,2864.67,1.0167,0.03
116,1.3903,1322.11,1.0167,0.03
117,1.38978,2106.9,1.0167,0.03
118,1.39053,2250.72,1.01857,0.03
119,1.39091,2667.95,1.01857,0.03
120,1.39,145363,1.01857,0.03
121,1.38853,1833.2,1.01857,0.03
122,1.38834,3629.94,1.01857,0.03
123,1.38593,729.514,1.01857,0.03
124,1.38478,2880.83,1.01857,0.03
125,1.38425,3163.16,1.01857,0.03
126,1.38329,1675.44,1.01857,0.03
127,1.38167,1124.46,1.01857,0.03
128,1.38166,2440.31,1.01857,0.03
129,1.37937,584.567,1.01857,0.03
130,1.37678,668.518,1.01857,0.03
131,1.3774,3209.41,1.02045,0.03
132,1.3743,879.372,1.02045,0.03
133,1.37449,8001.62,1.02045,0.03
134,1.37426,1277.04,1.02045,0.03
135,1.37321,3157.83,1.02045,0.03
136,1.37272,48454.5,1.02045,0.03
137,1.37279,2795.99,1.02233,0.03
138,1.3723,8059.99,1.02233,0.03
139,1.36975,1046.94,1.02233,0.03
140,1.36881,883.306,1.02233,0.03
141,1.36873,1384.92,1.02233,0.03
142,1.36782,1565.13,1.02233,0.03
143,1.36719,1216.38,1.02233,0.03
144,1.36605,1564.36,1.02233,0.03
145,1.36622,5879.17,1.02233,0.03
146,1.36641,5347.63,1.02421,0.03
147,1.36451,1127.54,1.02421,0.03
148,1.36537,1615.98,1.02421,0.03
149,1.36553,4108.54,1.0261,0.03
150,1.36682,2953.76,1.0261,0.03
151,1.36593,1567.9,1.0261,0.03
152,1.36534,1460.62,1.0261,0.03
153,1.36506,2270.99,1.0261,0.03
154,1.36469,5511.8,1.0261,0.03
155,1.36505,1475.39,1.02799,0.03
156,1.36659,25957.8,1.02799,0.03
157,1.36606,2273.22,1.02799,0.03
158,1.36648,4360.01,1.02988,0.03
159,1.36571,1442.47,1.02988,0.03
160,1.36423,6330.77,1.02988,0.03
161,1.36363,1692.21,1.02988,0.03
162,1.36268,1235.56,1.02988,0.03
163,1.36044,3002.98,1.02988,0.03
164,1.36135,8864.22,1.02988,0.03
165,1.35954,3251.91,1.02988,0.03
166,1.35911,5693.64,1.02988,0.03
167,1.35928,6185.33,1.03178,0.03
168,1.35836,1725.82,1.03178,0.03
169,1.35811,4639.75,1.03178,0.03
170,1.35545,1007.08,1.03178,0.03
171,1.3542,711.734,1.03178,0.03
172,1.3535,851.322,1.03178,0.03
173,1.35136,1807.33,1.03178,0.03
174,1.3503,898.567,1.03178,0.03
175,1.35051,5109.23,1.03178,0.03
176,1.3488,1106.63,1.03178,0.03
177,1.34827,3524.29,1.03178,0.03
