step,energy,beta,lambda,delta
0,3.66998,9.39967,1,0.5
1,3.45831,23.1062,1,0.5
2,3.5197,30.8283,1,0.5
3,3.53406,8.17944,1,0.5
4,3.34676,14.7293,1,0.5
5,3.37446,16.1921,1,0.5
6,3.36067,31.317,1,0.5
7,3.33346,10.2035,1,0.5
8,3.11405,59.7613,1,0.5
9,3.33301,15.3319,1,0.5
10,3.47329,86.0307,1.46052,0.5
11,3.00107,22.9913,1.46052,0.5
12,2.81679,5.98818,1.46052,0.5
13,2.61394,4.75636,1.46052,0.5
14,2.64423,16.0135,1.46052,0.5
15,2.88783,12.4398,1.46052,0.5
16,3.21997,12.5043,1.46052,0.5
17,3.22864,43.8944,1.46052,0.5
18,3.0635,14.1604,1.46052,0.5
19,3.02623,16.9025,1.46052,0.5
20,2.93478,10.1338,1.46052,0.5
21,2.94731,17.4985,2.13311,0.5
22,2.66123,632.015,2.13311,0.5
23,2.38799,6.66133,2.13311,0.5
24,2.05864,15.8618,2.13311,0.5
25,1.85297,10.3297,2.13311,0.5
26,1.67808,40.2358,2.13311,0.5
27,1.85203,8.28171,2.13311,0.5
28,1.85967,6.76835,2.13311,0.5
29,1.82749,5.87494,2.13311,0.5
30,1.04952,3.58233,2.13311,0.5
31,1.5642,74.0764,2.13311,0.5
32,1.33866,8.75241,2.13311,0.5
33,1.19392,7.06957,2.13311,0.5
34,0.969549,16.6283,2.13311,0.5
35,1.05814,5.61116,2.13311,0.5
36,1.52337,10.4776,3.11544,0.5
37,1.39868,4.89375,3.11544,0.5
38,1.42488,12.5198,3.11544,0.5
39,1.16729,35.5606,3.11544,0.5
40,0.785654,3.09788,3.11544,0.5
41,0.870476,140.258,3.11544,0.5
42,1.19199,6.89319,3.11544,0.5
43,1.41578,134.198,3.11544,0.5
44,1.67564,11.7467,4.55016,0.5
45,1.67871,11.7116,4.55016,0.5
46,1.67989,53.9963,4.55016,0.5
47,1.35209,7.55791,4.55016,0.5
48,0.750031,4.81651,4.55016,0.5
49,0.991486,19.6124,4.55016,0.5
50,0.984068,12.9211,4.55016,0.5
51,1.05078,128.891,4.55016,0.5
