step,energy,beta,lambda,delta
0,2.496,279.32,1,0.2
1,2.4726,342.033,1,0.2
2,2.45837,112.85,1,0.2
3,2.43179,84.1183,1,0.2
4,2.43192,567.256,1,0.2
5,2.41309,348.984,1,0.2
6,2.39095,70.5614,1,0.2
7,2.38559,303.811,1,0.2
8,2.41452,189.699,1,0.2
9,2.4317,377.682,1,0.2
10,2.40958,155.347,1,0.2
11,2.37697,75.6029,1,0.2
12,2.31297,44.0951,1,0.2
13,2.24499,31.9898,1,0.2
14,2.26636,102.525,1.01151,0.2
15,2.28992,166.645,1.01151,0.2
16,2.25988,104.207,1.01151,0.2
17,2.22372,50.3795,1.01151,0.2
18,2.24601,898.532,1.01151,0.2
19,2.24587,199.673,1.01151,0.2
20,2.27009,517.432,1.01151,0.2
21,2.24481,96.2807,1.01151,0.2
22,2.2326,84.7369,1.01151,0.2
23,2.23959,272.085,1.02316,0.2
24,2.2396,57.1704,1.02316,0.2
25,2.26378,734.858,1.02316,0.2
26,2.27645,97.9004,1.02316,0.2
27,2.28431,226.337,1.03494,0.2
28,2.2893,144.084,1.03494,0.2
29,2.26516,93.8015,1.03494,0.2
30,2.2721,73.9904,1.03494,0.2
31,2.30019,1128.8,1.03494,0.2
32,2.30745,765.015,1.04685,0.2
33,2.28836,60.8271,1.04685,0.2
34,2.31966,346.285,1.04685,0.2
35,2.32946,201.523,1.04685,0.2
36,2.33359,59.3961,1.04685,0.2
37,2.36262,1835.4,1.05891,0.2
38,2.34568,110.968,1.05891,0.2
39,2.33139,83.1977,1.05891,0.2
40,2.31948,132.812,1.05891,0.2
41,2.30259,65.8576,1.05891,0.2
42,2.31617,185.524,1.05891,0.2
43,2.30126,100.73,1.05891,0.2
44,2.32822,439.787,1.05891,0.2
45,2.31609,69.9161,1.05891,0.2
46,2.32742,102.599,1.05891,0.2
47,2.32209,200.055,1.05891,0.2
48,2.32546,107.319,1.0711,0.2
49,2.2754,64.5359,1.0711,0.2
50,2.22663,47.2507,1.0711,0.2
51,2.22696,133.386,1.0711,0.2
52,2.2242,62.9642,1.0711,0.2
53,2.22361,39.9504,1.0711,0.2
54,2.2371,100.664,1.0711,0.2
55,2.22663,51.1992,1.0711,0.2
56,2.19696,46.2443,1.0711,0.2
57,2.21532,76.0102,1.0711,0.2
58,2.22687,103.972,1.08343,0.2
59,2.2378,78.3495,1.08343,0.2
60,2.24647,116.466,1.08343,0.2
61,2.24805,114.638,1.08343,0.2
62,2.2802,1722.32,1.0959,0.2
63,2.29878,334.639,1.0959,0.2
64,2.29097,3727.27,1.0959,0.2
65,2.28035,81.7689,1.0959,0.2
66,2.27741,149.918,1.0959,0.2
