step,energy,beta,lambda,delta
0,3.7039,14.2115,1,0.9
1,2.42483,2.2289,1,0.9
2,0.972191,2.65074,1,0.9
3,0.458197,2.2928,1,0.9
4,0.246977,3.71666,1,0.9
5,1.1073,3.47347,1,0.9
6,1.01328,10.9887,1,0.9
7,0.822823,3.17675,1,0.9
8,1.08079,5.48093,1,0.9
9,0.533175,4.90241,1,0.9
10,1.71898,3.79205,1,0.9
11,0.902107,2.69243,1,0.9
12,0.711246,2.28549,1,0.9
13,1.26236,5.26141,1,0.9
14,1.44594,2.22293,2.27921,0.9
15,0.924868,7.18737,2.27921,0.9
16,0.87553,13.3447,2.27921,0.9
17,0.557123,4.28942,2.27921,0.9
18,0.736967,289.108,2.27921,0.9
19,0.999231,4.26333,2.27921,0.9
20,0.655201,7.18689,2.27921,0.9
21,0.927343,9.70735,2.27921,0.9
22,0.391441,2.48127,2.27921,0.9
23,0.381218,17.6336,2.27921,0.9
24,0.55711,2.70373,2.27921,0.9
25,0.159996,2.67407,2.27921,0.9
26,0.68759,3.63719,5.19482,0.9
27,0.352757,4.9937,5.19482,0.9
28,0.324123,3.27388,5.19482,0.9
29,0.328621,4.1251,5.19482,0.9
30,0.135271,4.39546,5.19482,0.9
31,0.396757,3.67175,5.19482,0.9
32,0.0604477,4.87137,5.19482,0.9
33,0.128323,6.35147,5.19482,0.9
34,0.288366,21.3397,5.19482,0.9
35,0.157454,5.24491,5.19482,0.9
36,0.319202,68.7363,11.8401,0.9
37,0.15967,25.5124,11.8401,0.9
38,0.277191,27.033,11.8401,0.9
39,0.409473,16.7508,11.8401,0.9
40,0.11101,4.09772,11.8401,0.9
41,0.0886173,7.83294,11.8401,0.9
42,0.215126,9.76371,11.8401,0.9
43,0.119066,9.30448,11.8401,0.9
44,0.12981,12.3771,11.8401,0.9
45,0.0920048,23.8418,11.8401,0.9
46,0.0456028,9.04301,11.8401,0.9
47,0.0676746,7.66881,26.9861,0.9
48,0.101629,23.0801,26.9861,0.9
49,0.0239391,18.0089,26.9861,0.9
50,0.0666866,21.2591,26.9861,0.9
51,0.15987,53.1721,26.9861,0.9
52,0.24007,18.3665,26.9861,0.9
53,0.107208,19.9716,26.9861,0.9
54,0.126101,41.8958,61.5071,0.9
55,0.0404758,18.0924,61.5071,0.9
56,0.0489674,102.787,61.5071,0.9
57,0.0516834,14.9369,61.5071,0.9
58,0.0650826,448.394,61.5071,0.9
59,0.0771503,173.641,61.5071,0.9
60,0.0781441,57.2259,140.188,0.9
61,0.0208035,320.332,140.188,0.9
62,0.031065,71.5587,140.188,0.9
63,0.0492382,158.126,140.188,0.9
64,0.0358353,277.521,140.188,0.9
65,0.0545044,42.727,140.188,0.9
66,0.0358982,295.018,140.188,0.9
67,0.0288219,521.479,140.188,0.9
68,0.0433598,383.284,140.188,0.9
69,0.0300922,94.9362,140.188,0.9
70,0.0342083,102.493,319.518,0.9
71,0.0259476,87.8513,319.518,0.9
72,0.0183811,40378.7,319.518,0.9
73,0.033371,94.7383,319.518,0.9
74,0.0280209,246.574,319.518,0.9
75,0.0207253,143.791,319.518,0.9
76,0.00914001,136.806,319.518,0.9
