step,energy,beta,lambda,delta
0,3.20492,41.0179,1,0.3
1,3.11891,96.8848,1,0.3
2,3.07805,52.8317,1,0.3
3,3.03761,35.4555,1,0.3
4,2.9788,54.5987,1,0.3
5,2.94771,27.9453,1,0.3
6,2.82953,22.4132,1,0.3
7,2.81488,27.251,1,0.3
8,2.78512,23.6507,1,0.3
9,2.82808,48.7891,1,0.3
10,2.69999,24.5968,1,0.3
11,2.65467,113.886,1,0.3
12,2.61802,23.1237,1,0.3
13,2.54542,81.6488,1,0.3
14,2.53074,26.2491,1,0.3
15,2.49615,15.2842,1,0.3
16,2.65197,45.2267,1,0.3
17,2.70544,22.2362,1,0.3
18,2.69102,24.8317,1,0.3
19,2.78408,101.35,1,0.3
20,2.7725,1094.6,1,0.3
21,2.68252,21.145,1,0.3
22,2.70879,60.8867,1.06908,0.3
23,2.75133,304.235,1.06908,0.3
24,2.74224,31.5556,1.06908,0.3
25,2.7397,31.7208,1.06908,0.3
26,2.78002,15.2945,1.06908,0.3
27,2.83003,68.686,1.06908,0.3
28,2.80704,18.7903,1.06908,0.3
29,2.82532,77.7515,1.06908,0.3
30,2.79572,44.0577,1.06908,0.3
31,2.9008,82.8017,1.14293,0.3
32,2.9051,781.524,1.14293,0.3
33,2.75826,15.1415,1.14293,0.3
34,2.80525,46.5853,1.14293,0.3
35,2.81659,96.0553,1.14293,0.3
36,2.75876,32.9943,1.14293,0.3
37,2.8655,40.5222,1.14293,0.3
38,2.85018,52.1884,1.14293,0.3
39,2.78661,28.051,1.14293,0.3
40,2.74315,19.2152,1.14293,0.3
41,2.73672,337.412,1.14293,0.3
42,2.81016,33.7231,1.22188,0.3
43,2.7959,23.775,1.22188,0.3
44,2.75469,23.4757,1.22188,0.3
45,2.79861,93.0128,1.22188,0.3
46,2.81161,35.8607,1.22188,0.3
47,2.73879,74.1744,1.22188,0.3
48,2.88008,449.228,1.22188,0.3
49,2.80205,28.4955,1.22188,0.3
50,2.79137,191.782,1.22188,0.3
51,2.6852,27.5942,1.22188,0.3
52,2.58619,12.1192,1.22188,0.3
53,2.6426,32.9572,1.22188,0.3
54,2.56768,55.4584,1.22188,0.3
55,2.51827,21.0269,1.22188,0.3
56,2.57448,74.4129,1.30628,0.3
57,2.62591,30.4201,1.30628,0.3
58,2.55425,17.8738,1.30628,0.3
59,2.5938,149.539,1.30628,0.3
60,2.64213,190.094,1.30628,0.3
61,2.71458,48.9403,1.30628,0.3
62,2.79924,85.6148,1.39652,0.3
63,2.7428,25.4358,1.39652,0.3
64,2.6189,24.3499,1.39652,0.3
65,2.57687,108.124,1.39652,0.3
66,2.51572,16.2031,1.39652,0.3
67,2.54506,1504.8,1.39652,0.3
68,2.58694,36.2152,1.39652,0.3
69,2.66961,28.6668,1.39652,0.3
70,2.74056,445.687,1.39652,0.3
71,2.69821,33.4444,1.39652,0.3
72,2.60249,14.3225,1.39652,0.3
73,2.73781,688.266,1.49298,0.3
74,2.73429,20.6548,1.49298,0.3
75,2.78478,32.0339,1.49298,0.3
76,2.74263,81.898,1.49298,0.3
77,2.65422,29.4854,1.49298,0.3
78,2.58958,16.8108,1.49298,0.3
79,2.60907,24.2719,1.49298,0.3
80,2.6135,30.6063,1.49298,0.3
81,2.6323,32.2209,1.49298,0.3
82,2.51357,20.5373,1.49298,0.3
83,2.6528,132.509,1.59612,0.3
84,2.58348,42.3604,1.59612,0.3
85,2.55013,26.849,1.59612,0.3
86,2.54366,32.8095,1.59612,0.3
87,2.54962,34.7461,1.59612,0.3
88,2.47054,46.1658,1.59612,0.3
89,2.49016,34.0504,1.59612,0.3
90,2.43232,78.9735,1.59612,0.3
91,2.48209,36.8436,1.59612,0.3
92,2.27345,13.0458,1.59612,0.3
93,2.28335,42.731,1.59612,0.3
94,2.36901,24.7838,1.70637,0.3
95,2.32293,17.0764,1.70637,0.3
96,2.2803,20.9057,1.70637,0.3
97,2.15374,18.6001,1.70637,0.3
98,2.14906,44.558,1.70637,0.3
99,2.23572,23.2366,1.70637,0.3
100,2.22307,14.6805,1.70637,0.3
101,2.04082,27.263,1.70637,0.3
102,2.06707,25.0879,1.70637,0.3
103,2.21305,43.0349,1.70637,0.3
104,2.14169,9.43722,1.70637,0.3
105,2.22816,1453.63,1.70637,0.3
106,2.20893,31.6503,1.70637,0.3
107,2.17608,15.2266,1.70637,0.3
108,2.20741,33.5268,1.82424,0.3
109,2.10418,9.82663,1.82424,0.3
110,2.28533,240.801,1.82424,0.3
111,2.27008,15.7945,1.82424,0.3
112,2.19382,22.4994,1.82424,0.3
113,2.17212,58.3647,1.82424,0.3
114,2.18809,23.3746,1.82424,0.3
115,2.27934,25.5665,1.82424,0.3
116,2.41965,49.8201,1.82424,0.3
117,2.41062,49.8887,1.82424,0.3
118,2.14136,12.6012,1.82424,0.3
119,2.18683,22.5301,1.95026,0.3
120,2.22058,38.5264,1.95026,0.3
121,2.32013,241.709,1.95026,0.3
122,2.22411,21.5716,1.95026,0.3
123,2.26859,46.9112,1.95026,0.3
124,2.04349,11.9547,1.95026,0.3
125,2.07393,18.9819,1.95026,0.3
126,1.99921,94.8476,1.95026,0.3
127,2.02465,21.3283,2.08498,0.3
128,2.04262,66.3738,2.08498,0.3
129,1.9861,13.8631,2.08498,0.3
130,2.01608,25.9482,2.08498,0.3
131,2.04993,45.6686,2.08498,0.3
132,1.91559,11.2807,2.08498,0.3
133,2.00855,61.9276,2.08498,0.3
134,2.05827,29.9358,2.229,0.3
135,2.13609,25.2082,2.229,0.3
136,2.08283,61.4734,2.229,0.3
137,2.00888,11.7086,2.229,0.3
138,1.92724,18.8842,2.229,0.3
139,1.92723,2701.92,2.229,0.3
140,1.87485,22.128,2.229,0.3
141,1.81014,21.0125,2.229,0.3
142,1.82338,18.7841,2.229,0.3
143,1.92343,25.4342,2.229,0.3
144,1.95365,19.1089,2.229,0.3
145,2.00824,70.4521,2.38298,0.3
146,1.97968,48.0366,2.38298,0.3
147,1.87632,14.7932,2.38298,0.3
148,1.87909,26.2478,2.38298,0.3
149,1.72959,11.277,2.38298,0.3
150,1.74901,56.0603,2.38298,0.3
151,1.81542,26.0229,2.38298,0.3
152,1.75179,16.27,2.38298,0.3
153,1.80428,45.1589,2.38298,0.3
154,1.85437,36.7549,2.54759,0.3
155,1.93279,26.0971,2.54759,0.3
156,1.77783,11.0878,2.54759,0.3
157,1.77778,40.1727,2.54759,0.3
158,1.87063,47.6268,2.54759,0.3
159,1.93202,197.027,2.54759,0.3
160,1.94702,30.014,2.54759,0.3
161,1.97176,139.452,2.72357,0.3
162,1.9707,22.7595,2.72357,0.3
163,1.97683,150.542,2.72357,0.3
164,1.99329,36.5115,2.72357,0.3
165,1.8931,13.347,2.72357,0.3
166,1.8459,19.2666,2.72357,0.3
167,1.85386,77.6209,2.72357,0.3
168,1.85465,21.7086,2.72357,0.3
169,1.78368,133.263,2.72357,0.3
170,1.78176,53.0145,2.72357,0.3
171,1.85476,281.167,2.91171,0.3
172,1.98228,52.2508,2.91171,0.3
173,2.09706,35.2759,2.91171,0.3
174,2.01598,16.031,2.91171,0.3
175,2.04273,14.6639,2.91171,0.3
176,2.02663,27.3372,2.91171,0.3
177,2.06209,25.0338,2.91171,0.3
178,1.99035,23.4,2.91171,0.3
179,1.98794,34.5689,2.91171,0.3
180,2.0012,30.9483,3.11284,0.3
181,2.05264,81.4266,3.11284,0.3
182,2.05506,26.781,3.11284,0.3
183,2.1009,22.0304,3.11284,0.3
184,2.07835,60.5583,3.11284,0.3
185,1.97002,66.1087,3.11284,0.3
186,1.94589,20.7689,3.11284,0.3
187,1.88204,14.7269,3.11284,0.3
188,1.81423,37.326,3.11284,0.3
189,1.83135,41.6632,3.11284,0.3
190,1.81317,16.6753,3.11284,0.3
191,1.83057,35.5559,3.32787,0.3
192,1.82939,241.789,3.32787,0.3
193,1.82257,17.4819,3.32787,0.3
194,1.67995,8.93144,3.32787,0.3
195,1.59798,108.415,3.32787,0.3
196,1.61655,34.3322,3.32787,0.3
197,1.56271,200.236,3.32787,0.3
198,1.57362,93.3482,3.32787,0.3
199,1.62954,103.182,3.32787,0.3
200,1.69651,1501.69,3.32787,0.3
201,1.66261,25.8387,3.32787,0.3
202,1.66511,38.376,3.55775,0.3
203,1.64913,26.8532,3.55775,0.3
204,1.60572,17.8879,3.55775,0.3
205,1.64228,26.4056,3.55775,0.3
206,1.68322,382.338,3.55775,0.3
207,1.65546,32.5737,3.55775,0.3
208,1.74491,48.2993,3.55775,0.3
209,1.73707,40.3275,3.55775,0.3
210,1.6219,18.9913,3.55775,0.3
211,1.64633,22.1746,3.55775,0.3
212,1.77404,86.8471,3.80351,0.3
213,1.74035,30.8722,3.80351,0.3
214,1.65145,14.1829,3.80351,0.3
215,1.67677,1246.69,3.80351,0.3
216,1.65262,14.197,3.80351,0.3
217,1.54668,68.7885,3.80351,0.3
218,1.63503,72.8938,3.80351,0.3
219,1.55905,16.1015,3.80351,0.3
220,1.64492,73.7591,3.80351,0.3
221,1.68965,107.6,3.80351,0.3
222,1.76725,367.906,4.06625,0.3
223,1.79098,239.339,4.06625,0.3
224,1.66816,13.4515,4.06625,0.3
225,1.65679,182.966,4.06625,0.3
226,1.69136,75.5262,4.06625,0.3
227,1.71767,36.9447,4.06625,0.3
228,1.7469,118.444,4.06625,0.3
229,1.78223,96.4942,4.34714,0.3
230,1.6879,18.9758,4.34714,0.3
231,1.54932,22.5846,4.34714,0.3
232,1.54395,114.605,4.34714,0.3
233,1.46723,29.0305,4.34714,0.3
234,1.46414,65.6594,4.34714,0.3
235,1.43439,22.7607,4.34714,0.3
236,1.47179,42.9202,4.34714,0.3
237,1.44247,52.4486,4.34714,0.3
238,1.41211,31.1814,4.34714,0.3
239,1.43583,56.8056,4.34714,0.3
240,1.33994,17.8326,4.34714,0.3
241,1.45708,214.135,4.34714,0.3
242,1.48496,61.3804,4.34714,0.3
243,1.46913,20.1219,4.34714,0.3
244,1.35159,27.9782,4.34714,0.3
245,1.43883,89.3449,4.64743,0.3
246,1.44559,44.9645,4.64743,0.3
247,1.38526,26.8526,4.64743,0.3
248,1.38502,13.3244,4.64743,0.3
249,1.32348,15.0691,4.64743,0.3
250,1.37737,112.741,4.64743,0.3
251,1.36658,36.8295,4.64743,0.3
252,1.33518,37.3264,4.64743,0.3
253,1.30598,16.1924,4.64743,0.3
254,1.34104,117.097,4.64743,0.3
255,1.38655,44.567,4.64743,0.3
256,1.40701,297.389,4.96846,0.3
257,1.41308,18.2538,4.96846,0.3
258,1.27687,60.228,4.96846,0.3
259,1.18274,17.831,4.96846,0.3
260,1.2459,73.0183,4.96846,0.3
261,1.32523,22.3651,4.96846,0.3
262,1.3347,46.7153,4.96846,0.3
263,1.39951,209.036,5.31167,0.3
264,1.41596,21.8106,5.31167,0.3
265,1.45755,160.168,5.31167,0.3
266,1.47987,30.1343,5.31167,0.3
267,1.56249,80.9472,5.31167,0.3
268,1.50886,14.3552,5.31167,0.3
269,1.45588,39.6334,5.31167,0.3
270,1.39871,68.2991,5.31167,0.3
271,1.47379,7125.66,5.67858,0.3
272,1.34634,20.0941,5.67858,0.3
273,1.14127,8.32033,5.67858,0.3
274,1.27285,31.2313,5.67858,0.3
275,1.29928,18.0681,5.67858,0.3
276,1.28831,45.9715,5.67858,0.3
277,1.39337,35.6032,5.67858,0.3
278,1.35254,16.1464,5.67858,0.3
279,1.33992,20.939,5.67858,0.3
280,1.27083,20.366,5.67858,0.3
281,1.22515,25.8698,5.67858,0.3
282,1.24929,40.7103,5.67858,0.3
283,1.15793,16.3088,5.67858,0.3
284,1.15804,35.22,6.07085,0.3
285,1.13363,85.0616,6.07085,0.3
286,1.11131,43.3521,6.07085,0.3
287,1.11301,16.4457,6.07085,0.3
288,1.1108,388.465,6.07085,0.3
289,1.0624,14.6468,6.07085,0.3
290,0.969248,48.4551,6.07085,0.3
291,1.04786,112.179,6.07085,0.3
292,0.976908,36.377,6.07085,0.3
293,0.987926,53.6109,6.07085,0.3
294,0.892485,15.0711,6.07085,0.3
295,0.879885,40.426,6.07085,0.3
296,0.821878,20.036,6.07085,0.3
