step,energy,beta,lambda,delta
0,3.2869,557.375,1,0.3
1,3.08315,18.0289,1,0.3
2,3.02679,41.35,1,0.3
3,3.09942,256.497,1,0.3
4,3.05532,159.252,1,0.3
5,3.15337,1398.97,1,0.3
6,3.1117,101.107,1,0.3
7,3.08648,49.0952,1,0.3
8,2.94393,16.9304,1,0.3
9,2.92149,29.7773,1,0.3
10,2.97193,152.043,1,0.3
11,2.98676,55.9044,1,0.3
12,2.96352,33.3794,1,0.3
13,2.75336,9.79335,1,0.3
14,2.80693,44.1037,1.06908,0.3
15,2.84939,27.1259,1.06908,0.3
16,2.782,28.786,1.06908,0.3
17,2.79897,51.5937,1.06908,0.3
18,2.69068,25.1979,1.06908,0.3
19,2.68995,59.7034,1.06908,0.3
20,2.66499,19.6537,1.06908,0.3
21,2.62845,16.1383,1.06908,0.3
22,2.63217,38.253,1.06908,0.3
23,2.58709,30.5752,1.06908,0.3
24,2.67825,21.7295,1.06908,0.3
25,2.68122,48.1319,1.14293,0.3
26,2.6918,28.7584,1.14293,0.3
27,2.69417,64.6341,1.14293,0.3
28,2.76414,86.1155,1.14293,0.3
29,2.73144,25.5492,1.14293,0.3
30,2.7348,19.9361,1.14293,0.3
31,2.70969,14.6735,1.14293,0.3
32,2.6229,29.0731,1.14293,0.3
33,2.58831,41.4866,1.14293,0.3
34,2.60461,15.4539,1.22188,0.3
35,2.72669,232.325,1.22188,0.3
36,2.70968,20.5922,1.22188,0.3
37,2.7207,17.8559,1.22188,0.3
38,2.79117,47.2447,1.22188,0.3
39,2.85104,156.071,1.22188,0.3
40,2.9306,142.816,1.30628,0.3
41,2.75871,13.4671,1.30628,0.3
42,2.70099,24.8129,1.30628,0.3
43,2.74028,76.5519,1.30628,0.3
44,2.70856,26.3476,1.30628,0.3
45,2.81263,408.784,1.30628,0.3
46,2.7735,57.2317,1.30628,0.3
47,2.69719,54.8688,1.30628,0.3
48,2.73742,42.0762,1.30628,0.3
49,2.6798,31.1865,1.30628,0.3
50,2.69594,306.554,1.30628,0.3
51,2.64746,18.7796,1.30628,0.3
52,2.6385,41.3101,1.30628,0.3
53,2.56615,12.9407,1.30628,0.3
54,2.49988,30.5236,1.30628,0.3
55,2.59887,41.5905,1.39652,0.3
56,2.71699,3318.8,1.39652,0.3
57,2.72336,29.239,1.39652,0.3
58,2.74947,425.411,1.39652,0.3
59,2.74725,218.143,1.39652,0.3
60,2.71993,18.8901,1.39652,0.3
61,2.67218,30.9537,1.39652,0.3
62,2.69928,997.006,1.39652,0.3
63,2.737,41.418,1.49298,0.3
64,2.82274,55.3796,1.49298,0.3
65,2.8111,16.0342,1.49298,0.3
66,2.76908,19.6569,1.49298,0.3
