step,energy,beta,lambda,delta
0,3.57079,8.03099,1,0.5
1,3.38636,15.5037,1,0.5
2,2.54743,4.86703,1,0.5
3,2.574,20.3991,1,0.5
4,2.58568,6.67842,1,0.5
5,2.39724,6.3146,1,0.5
6,2.20603,91.3776,1,0.5
7,2.01071,4.29884,1,0.5
8,1.85034,4.41315,1,0.5
9,1.7872,10.7451,1,0.5
10,1.86483,8.82727,1,0.5
11,1.96486,9.90619,1,0.5
12,1.65222,12.3216,1,0.5
13,2.06717,17.7738,1.46052,0.5
14,2.01299,3765.89,1.46052,0.5
15,1.90099,5.271,1.46052,0.5
16,1.37356,2.67664,1.46052,0.5
17,1.69529,28.4066,1.46052,0.5
18,2.08703,15.025,1.46052,0.5
19,1.88524,4.13127,1.46052,0.5
20,2.41203,13.2024,1.46052,0.5
21,2.55596,8.93487,1.46052,0.5
22,1.78221,2.87657,1.46052,0.5
23,2.15505,27.7065,2.13311,0.5
24,1.77097,7.27355,2.13311,0.5
25,1.67007,29.866,2.13311,0.5
26,1.58917,5.98827,2.13311,0.5
27,1.50488,13.9778,2.13311,0.5
28,1.26277,5.46515,2.13311,0.5
29,1.10644,4.18442,2.13311,0.5
30,1.36493,69.1483,2.13311,0.5
31,1.47171,9.19879,2.13311,0.5
32,1.46718,32.6601,2.13311,0.5
33,1.40816,7.40438,2.13311,0.5
34,1.35079,13.8447,2.13311,0.5
35,1.63378,6.8974,2.13311,0.5
36,1.54525,25.1825,2.13311,0.5
37,1.35663,8.74539,2.13311,0.5
38,1.69093,7.71811,2.13311,0.5
39,1.60443,4.47243,2.13311,0.5
40,1.6226,28.9634,3.11544,0.5
41,1.59488,15.7388,3.11544,0.5
42,1.25133,4.18217,3.11544,0.5
43,1.16245,7.18627,3.11544,0.5
44,1.44692,11.6977,3.11544,0.5
45,1.37264,9.20397,3.11544,0.5
46,1.60415,9.70723,3.11544,0.5
47,1.55009,5.75299,3.11544,0.5
48,1.54983,15.394,3.11544,0.5
49,1.22345,4.06148,3.11544,0.5
50,1.2072,27.9434,3.11544,0.5
51,1.437,20.4424,3.11544,0.5
52,1.00305,2.58106,3.11544,0.5
53,0.51333,2.82751,3.11544,0.5
54,1.23193,94.9718,3.11544,0.5
55,1.41573,18.384,4.55016,0.5
56,0.948011,5.94748,4.55016,0.5
57,0.711069,6.71532,4.55016,0.5
58,0.447243,13.0675,4.55016,0.5
59,0.602043,6.19277,4.55016,0.5
60,0.763903,10.6887,4.55016,0.5
61,1.12346,195.697,4.55016,0.5
62,0.95153,7.53861,4.55016,0.5
63,0.509544,16.6545,4.55016,0.5
64,0.783501,8.32489,4.55016,0.5
65,1.12116,180.531,6.64558,0.5
66,0.731653,5.50882,6.64558,0.5
67,0.624313,4.91291,6.64558,0.5
68,0.885801,11.6369,6.64558,0.5
69,0.69268,7.76641,6.64558,0.5
70,0.692949,262.294,6.64558,0.5
