step,energy,beta,lambda,delta
0,3.23819,9.11046,1,0.9
1,3.4378,5.28655,1,0.9
2,3.04649,4.41906,1,0.9
3,3.57525,49.605,1,0.9
4,3.62546,6.95074,1,0.9
5,3.95675,83.87,1,0.9
6,3.91997,15.5646,1,0.9
7,3.93558,72.8055,2.27921,0.9
8,3.59328,6.12551,2.27921,0.9
9,3.15554,9.44106,2.27921,0.9
10,3.59033,97.6643,2.27921,0.9
11,3.29336,15.1338,2.27921,0.9
12,3.13876,23.9752,2.27921,0.9
13,3.10092,6.37184,2.27921,0.9
14,3.50321,74.314,2.27921,0.9
15,3.12899,3.45038,2.27921,0.9
16,3.27298,3.96701,2.27921,0.9
17,3.2725,341.71,2.27921,0.9
18,3.50395,5.43531,2.27921,0.9
19,4.0008,31.4666,5.19482,0.9
20,3.83728,128.325,5.19482,0.9
21,3.65469,11.5893,5.19482,0.9
22,3.5533,8.98244,5.19482,0.9
23,3.00826,7.98565,5.19482,0.9
24,2.3575,5.66225,5.19482,0.9
25,2.16055,9.93723,5.19482,0.9
26,1.22715,6.45242,5.19482,0.9
27,0.880022,8.96971,5.19482,0.9
28,0.559589,24.1996,5.19482,0.9
29,0.349541,4.33927,5.19482,0.9
30,0.353537,11.6764,5.19482,0.9
31,0.202202,4.05982,5.19482,0.9
32,0.178755,13.9416,5.19482,0.9
33,0.291121,6.47074,5.19482,0.9
34,0.224249,7.84301,5.19482,0.9
35,0.545654,7.24785,5.19482,0.9
36,0.245558,7.11481,5.19482,0.9
37,0.193575,143.81,5.19482,0.9
38,0.260775,8.4105,5.19482,0.9
39,0.23988,3.95284,5.19482,0.9
40,0.566761,65.5913,11.8401,0.9
41,0.329159,8.43494,11.8401,0.9
42,0.141674,5.1554,11.8401,0.9
43,0.109198,24.2501,11.8401,0.9
44,0.303625,15.3118,11.8401,0.9
45,0.229349,8.79785,11.8401,0.9
46,0.21055,1991.28,11.8401,0.9
47,0.368811,9.9196,11.8401,0.9
48,0.352472,8.4436,11.8401,0.9
49,0.343571,14.3964,11.8401,0.9
50,0.291666,6.04251,11.8401,0.9
51,0.393648,12.7082,11.8401,0.9
52,0.263144,9.47841,11.8401,0.9
53,0.107191,15.2322,11.8401,0.9
54,0.0367336,11.2229,11.8401,0.9
55,0.20508,18.3616,11.8401,0.9
56,0.192776,12.2419,11.8401,0.9
57,0.218533,13.5746,26.9861,0.9
58,0.203814,437.842,26.9861,0.9
59,0.099577,18.0309,26.9861,0.9
60,0.121887,95.8233,26.9861,0.9
61,0.133104,16.5461,26.9861,0.9
62,0.0889912,10.2643,26.9861,0.9
63,0.0959187,41.675,26.9861,0.9
64,0.163319,19.8108,26.9861,0.9
65,0.128832,67.7954,26.9861,0.9
66,0.0372753,375.874,26.9861,0.9
67,0.287083,95.5106,61.5071,0.9
68,0.140097,15.6495,61.5071,0.9
69,0.136686,18.7838,61.5071,0.9
70,0.0745258,327.998,61.5071,0.9
71,0.0777302,525.157,61.5071,0.9
72,0.0649586,26.9236,61.5071,0.9
73,0.0539818,30.8644,61.5071,0.9
74,0.0562534,162.828,61.5071,0.9
75,0.0212479,31.5221,61.5071,0.9
76,0.0387306,32.6656,61.5071,0.9
77,0.0565834,215.527,61.5071,0.9
78,0.0618782,66.1935,140.188,0.9
79,0.0265675,116.796,140.188,0.9
80,0.033453,98.2206,140.188,0.9
81,0.0473938,71.8572,140.188,0.9
82,0.0377522,38.6628,140.188,0.9
83,0.0664234,119.892,140.188,0.9
84,0.03372,63.1394,140.188,0.9
85,0.0303364,40.3308,140.188,0.9
86,0.0242882,55.0986,140.188,0.9
87,0.0243721,116.464,140.188,0.9
88,0.0510654,42.4661,319.518,0.9
89,0.0219669,80.3713,319.518,0.9
90,0.017271,99.1729,319.518,0.9
91,0.0272655,1288.76,319.518,0.9
92,0.0141163,107.918,319.518,0.9
93,0.0121498,158.962,319.518,0.9
94,0.0293598,484.226,319.518,0.9
95,0.0139084,195.156,319.518,0.9
96,0.0192566,100.764,319.518,0.9
97,0.034668,87.5745,319.518,0.9
98,0.0353184,92.8567,728.25,0.9
99,0.0151062,167.191,728.25,0.9
100,0.0168476,622.828,728.25,0.9
101,0.0136929,413.905,728.25,0.9
102,0.0118351,128.518,728.25,0.9
103,0.00774193,132.556,728.25,0.9
