step,energy,beta,lambda,delta
0,4.02737,7.36531,1,0.9
1,3.66458,110.874,1,0.9
2,2.57023,5.37036,1,0.9
3,1.58794,1.39209,1,0.9
4,1.12945,2.62306,1,0.9
5,1.81136,16.6519,1,0.9
6,1.60464,10.742,1,0.9
7,0.241133,1.54142,1,0.9
8,1.25522,3.57566,1,0.9
9,1.16364,16.8565,1,0.9
10,0.103933,1.48014,1,0.9
11,0.769211,3.8867,1,0.9
12,0.276588,1.41886,1,0.9
13,0.903753,4.44567,1,0.9
14,0.799074,2.00838,1,0.9
15,1.43661,6.7226,2.27921,0.9
16,0.747856,2.82647,2.27921,0.9
17,0.649405,8.40016,2.27921,0.9
18,0.696131,3.38589,2.27921,0.9
19,0.162985,2.35551,2.27921,0.9
20,0.623058,3.22493,2.27921,0.9
21,0.572523,4.2192,2.27921,0.9
22,1.12556,12.2189,2.27921,0.9
23,1.00043,5.12144,2.27921,0.9
24,0.804369,187.711,2.27921,0.9
25,0.21837,1.83244,2.27921,0.9
26,0.248035,3.03009,2.27921,0.9
27,0.455109,17.3958,5.19482,0.9
28,0.650595,5.45367,5.19482,0.9
29,0.146967,14.1594,5.19482,0.9
30,0.297163,48.3449,5.19482,0.9
31,0.0962906,28.0874,5.19482,0.9
32,0.229105,86.0954,5.19482,0.9
33,0.371031,6.06796,5.19482,0.9
34,0.296946,3.82802,5.19482,0.9
35,0.261904,5.18486,5.19482,0.9
36,0.290785,7.16754,11.8401,0.9
37,0.169596,4.99278,11.8401,0.9
38,0.0782337,15.4439,11.8401,0.9
39,0.573536,17.2921,11.8401,0.9
40,0.152426,17.2665,11.8401,0.9
41,0.108696,6.05915,11.8401,0.9
42,0.168077,20.6257,11.8401,0.9
43,0.132769,16.2409,11.8401,0.9
44,0.253733,12.4578,11.8401,0.9
45,0.413681,20.1655,11.8401,0.9
46,0.372755,98.3391,11.8401,0.9
47,0.174498,12.2367,11.8401,0.9
48,0.228973,15.4242,26.9861,0.9
49,0.203308,136.264,26.9861,0.9
50,0.0907669,22.7272,26.9861,0.9
51,0.121592,38.8952,26.9861,0.9
52,0.0893478,9.5365,26.9861,0.9
53,0.101776,20.6505,26.9861,0.9
54,0.187037,35.2913,26.9861,0.9
55,0.101915,17.7377,26.9861,0.9
56,0.0550575,108.676,26.9861,0.9
57,0.204433,13.8478,26.9861,0.9
58,0.233406,52.8208,61.5071,0.9
59,0.16818,23.6482,61.5071,0.9
60,0.0573292,31.4385,61.5071,0.9
61,0.0426903,25.3984,61.5071,0.9
62,0.136744,111.584,61.5071,0.9
63,0.0840263,23.3429,61.5071,0.9
64,0.129126,41.8769,61.5071,0.9
65,0.0703182,68.2341,61.5071,0.9
66,0.129997,97.512,61.5071,0.9
67,0.0348263,13.516,61.5071,0.9
68,0.111223,39.158,61.5071,0.9
69,0.0756855,51.31,61.5071,0.9
70,0.0293236,16.1021,61.5071,0.9
71,0.0735283,131.311,140.188,0.9
72,0.0303326,108.931,140.188,0.9
73,0.049511,56.0271,140.188,0.9
74,0.0490074,81.3356,140.188,0.9
75,0.0821438,97.0106,140.188,0.9
76,0.0461063,4978.2,140.188,0.9
77,0.0602798,165.912,140.188,0.9
78,0.0589542,53.6998,140.188,0.9
79,0.0367031,352.76,140.188,0.9
80,0.040453,468.302,140.188,0.9
81,0.0752296,101.421,319.518,0.9
82,0.04743,447.098,319.518,0.9
83,0.0300007,56.5648,319.518,0.9
84,0.0519924,451.056,319.518,0.9
85,0.0510464,110.979,319.518,0.9
86,0.0350075,188.999,319.518,0.9
87,0.0180702,127.91,319.518,0.9
88,0.00391197,149.519,319.518,0.9
