step,energy,beta,lambda,delta
0,3.78517,12.5194,1,0.5
1,3.43263,7.35555,1,0.5
2,3.45103,18.5785,1,0.5
3,3.61467,27.9714,1,0.5
4,3.4058,72.5942,1,0.5
5,3.34071,7.83684,1,0.5
6,3.17678,28.3948,1,0.5
7,3.22396,11.2588,1,0.5
8,2.56776,4.85243,1,0.5
9,2.21808,4.58107,1,0.5
10,2.25738,5.58616,1,0.5
11,2.47156,17.0462,1.46052,0.5
12,2.54406,11.1469,1.46052,0.5
13,2.26443,24.8601,1.46052,0.5
14,2.19143,3.92907,1.46052,0.5
15,1.64781,3.83049,1.46052,0.5
16,2.30299,32.7106,1.46052,0.5
17,2.28284,13.6567,1.46052,0.5
18,2.20644,10.4282,1.46052,0.5
19,2.25388,108.659,1.46052,0.5
20,1.99687,14.2702,1.46052,0.5
21,1.45828,10.7034,1.46052,0.5
22,1.32221,3.60248,1.46052,0.5
23,1.17954,4.17958,1.46052,0.5
24,1.52452,16.7691,1.46052,0.5
25,1.25138,4.98349,1.46052,0.5
26,1.65636,6.88087,2.13311,0.5
27,1.52673,11.6274,2.13311,0.5
28,1.0752,4.96188,2.13311,0.5
29,1.05629,2.97985,2.13311,0.5
30,1.91822,64.4057,2.13311,0.5
31,2.07582,11.1967,2.13311,0.5
32,1.7555,23.9664,2.13311,0.5
33,1.21156,5.07126,2.13311,0.5
34,1.00404,6.19272,2.13311,0.5
35,1.35995,10.4199,2.13311,0.5
36,1.29331,7.48256,2.13311,0.5
37,0.906199,3.98931,2.13311,0.5
38,0.509516,3.91446,2.13311,0.5
39,1.24928,194.44,2.13311,0.5
40,1.70716,7.99389,3.11544,0.5
41,1.75513,6.18788,3.11544,0.5
42,1.82341,31.8418,3.11544,0.5
43,1.59317,10.0508,3.11544,0.5
44,1.20614,7.8175,3.11544,0.5
45,0.84868,4.4935,3.11544,0.5
46,1.17176,24.3565,3.11544,0.5
47,1.43481,8.81539,3.11544,0.5
48,0.582827,3.1417,3.11544,0.5
49,1.145,13.8584,4.55016,0.5
50,1.19093,16.3021,4.55016,0.5
51,0.916704,9.77045,4.55016,0.5
52,0.722687,6.46102,4.55016,0.5
53,1.01849,8.51092,4.55016,0.5
54,0.962282,306.415,4.55016,0.5
55,0.929234,4.65471,4.55016,0.5
56,0.866003,26.2047,4.55016,0.5
57,1.29663,46.2265,4.55016,0.5
58,1.0013,6.90202,4.55016,0.5
59,0.797684,5.29448,4.55016,0.5
60,0.992699,105.59,4.55016,0.5
61,0.961113,20.7433,4.55016,0.5
62,1.07145,21.8692,6.64558,0.5
63,0.476442,10.1151,6.64558,0.5
64,0.810894,184.284,6.64558,0.5
65,0.492699,6.85611,6.64558,0.5
66,0.634914,8.43901,6.64558,0.5
67,0.232235,4.05979,6.64558,0.5
68,0.506588,13.2862,6.64558,0.5
69,0.537617,303.473,6.64558,0.5
70,0.617407,34.202,9.70599,0.5
71,0.949234,40.7167,9.70599,0.5
72,0.906145,26.7258,9.70599,0.5
73,0.776869,33.8334,9.70599,0.5
74,0.64057,10.6126,9.70599,0.5
75,0.465466,7.44626,9.70599,0.5
76,0.659174,14.2175,9.70599,0.5
77,0.785757,17.0036,9.70599,0.5
78,0.80562,7.6485,9.70599,0.5
79,0.766716,21.5831,9.70599,0.5
80,0.815521,20.8274,14.1758,0.5
81,0.641457,20.5446,14.1758,0.5
82,0.287033,9.48895,14.1758,0.5
83,0.426878,25.0951,14.1758,0.5
84,0.410151,27.6594,14.1758,0.5
85,0.481207,22.2115,14.1758,0.5
86,0.32519,11.6446,14.1758,0.5
87,0.289087,36.661,14.1758,0.5
88,0.303963,53.8018,14.1758,0.5
89,0.374653,22.1413,14.1758,0.5
90,0.502535,2375.22,20.7039,0.5
91,0.5599,44.1671,20.7039,0.5
92,0.526865,256.015,20.7039,0.5
93,0.511675,20.0348,20.7039,0.5
94,0.42387,40.8209,20.7039,0.5
95,0.421656,49.2859,20.7039,0.5
96,0.345417,17.7653,20.7039,0.5
97,0.284504,14.9075,20.7039,0.5
98,0.289633,12.2967,20.7039,0.5
99,0.248775,13.4979,20.7039,0.5
100,0.252335,40.0178,20.7039,0.5
101,0.281715,65.1059,20.7039,0.5
102,0.310684,33.4321,30.2385,0.5
103,0.331238,288.139,30.2385,0.5
104,0.169439,612.831,30.2385,0.5
105,0.22788,27.0796,30.2385,0.5
106,0.205015,26.8874,30.2385,0.5
107,0.200022,28.8177,30.2385,0.5
108,0.341015,73.8989,30.2385,0.5
109,0.281883,43.0418,30.2385,0.5
110,0.26466,133.216,30.2385,0.5
111,0.281794,132.071,30.2385,0.5
112,0.23311,58.4589,30.2385,0.5
113,0.251646,16.8256,44.1638,0.5
114,0.125362,11.5791,44.1638,0.5
115,0.138868,26.5388,44.1638,0.5
116,0.163544,49.4598,44.1638,0.5
117,0.145454,35.9046,44.1638,0.5
118,0.132963,45.2675,44.1638,0.5
119,0.135691,51.7596,44.1638,0.5
120,0.167902,69.4361,44.1638,0.5
121,0.180201,190.999,64.502,0.5
122,0.196966,322.462,64.502,0.5
123,0.259068,119.616,64.502,0.5
124,0.238728,72.633,64.502,0.5
125,0.220829,61.9131,64.502,0.5
126,0.210802,31.2146,64.502,0.5
127,0.212767,51915.5,64.502,0.5
128,0.101284,19.3778,64.502,0.5
129,0.125734,35.5743,64.502,0.5
130,0.118711,71.6626,64.502,0.5
131,0.146578,43.3513,94.2062,0.5
132,0.0837574,48.6249,94.2062,0.5
133,0.103706,165.611,94.2062,0.5
134,0.0758991,33.8159,94.2062,0.5
135,0.0888557,407.723,94.2062,0.5
136,0.0911579,760.668,94.2062,0.5
137,0.105156,185.94,94.2062,0.5
138,0.153923,284.044,137.59,0.5
139,0.150747,191.329,137.59,0.5
140,0.128143,64.0278,137.59,0.5
141,0.0560474,27.8239,137.59,0.5
142,0.0667744,1739.5,137.59,0.5
143,0.0801983,76.32,137.59,0.5
144,0.0677891,50.5962,137.59,0.5
145,0.0796013,63.7961,137.59,0.5
146,0.0909424,329.336,137.59,0.5
