step,energy,beta,lambda,delta
0,3.22404,31.0085,1,0.3
1,3.14085,72.709,1,0.3
2,3.16372,34.0037,1,0.3
3,3.1449,37.6645,1,0.3
4,3.11617,3907.62,1,0.3
5,3.1093,69.3324,1,0.3
6,3.07701,75.2449,1,0.3
7,2.95174,28.5255,1,0.3
8,3.01688,223.217,1,0.3
9,3.00035,382.334,1,0.3
10,3.01158,159.073,1,0.3
11,2.98455,78.8912,1,0.3
12,2.98214,21.8242,1,0.3
13,2.86733,10.6701,1,0.3
14,2.90488,1408.56,1,0.3
15,2.86859,36.6728,1,0.3
16,2.9271,55.9491,1.06908,0.3
17,2.96926,51.687,1.06908,0.3
18,2.95469,122.967,1.06908,0.3
19,2.92189,21.4994,1.06908,0.3
20,2.93081,58.4644,1.06908,0.3
21,2.7874,13.5057,1.06908,0.3
22,2.78115,26.1133,1.06908,0.3
23,2.87484,128.119,1.06908,0.3
24,2.8971,77.2287,1.06908,0.3
25,2.84778,43.0529,1.06908,0.3
26,2.8113,6668.05,1.06908,0.3
27,2.88763,49.6506,1.14293,0.3
28,2.81046,31.3773,1.14293,0.3
29,2.8169,56.8054,1.14293,0.3
30,2.92054,142.121,1.14293,0.3
31,2.88378,124.73,1.14293,0.3
32,2.84656,23.8156,1.14293,0.3
33,2.82005,65.0155,1.14293,0.3
34,2.79865,29.512,1.14293,0.3
35,2.75791,26.9863,1.14293,0.3
36,2.77507,27.2633,1.14293,0.3
37,2.78169,112.572,1.14293,0.3
38,2.79367,50.1746,1.22188,0.3
39,2.71224,59.9304,1.22188,0.3
40,2.66668,31.8296,1.22188,0.3
41,2.70726,877.799,1.22188,0.3
42,2.73694,37.0048,1.22188,0.3
43,2.82175,29.8734,1.22188,0.3
44,2.75544,22.6259,1.22188,0.3
45,2.71382,23.2121,1.22188,0.3
46,2.70468,34.1486,1.22188,0.3
47,2.68931,125.959,1.22188,0.3
48,2.76851,94.7346,1.22188,0.3
49,2.7348,32.1361,1.22188,0.3
50,2.75313,111.46,1.30628,0.3
51,2.61323,72.7142,1.30628,0.3
52,2.62675,61.4916,1.30628,0.3
53,2.65285,162.047,1.30628,0.3
54,2.65817,108.049,1.30628,0.3
55,2.53866,36.6383,1.30628,0.3
56,2.6202,34.9863,1.30628,0.3
57,2.4888,15.9091,1.30628,0.3
58,2.6143,148.986,1.39652,0.3
59,2.58448,50.6261,1.39652,0.3
60,2.62509,35.4602,1.39652,0.3
61,2.68258,35.9554,1.39652,0.3
62,2.63325,55.4055,1.39652,0.3
63,2.68167,55.0324,1.39652,0.3
64,2.72982,41.8424,1.39652,0.3
65,2.59603,12.88,1.39652,0.3
66,2.41129,8.71398,1.39652,0.3
67,2.36159,14.5537,1.39652,0.3
68,2.31709,18.9625,1.39652,0.3
69,2.29513,162.236,1.39652,0.3
70,2.22366,16.765,1.39652,0.3
71,2.22408,28.2207,1.49298,0.3
72,2.14147,18.3736,1.49298,0.3
73,2.02431,14.3949,1.49298,0.3
74,2.00745,43.7933,1.49298,0.3
75,2.05139,108.252,1.49298,0.3
76,1.7962,6.64024,1.49298,0.3
77,2.03599,55.6307,1.49298,0.3
78,2.25757,147.516,1.49298,0.3
79,2.14607,22.1629,1.49298,0.3
80,2.20159,51.1083,1.49298,0.3
81,2.21544,25.3197,1.59612,0.3
82,2.26118,24.9679,1.59612,0.3
83,2.14018,14.0262,1.59612,0.3
84,2.24371,107.726,1.59612,0.3
85,2.17166,11.5554,1.59612,0.3
86,2.12172,20.3658,1.59612,0.3
87,2.12103,94.8725,1.59612,0.3
88,2.20187,39.9596,1.59612,0.3
89,2.34612,63.2885,1.59612,0.3
90,2.47419,29.3538,1.70637,0.3
91,2.45472,64.7245,1.70637,0.3
92,2.4796,142.576,1.70637,0.3
93,2.45433,31.4654,1.70637,0.3
94,2.47024,55.2653,1.70637,0.3
95,2.5397,162.063,1.70637,0.3
96,2.54964,33.9816,1.70637,0.3
97,2.50323,72681.7,1.70637,0.3
98,2.44746,28.6149,1.70637,0.3
99,2.44359,36.9975,1.70637,0.3
100,2.4187,134.051,1.70637,0.3
