step,energy,beta,lambda,delta
0,3.57991,10.2365,1,0.5
1,3.63334,26.5066,1,0.5
2,3.70022,358.922,1,0.5
3,3.24184,69.7588,1,0.5
4,2.64486,16.2412,1,0.5
5,2.22017,12.463,1,0.5
6,2.50377,14.8534,1,0.5
7,2.51076,11.0065,1,0.5
8,2.1401,9.05827,1,0.5
9,2.19337,13.4435,1.46052,0.5
10,2.26979,7.87588,1.46052,0.5
11,2.31849,6.92588,1.46052,0.5
12,2.10759,9.86479,1.46052,0.5
13,2.34748,15.7324,1.46052,0.5
14,1.9511,6.44572,1.46052,0.5
15,1.90392,4.19597,1.46052,0.5
16,1.83054,8.00245,1.46052,0.5
17,1.53482,4.21595,1.46052,0.5
18,1.4923,6.58396,1.46052,0.5
19,1.63992,32.1275,1.46052,0.5
20,1.8465,8.74444,2.13311,0.5
21,1.4416,7.14681,2.13311,0.5
22,1.4386,12.1576,2.13311,0.5
23,1.62653,234.836,2.13311,0.5
24,1.65928,11.054,2.13311,0.5
25,1.64352,18.9716,2.13311,0.5
26,1.939,299.038,2.13311,0.5
27,1.19605,3.18971,2.13311,0.5
28,1.14815,4.4302,2.13311,0.5
29,1.27548,4.70985,2.13311,0.5
30,1.61407,7.72545,3.11544,0.5
31,1.51982,15.0058,3.11544,0.5
32,1.42336,50.5764,3.11544,0.5
33,1.47727,5.02411,3.11544,0.5
34,1.12116,5.66362,3.11544,0.5
35,0.615992,5.8119,3.11544,0.5
36,0.616665,5.52376,3.11544,0.5
37,0.925669,7.83036,3.11544,0.5
38,1.02855,114.365,3.11544,0.5
39,1.02628,12.9192,3.11544,0.5
40,1.26129,6.92436,4.55016,0.5
41,1.32113,104.344,4.55016,0.5
42,1.1085,5.50455,4.55016,0.5
43,0.952316,4.43658,4.55016,0.5
44,0.590372,6.17732,4.55016,0.5
45,0.734482,20.5773,4.55016,0.5
46,0.5909,11.2901,4.55016,0.5
47,0.791613,10.7548,4.55016,0.5
48,0.594934,7.12643,4.55016,0.5
49,0.7833,110.207,4.55016,0.5
50,0.862068,32.1426,6.64558,0.5
51,0.745714,5.51438,6.64558,0.5
52,0.644325,9.55349,6.64558,0.5
53,0.587564,7.5219,6.64558,0.5
54,0.677719,7.79646,6.64558,0.5
55,0.715897,42.9343,6.64558,0.5
56,0.697422,60.9376,6.64558,0.5
57,0.773148,10.355,6.64558,0.5
58,0.699484,11.5247,6.64558,0.5
59,0.944187,65.3206,6.64558,0.5
60,0.533524,6.85612,6.64558,0.5
61,0.726322,16.5691,9.70599,0.5
62,0.731895,696.853,9.70599,0.5
63,0.817034,14.8461,9.70599,0.5
64,0.670729,11.2544,9.70599,0.5
65,0.465185,9.57296,9.70599,0.5
66,0.424444,44.2426,9.70599,0.5
67,0.478445,12.7063,9.70599,0.5
68,0.615019,23.6041,9.70599,0.5
69,0.358839,6.50341,9.70599,0.5
70,0.568235,100.237,14.1758,0.5
71,0.544659,9.96912,14.1758,0.5
72,0.48731,11.3598,14.1758,0.5
73,0.425407,16.7553,14.1758,0.5
74,0.434155,15.7755,14.1758,0.5
75,0.524473,29.4405,14.1758,0.5
76,0.431576,49.8524,14.1758,0.5
77,0.542248,36.3966,14.1758,0.5
78,0.32588,33.7293,14.1758,0.5
79,0.261667,7.55809,14.1758,0.5
80,0.272398,355.76,14.1758,0.5
81,0.383554,25.0014,20.7039,0.5
82,0.47463,319.34,20.7039,0.5
83,0.372011,15.2145,20.7039,0.5
84,0.338167,59.4568,20.7039,0.5
85,0.195076,13.8161,20.7039,0.5
86,0.300348,29.1003,20.7039,0.5
87,0.357985,33.8557,20.7039,0.5
88,0.281052,13.1635,20.7039,0.5
89,0.310728,18.8154,20.7039,0.5
90,0.337585,23.1301,30.2385,0.5
91,0.376633,39.0968,30.2385,0.5
92,0.304638,34.3472,30.2385,0.5
93,0.257246,182.871,30.2385,0.5
94,0.253656,14.2084,30.2385,0.5
95,0.260263,734.901,30.2385,0.5
96,0.236872,15.4564,30.2385,0.5
97,0.248396,1526.93,30.2385,0.5
98,0.324722,72.0974,30.2385,0.5
99,0.209686,26.6797,30.2385,0.5
100,0.263504,37.0132,44.1638,0.5
