step,energy,beta,lambda,delta
0,4.0045,42.9701,1,0.5
1,3.72826,29.42,1,0.5
2,3.43621,13.3555,1,0.5
3,3.4712,7.66841,1,0.5
4,3.27289,10.0486,1,0.5
5,3.13945,6.62534,1,0.5
6,3.21789,6.90737,1,0.5
7,3.21059,52.808,1,0.5
8,3.30625,12.5789,1,0.5
9,2.65392,8.19343,1,0.5
10,2.59475,5.95962,1,0.5
11,2.27651,4.54457,1,0.5
12,2.2763,21.353,1,0.5
13,2.29634,16.9231,1,0.5
14,2.32603,33.0989,1.46052,0.5
15,2.60206,15.361,1.46052,0.5
16,2.49683,11.5919,1.46052,0.5
17,2.14349,5.71485,1.46052,0.5
18,1.86779,7.68959,1.46052,0.5
19,1.59891,4.57033,1.46052,0.5
20,1.89661,9.05325,1.46052,0.5
21,2.27077,6.17739,1.46052,0.5
22,1.81888,2.63071,1.46052,0.5
23,1.51889,7.25037,1.46052,0.5
24,1.14792,33.2214,1.46052,0.5
25,1.6027,8.37956,1.46052,0.5
26,1.64488,5.91754,2.13311,0.5
27,1.76786,5.8524,2.13311,0.5
28,1.89613,8.33972,2.13311,0.5
29,1.66886,23.4449,2.13311,0.5
30,1.56683,5.13201,2.13311,0.5
31,1.75426,32.3469,2.13311,0.5
32,1.1247,5.02739,2.13311,0.5
33,1.60313,6.2644,2.13311,0.5
34,1.9078,5.92669,3.11544,0.5
35,1.39374,5.67316,3.11544,0.5
36,1.36324,13.5072,3.11544,0.5
37,1.82013,42.106,3.11544,0.5
38,1.89356,7.66526,3.11544,0.5
39,1.36958,5.7995,3.11544,0.5
40,1.46711,42.8576,3.11544,0.5
41,0.815901,3.77271,3.11544,0.5
42,0.659344,3.55304,3.11544,0.5
43,1.2742,80.0636,3.11544,0.5
44,1.03665,4.14972,3.11544,0.5
45,0.739113,5.82146,3.11544,0.5
46,1.1509,765.877,4.55016,0.5
47,1.32397,7.2309,4.55016,0.5
48,1.03338,8.64366,4.55016,0.5
49,1.23248,9.22597,4.55016,0.5
50,1.10944,6.73396,4.55016,0.5
51,0.798365,8.33822,4.55016,0.5
52,1.0773,35.4212,4.55016,0.5
53,1.03175,17.8394,4.55016,0.5
54,1.11656,12.8887,4.55016,0.5
55,1.27724,12.9996,6.64558,0.5
56,1.21292,31.1594,6.64558,0.5
57,0.674334,29.5002,6.64558,0.5
58,0.781973,31.4447,6.64558,0.5
59,0.719501,5.97407,6.64558,0.5
60,0.641081,7.3513,6.64558,0.5
61,0.566528,4.97834,6.64558,0.5
62,0.638861,12.1992,6.64558,0.5
63,0.598494,18.2289,6.64558,0.5
64,0.573137,8.76654,6.64558,0.5
65,0.54113,8.03793,6.64558,0.5
66,0.440044,415.087,6.64558,0.5
67,0.582623,7.95865,6.64558,0.5
68,0.79352,44.9237,6.64558,0.5
69,0.65822,18.1629,6.64558,0.5
70,0.673826,10.0269,9.70599,0.5
71,0.62521,9.50572,9.70599,0.5
72,0.410566,15.1671,9.70599,0.5
73,0.484205,18.9132,9.70599,0.5
74,0.709967,35.2609,9.70599,0.5
75,0.403656,4.22723,9.70599,0.5
76,0.465805,38.6091,9.70599,0.5
77,0.611759,22.4414,9.70599,0.5
78,0.440845,16.9956,9.70599,0.5
79,0.494385,14.4718,14.1758,0.5
80,0.324759,11.2783,14.1758,0.5
81,0.378115,99.4414,14.1758,0.5
82,0.253147,9.48452,14.1758,0.5
83,0.257133,6.98857,14.1758,0.5
84,0.284863,24.2982,14.1758,0.5
85,0.305552,10.8469,14.1758,0.5
86,0.45491,36.3287,20.7039,0.5
87,0.463568,309.878,20.7039,0.5
88,0.505833,49.2499,20.7039,0.5
89,0.476894,13.2335,20.7039,0.5
90,0.29178,12.0207,20.7039,0.5
91,0.319296,237.989,20.7039,0.5
92,0.368217,24.1014,20.7039,0.5
93,0.431637,55.2147,30.2385,0.5
94,0.382597,542.647,30.2385,0.5
95,0.348764,20.7505,30.2385,0.5
96,0.2841,71.7931,30.2385,0.5
97,0.313486,28.6316,30.2385,0.5
98,0.255795,63.6982,30.2385,0.5
99,0.272984,25.2777,30.2385,0.5
100,0.282438,19.3431,30.2385,0.5
101,0.287384,51.2421,30.2385,0.5
102,0.268909,104.194,30.2385,0.5
103,0.242672,31.313,30.2385,0.5
104,0.28183,53.8195,44.1638,0.5
105,0.315475,21.4803,44.1638,0.5
106,0.252012,66.0343,44.1638,0.5
107,0.234243,26.5799,44.1638,0.5
108,0.210274,41.5401,44.1638,0.5
109,0.172213,24.6981,44.1638,0.5
110,0.233353,63.5296,44.1638,0.5
111,0.250038,66.4055,44.1638,0.5
112,0.269173,30.8653,44.1638,0.5
113,0.245848,52.5226,44.1638,0.5
114,0.256163,76.8453,64.502,0.5
115,0.194494,46.4755,64.502,0.5
116,0.148226,63.5593,64.502,0.5
117,0.162073,45.7865,64.502,0.5
118,0.218283,195.405,64.502,0.5
119,0.192162,56.304,64.502,0.5
120,0.224581,133.746,64.502,0.5
121,0.163206,23.6829,64.502,0.5
122,0.161299,60.7961,64.502,0.5
123,0.2055,43.7884,64.502,0.5
124,0.169958,27.5635,64.502,0.5
125,0.117599,41.9387,64.502,0.5
126,0.120668,48.2699,94.2062,0.5
127,0.109074,183.466,94.2062,0.5
128,0.100182,120.451,94.2062,0.5
129,0.102694,151.888,94.2062,0.5
130,0.15119,56.371,94.2062,0.5
131,0.171268,962.771,94.2062,0.5
132,0.209156,117.174,94.2062,0.5
133,0.124786,138.01,94.2062,0.5
134,0.115948,84.1748,94.2062,0.5
135,0.120741,73.0867,137.59,0.5
136,0.0643616,40.7574,137.59,0.5
137,0.0640659,92.4199,137.59,0.5
138,0.0707226,86.4063,137.59,0.5
139,0.0753937,41.6248,137.59,0.5
140,0.0739403,87.402,137.59,0.5
141,0.104883,358.981,137.59,0.5
142,0.105183,115.397,137.59,0.5
143,0.0859928,137.502,137.59,0.5
144,0.128336,89.5508,200.952,0.5
145,0.0876617,241.688,200.952,0.5
146,0.109324,754.79,200.952,0.5
147,0.131891,1095.66,200.952,0.5
148,0.0891743,680.541,200.952,0.5
149,0.0793552,196.039,200.952,0.5
150,0.0715866,68.3507,200.952,0.5
151,0.0812893,143.386,200.952,0.5
152,0.0775452,71.81,200.952,0.5
153,0.0959053,545.456,200.952,0.5
154,0.0927849,116.359,200.952,0.5
155,0.111013,219.901,293.494,0.5
156,0.134596,125.269,293.494,0.5
157,0.136103,297.134,293.494,0.5
158,0.107101,89.8201,293.494,0.5
159,0.130251,252.122,293.494,0.5
160,0.104589,57.2226,293.494,0.5
161,0.090971,657.36,293.494,0.5
162,0.0824108,1086.51,293.494,0.5
163,0.0760632,95.9373,293.494,0.5
164,0.0719204,538.773,293.494,0.5
165,0.0801582,176.563,293.494,0.5
166,0.0911732,362.767,428.653,0.5
167,0.0686016,146.384,428.653,0.5
168,0.0610771,147.981,428.653,0.5
169,0.041254,241.187,428.653,0.5
170,0.0552025,506.83,428.653,0.5
171,0.048481,220.7,428.653,0.5
172,0.0674248,501.517,428.653,0.5
173,0.0596943,461.573,428.653,0.5
174,0.0605793,92.76,428.653,0.5
175,0.068985,202.921,428.653,0.5
176,0.0516777,152.375,428.653,0.5
177,0.0370884,93.0515,428.653,0.5
178,0.0407314,209.771,626.055,0.5
179,0.0286713,109.308,626.055,0.5
180,0.0322056,157.205,626.055,0.5
181,0.0502472,438.564,626.055,0.5
182,0.0491772,159.939,626.055,0.5
183,0.0384769,107.925,626.055,0.5
184,0.0364647,150.678,626.055,0.5
185,0.041996,380.599,626.055,0.5
186,0.0616436,874.626,626.055,0.5
187,0.058651,329.57,626.055,0.5
188,0.0463352,226.089,626.055,0.5
189,0.0377998,1209.88,626.055,0.5
190,0.0424461,268.73,914.365,0.5
191,0.0306358,163.544,914.365,0.5
192,0.0385857,410.269,914.365,0.5
193,0.0276394,302.249,914.365,0.5
194,0.0333118,247.003,914.365,0.5
195,0.0337086,612.408,914.365,0.5
196,0.0285816,671.328,914.365,0.5
197,0.0275078,132.943,914.365,0.5
198,0.0315342,316.016,914.365,0.5
199,0.0370674,462.004,1335.44,0.5
200,0.0417614,570.029,1335.44,0.5
201,0.0426388,332.893,1335.44,0.5
202,0.0438156,402.061,1335.44,0.5
203,0.0340958,258.225,1335.44,0.5
204,0.0297222,244.43,1335.44,0.5
205,0.0307846,1348.54,1335.44,0.5
206,0.0324192,1138.02,1950.44,0.5
207,0.0320301,10533.6,1950.44,0.5
208,0.0302639,615.192,1950.44,0.5
209,0.0262794,481.228,1950.44,0.5
210,0.0208092,303.778,1950.44,0.5
211,0.0204506,381.368,1950.44,0.5
212,0.028017,14536.3,1950.44,0.5
213,0.0277157,601.11,1950.44,0.5
214,0.0307465,564.541,1950.44,0.5
215,0.0279121,295.68,1950.44,0.5
216,0.0238571,409.173,1950.44,0.5
217,0.0180836,359.854,1950.44,0.5
218,0.0191555,5383.87,1950.44,0.5
219,0.0176411,271.155,1950.44,0.5
220,0.0230083,395.63,1950.44,0.5
221,0.0192261,801.334,1950.44,0.5
222,0.0249863,5047.37,2848.65,0.5
223,0.0276432,684.07,2848.65,0.5
224,0.0304203,438.509,2848.65,0.5
225,0.0233479,265.602,2848.65,0.5
226,0.0151272,6990.84,2848.65,0.5
227,0.0189495,1329.45,2848.65,0.5
228,0.019125,815.594,2848.65,0.5
229,0.0163403,1969.69,2848.65,0.5
230,0.0182953,4627.95,4160.5,0.5
231,0.0168343,3274,4160.5,0.5
232,0.0154667,9318.17,4160.5,0.5
233,0.0178413,45426.1,4160.5,0.5
234,0.0217686,671.12,4160.5,0.5
235,0.0222759,5228.91,4160.5,0.5
236,0.0211544,371.493,4160.5,0.5
237,0.0220337,666.652,4160.5,0.5
238,0.0200481,735.257,4160.5,0.5
239,0.0206413,2428.78,6076.49,0.5
240,0.0166473,753.847,6076.49,0.5
241,0.0141048,2840.9,6076.49,0.5
242,0.0140305,610.518,6076.49,0.5
243,0.0102329,588.266,6076.49,0.5
244,0.0112991,604.388,6076.49,0.5
245,0.0130978,10533.6,6076.49,0.5
246,0.0120945,9085.22,6076.49,0.5
247,0.0117283,2743.32,6076.49,0.5
248,0.0128021,1326.99,6076.49,0.5
249,0.00996208,293.178,6076.49,0.5
