step,energy,beta,lambda,delta
0,1.53441,285.197,1,0.03
1,1.53192,1436.64,1,0.03
2,1.52918,1939.23,1,0.03
3,1.52688,6999.49,1,0.03
4,1.52483,3590.17,1,0.03
5,1.52196,1786.2,1,0.03
6,1.51961,1621.92,1,0.03
7,1.51851,11392.4,1,0.03
8,1.51743,2478.88,1,0.03
9,1.51707,5488.05,1,0.03
10,1.51548,2177.14,1,0.03
11,1.51352,1959.62,1,0.03
12,1.51048,9690.9,1,0.03
13,1.5067,1111.33,1,0.03
14,1.5047,1420.61,1,0.03
15,1.50389,10688.6,1,0.03
16,1.50113,2954.99,1,0.03
17,1.50045,2516.66,1,0.03
18,1.49854,2211.57,1,0.03
19,1.4964,1976.08,1,0.03
20,1.49486,2845.66,1,0.03
21,1.49302,2200.71,1,0.03
22,1.49199,25098.5,1,0.03
23,1.48989,5012.86,1,0.03
24,1.48866,75199.3,1,0.03
25,1.48629,7579.95,1,0.03
26,1.48305,1346.41,1,0.03
27,1.48153,1006.02,1,0.03
28,1.47806,807.896,1,0.03
29,1.47763,1985.38,1,0.03
30,1.47503,885.895,1,0.03
31,1.47385,2474.52,1,0.03
32,1.47244,1932.19,1,0.03
33,1.47027,5398.7,1,0.03
34,1.46887,1353.75,1,0.03
35,1.46693,34610.4,1,0.03
36,1.46525,1849.68,1,0.03
37,1.4651,2169.83,1,0.03
38,1.464,2322.52,1,0.03
39,1.46447,14340.5,1,0.03
40,1.46279,3466.64,1,0.03
41,1.4635,11811.7,1.00184,0.03
42,1.46395,2980.87,1.00184,0.03
43,1.46224,1292.75,1.00184,0.03
44,1.4614,2428.89,1.00184,0.03
45,1.4567,558.025,1.00184,0.03
46,1.45641,3639.16,1.00184,0.03
47,1.4548,5637.74,1.00184,0.03
48,1.45356,11291,1.00184,0.03
49,1.45348,31601.1,1.00184,0.03
50,1.45286,1689.62,1.00184,0.03
51,1.45065,4879.45,1.00184,0.03
52,1.44881,2544.27,1.00184,0.03
53,1.44872,4820.64,1.00184,0.03
54,1.4475,1838.8,1.00184,0.03
55,1.44559,2661.62,1.00184,0.03
56,1.44516,9090.31,1.00184,0.03
57,1.4445,1340.7,1.00184,0.03
58,1.44382,1134.27,1.00184,0.03
59,1.44411,4133.68,1.00369,0.03
60,1.44361,8145.2,1.00369,0.03
61,1.44241,1301.23,1.00369,0.03
62,1.44147,16595.9,1.00369,0.03
63,1.44054,20299.8,1.00369,0.03
64,1.44037,3441.33,1.00369,0.03
65,1.43909,1884.32,1.00369,0.03
66,1.43791,2004.62,1.00369,0.03
67,1.43655,1862.46,1.00369,0.03
68,1.43708,12531.6,1.00369,0.03
69,1.43496,3012.08,1.00369,0.03
70,1.43516,3964.97,1.00554,0.03
71,1.43536,2504.53,1.00554,0.03
72,1.43466,6024.96,1.00554,0.03
73,1.43269,2940.19,1.00554,0.03
74,1.42922,835.721,1.00554,0.03
75,1.42756,870.293,1.00554,0.03
76,1.42825,3862.44,1.00739,0.03
77,1.42714,1547.83,1.00739,0.03
78,1.42714,2167.65,1.00739,0.03
79,1.42755,4252.55,1.00924,0.03
80,1.428,2333.68,1.00924,0.03
81,1.42677,4144.3,1.00924,0.03
82,1.42534,2114.07,1.00924,0.03
83,1.42215,839.891,1.00924,0.03
84,1.4205,2775.18,1.00924,0.03
85,1.41862,1553.39,1.00924,0.03
86,1.41842,2331.71,1.00924,0.03
87,1.41649,8259.29,1.00924,0.03
