step,energy,beta,lambda,delta
0,3.79564,24.7838,1,0.5
1,3.47224,9.60733,1,0.5
2,3.44928,8.21407,1,0.5
3,3.25483,11.3868,1,0.5
4,3.40216,24.8513,1,0.5
5,3.4158,12.8411,1,0.5
6,2.99173,22.313,1,0.5
7,3.02101,94.1924,1,0.5
8,3.08296,12.7803,1,0.5
9,3.03967,6.56088,1,0.5
10,2.7167,8.47875,1,0.5
11,2.83185,7.46463,1.46052,0.5
12,1.81706,7.94372,1.46052,0.5
13,2.01316,28.8737,1.46052,0.5
14,1.45836,7.41185,1.46052,0.5
15,1.97367,41.2613,1.46052,0.5
16,2.18473,5.49152,1.46052,0.5
17,2.37835,27.0147,1.46052,0.5
18,1.96946,19.3572,1.46052,0.5
19,1.44616,5.02852,1.46052,0.5
20,1.66427,13.3266,2.13311,0.5
21,1.05676,2.78063,2.13311,0.5
22,0.89537,9.35125,2.13311,0.5
23,0.945295,8.88064,2.13311,0.5
24,1.36487,10.6976,2.13311,0.5
25,1.07535,5.07165,2.13311,0.5
26,1.78581,24.7514,2.13311,0.5
27,1.41551,3.86332,2.13311,0.5
28,1.58616,47.6852,2.13311,0.5
29,1.28794,8.96835,2.13311,0.5
30,1.42743,10.8921,3.11544,0.5
31,0.931702,7.04877,3.11544,0.5
32,1.36111,21.9113,3.11544,0.5
33,1.29324,17.4238,3.11544,0.5
34,0.923483,3.9703,3.11544,0.5
35,1.42068,72.3081,3.11544,0.5
36,1.51022,94.7487,3.11544,0.5
37,1.09358,5.46641,3.11544,0.5
38,1.1357,10.3523,3.11544,0.5
39,1.43221,70.1765,4.55016,0.5
40,1.52814,36.0161,4.55016,0.5
41,1.50811,28.1641,4.55016,0.5
42,0.951683,5.5016,4.55016,0.5
43,0.78233,8.82205,4.55016,0.5
44,0.61581,6.4145,4.55016,0.5
45,0.689268,10.6103,4.55016,0.5
46,0.625475,8.35828,4.55016,0.5
47,0.779324,262.863,4.55016,0.5
48,0.788565,13.4786,4.55016,0.5
49,1.02537,2314.71,6.64558,0.5
50,0.931341,11.708,6.64558,0.5
51,0.677773,11.594,6.64558,0.5
52,0.888912,7.6743,6.64558,0.5
53,0.773041,8.61503,6.64558,0.5
54,0.602848,11.5429,6.64558,0.5
55,0.772169,15.3813,6.64558,0.5
56,0.714209,8.86051,6.64558,0.5
57,0.684841,17.6443,6.64558,0.5
58,0.941437,9.36238,6.64558,0.5
59,1.15208,90.4895,6.64558,0.5
60,0.922617,12.4944,6.64558,0.5
61,0.705183,7.75537,6.64558,0.5
62,0.544634,3.86116,6.64558,0.5
63,0.566133,12.6508,9.70599,0.5
64,0.729368,120.834,9.70599,0.5
65,0.650351,71.6352,9.70599,0.5
66,0.687,15.7662,9.70599,0.5
67,0.444237,7.26137,9.70599,0.5
68,0.487658,17.0396,9.70599,0.5
69,0.546085,18.8232,9.70599,0.5
70,0.552063,19.8076,14.1758,0.5
71,0.582088,15.0418,14.1758,0.5
72,0.425083,10.7541,14.1758,0.5
73,0.344219,11.6949,14.1758,0.5
74,0.289614,7.93065,14.1758,0.5
75,0.209753,10.4429,14.1758,0.5
76,0.412325,132.031,14.1758,0.5
77,0.303476,11.523,14.1758,0.5
78,0.291412,12.9601,14.1758,0.5
79,0.34071,15.171,14.1758,0.5
80,0.527853,40.8747,14.1758,0.5
81,0.283968,7.80056,14.1758,0.5
82,0.38026,18.3871,20.7039,0.5
83,0.440565,31.0675,20.7039,0.5
84,0.550087,31.9738,20.7039,0.5
85,0.532589,16.1269,20.7039,0.5
86,0.530745,34.7059,20.7039,0.5
87,0.509256,31.9333,20.7039,0.5
88,0.548195,155.842,20.7039,0.5
89,0.380833,12.3275,20.7039,0.5
90,0.264942,15.0701,20.7039,0.5
91,0.363184,54.3354,20.7039,0.5
92,0.30471,12.5947,20.7039,0.5
93,0.32896,45.4395,30.2385,0.5
94,0.267309,28.381,30.2385,0.5
95,0.241589,20.4748,30.2385,0.5
96,0.252478,73.5673,30.2385,0.5
97,0.24563,52.3891,30.2385,0.5
98,0.328262,148.911,30.2385,0.5
99,0.369215,340.749,30.2385,0.5
100,0.262318,22.498,30.2385,0.5
101,0.380066,171.835,30.2385,0.5
102,0.316324,19.3454,30.2385,0.5
103,0.274584,38.1329,30.2385,0.5
104,0.202305,16.6626,30.2385,0.5
105,0.213913,14.4792,44.1638,0.5
106,0.244192,73.2078,44.1638,0.5
107,0.115631,20.1531,44.1638,0.5
108,0.155512,63.0482,44.1638,0.5
109,0.138361,49.8923,44.1638,0.5
110,0.133821,25.4944,44.1638,0.5
111,0.118948,48.908,44.1638,0.5
112,0.227501,243.551,44.1638,0.5
113,0.140083,37.0521,44.1638,0.5
114,0.186344,48.0944,44.1638,0.5
115,0.157469,20.9919,44.1638,0.5
116,0.243805,28.9263,64.502,0.5
117,0.21376,29.9616,64.502,0.5
118,0.201998,46.9441,64.502,0.5
119,0.158665,28.5026,64.502,0.5
120,0.158266,28.0228,64.502,0.5
121,0.163033,37.1307,64.502,0.5
122,0.0917969,24.6451,64.502,0.5
123,0.0842819,23.5598,64.502,0.5
124,0.105627,36.9489,64.502,0.5
125,0.14403,107.766,64.502,0.5
126,0.146603,44.34,64.502,0.5
127,0.125731,191.368,64.502,0.5
128,0.155752,185.575,94.2062,0.5
129,0.166773,74.7674,94.2062,0.5
130,0.148117,32.8921,94.2062,0.5
131,0.145775,106.682,94.2062,0.5
132,0.122374,126.483,94.2062,0.5
133,0.120924,33.3566,94.2062,0.5
134,0.107111,216.627,94.2062,0.5
135,0.093504,82.9777,94.2062,0.5
136,0.105993,43.4343,94.2062,0.5
137,0.0891647,52.8693,94.2062,0.5
138,0.163692,662.24,94.2062,0.5
139,0.161758,44.6843,94.2062,0.5
140,0.114595,825.929,94.2062,0.5
141,0.172026,184.283,94.2062,0.5
142,0.205381,2621.6,137.59,0.5
143,0.145729,39.8187,137.59,0.5
144,0.109564,45.0551,137.59,0.5
145,0.111143,107.426,137.59,0.5
146,0.0821896,59.3448,137.59,0.5
147,0.0906601,116.452,137.59,0.5
148,0.0964336,261.3,137.59,0.5
149,0.0979137,108.951,137.59,0.5
150,0.0983791,17305.2,200.952,0.5
151,0.0766773,56.7727,200.952,0.5
152,0.0661526,93.337,200.952,0.5
153,0.0847797,109.387,200.952,0.5
154,0.0863152,81.5182,200.952,0.5
155,0.102173,782.302,200.952,0.5
156,0.104193,526.298,200.952,0.5
157,0.0729389,307.879,200.952,0.5
158,0.0865669,643.492,293.494,0.5
159,0.0630226,100.489,293.494,0.5
160,0.045208,57.5487,293.494,0.5
161,0.0446987,83.0815,293.494,0.5
162,0.0599728,440.171,293.494,0.5
163,0.0760517,216.88,293.494,0.5
164,0.0681152,90.2016,293.494,0.5
165,0.0309544,46.6699,293.494,0.5
166,0.0425415,149.649,293.494,0.5
