step,energy,beta,lambda,delta
0,3.76635,15.6289,1,0.5
1,3.73974,113.16,1,0.5
2,3.67276,368.195,1,0.5
3,3.49935,21.5542,1,0.5
4,3.44419,21.6562,1,0.5
5,3.15864,14.6626,1,0.5
6,3.29392,10.5376,1,0.5
7,3.3797,18.3558,1,0.5
8,2.82484,13.2406,1,0.5
9,2.78305,6.67797,1,0.5
10,3.03678,18.3103,1,0.5
11,2.89887,10.6191,1,0.5
12,3.17537,3015.84,1,0.5
13,3.2749,8.99571,1.46052,0.5
14,2.67633,9.39913,1.46052,0.5
15,2.9805,210.306,1.46052,0.5
16,2.94149,24.0919,1.46052,0.5
17,2.48946,7.24681,1.46052,0.5
18,2.39459,13.9835,1.46052,0.5
19,2.51673,13.0277,1.46052,0.5
20,2.20837,4.39957,1.46052,0.5
21,1.94948,4.67412,1.46052,0.5
22,2.18078,21.3695,1.46052,0.5
23,2.42046,10.2726,1.46052,0.5
24,2.4277,41.8716,2.13311,0.5
25,2.25429,30.6267,2.13311,0.5
26,1.88499,60.4071,2.13311,0.5
27,1.72674,135.121,2.13311,0.5
28,1.40305,40.034,2.13311,0.5
29,1.44361,6.82977,2.13311,0.5
30,1.4309,14.754,2.13311,0.5
31,1.68635,16.0632,2.13311,0.5
32,1.28133,7.61587,2.13311,0.5
33,1.94478,1087.35,2.13311,0.5
34,2.1954,119.139,2.13311,0.5
35,1.43295,3.66619,2.13311,0.5
36,1.48876,10.4198,3.11544,0.5
37,1.39734,26.6716,3.11544,0.5
38,0.851963,4.73077,3.11544,0.5
39,0.982023,8.317,3.11544,0.5
40,1.22658,12.046,3.11544,0.5
41,1.54021,11.8664,3.11544,0.5
42,1.44135,12.5159,3.11544,0.5
43,1.18921,6.36761,3.11544,0.5
44,1.17747,6.29115,3.11544,0.5
45,1.08362,29.5705,3.11544,0.5
46,1.11847,7.2088,3.11544,0.5
47,1.45028,5.96945,4.55016,0.5
48,1.34548,370.258,4.55016,0.5
49,1.10542,11.7313,4.55016,0.5
50,1.24969,34.751,4.55016,0.5
51,1.26212,39.3191,4.55016,0.5
52,0.958969,6.7925,4.55016,0.5
53,0.849499,5.35691,4.55016,0.5
54,0.77207,12.4115,4.55016,0.5
55,0.882265,12.7851,4.55016,0.5
56,0.985376,10.0553,4.55016,0.5
57,0.995293,57.4937,6.64558,0.5
58,0.902908,50.0946,6.64558,0.5
59,0.417437,4.43692,6.64558,0.5
60,0.657183,9.17163,6.64558,0.5
61,0.655159,15.7255,6.64558,0.5
62,0.702599,16.9425,6.64558,0.5
63,0.695517,1264.03,6.64558,0.5
64,0.75099,82.4445,6.64558,0.5
65,0.843618,13.3915,6.64558,0.5
66,0.695702,6.80406,6.64558,0.5
67,0.888876,14.7414,9.70599,0.5
68,0.644131,11.2325,9.70599,0.5
69,0.675039,18.397,9.70599,0.5
70,0.530781,13.1255,9.70599,0.5
71,0.48871,14.1876,9.70599,0.5
72,0.602875,20.7645,9.70599,0.5
73,0.580505,47.8282,9.70599,0.5
74,0.485365,7.43075,9.70599,0.5
75,0.508949,10.5963,9.70599,0.5
76,0.756136,41.297,9.70599,0.5
77,0.455164,69.5053,9.70599,0.5
78,0.243557,6.6711,9.70599,0.5
79,0.751722,55.9722,14.1758,0.5
80,0.587551,15.7774,14.1758,0.5
81,0.651598,11.9668,14.1758,0.5
82,0.553886,66.3337,14.1758,0.5
83,0.459417,245.629,14.1758,0.5
84,0.379208,45.4567,14.1758,0.5
85,0.378334,24.3172,14.1758,0.5
86,0.476852,137.531,14.1758,0.5
87,0.395121,16.6106,14.1758,0.5
88,0.454649,10.7088,14.1758,0.5
89,0.320498,6.15629,14.1758,0.5
90,0.258928,7.02082,14.1758,0.5
91,0.394884,28.331,14.1758,0.5
92,0.359846,29.6692,14.1758,0.5
93,0.543694,235.726,20.7039,0.5
94,0.521526,22.2442,20.7039,0.5
95,0.448532,23.3977,20.7039,0.5
96,0.416412,142.656,20.7039,0.5
97,0.294783,38.5438,20.7039,0.5
98,0.170465,523.644,20.7039,0.5
99,0.258387,50.7887,20.7039,0.5
100,0.385271,1139.22,20.7039,0.5
101,0.384691,22.2865,20.7039,0.5
102,0.378948,64.231,20.7039,0.5
103,0.294077,8.22805,20.7039,0.5
104,0.240202,11.3931,20.7039,0.5
105,0.384485,259.115,20.7039,0.5
106,0.357111,13.9824,20.7039,0.5
107,0.345472,14.7626,20.7039,0.5
108,0.422785,31.4559,20.7039,0.5
109,0.453047,18.6532,30.2385,0.5
110,0.305544,35.2397,30.2385,0.5
111,0.284431,24.8309,30.2385,0.5
112,0.247894,31.033,30.2385,0.5
113,0.242842,21.0825,30.2385,0.5
114,0.242153,20.6226,30.2385,0.5
115,0.129734,20.4528,30.2385,0.5
116,0.259413,38.2469,30.2385,0.5
117,0.278351,49.8478,30.2385,0.5
118,0.273689,57.9231,30.2385,0.5
119,0.210499,41.0785,30.2385,0.5
120,0.177263,22.1952,30.2385,0.5
121,0.169571,26.002,30.2385,0.5
122,0.226725,160.517,30.2385,0.5
