step,energy,beta,lambda,delta
0,1.52607,181.411,1,0.03
1,1.52515,47359.9,1,0.03
2,1.52335,48454.5,1,0.03
3,1.52202,2733.78,1,0.03
4,1.52013,2155.05,1,0.03
5,1.51841,12751.2,1,0.03
6,1.51707,1782.57,1,0.03
7,1.51498,2972.67,1,0.03
8,1.51353,1866.25,1,0.03
9,1.5117,6340.14,1,0.03
10,1.51111,8509.7,1,0.03
11,1.50846,1286.5,1,0.03
12,1.50651,1465.16,1,0.03
13,1.50547,6672.47,1,0.03
14,1.50467,726817,1,0.03
15,1.50214,2407.85,1,0.03
16,1.50127,5815.33,1,0.03
17,1.49954,2595.89,1,0.03
18,1.49833,1249.5,1,0.03
19,1.49729,15147.7,1,0.03
20,1.49597,8865.35,1,0.03
21,1.49583,363409,1,0.03
22,1.49449,14385.1,1,0.03
23,1.49309,12034.8,1,0.03
24,1.49212,14833,1,0.03
25,1.49054,30395.5,1,0.03
26,1.48928,2345.05,1,0.03
27,1.48915,3585.09,1,0.03
28,1.48665,4120.59,1,0.03
29,1.48345,879.188,1,0.03
30,1.48313,2627.68,1,0.03
31,1.48055,19033.6,1,0.03
32,1.47947,3235.31,1,0.03
33,1.47851,4660.6,1,0.03
34,1.47665,2138.89,1,0.03
35,1.47452,1041.77,1,0.03
36,1.47379,1682.17,1,0.03
37,1.47282,3118.65,1,0.03
38,1.47145,1646.16,1,0.03
39,1.47066,4406.72,1,0.03
40,1.46975,13481.8,1,0.03
41,1.46925,3583.54,1,0.03
42,1.46729,2042.71,1,0.03
43,1.46637,1516.87,1,0.03
44,1.46561,2455.21,1,0.03
45,1.46581,7460.3,1,0.03
46,1.46435,1926.65,1,0.03
47,1.46443,8367.86,1.00184,0.03
48,1.46263,1227.25,1.00184,0.03
49,1.46084,3347.79,1.00184,0.03
50,1.45941,1609.07,1.00184,0.03
51,1.45819,4751.89,1.00184,0.03
52,1.45572,1471.77,1.00184,0.03
53,1.4562,2750.13,1.00184,0.03
54,1.45684,45547,1.00369,0.03
55,1.45494,1075.16,1.00369,0.03
56,1.45313,1523.68,1.00369,0.03
57,1.45275,3915.37,1.00369,0.03
58,1.45152,2638.35,1.00369,0.03
59,1.44968,1162.7,1.00369,0.03
60,1.44835,1993.22,1.00369,0.03
61,1.44745,2455.82,1.00369,0.03
62,1.44362,985.739,1.00369,0.03
63,1.44255,12848.3,1.00369,0.03
64,1.44142,3860.03,1.00369,0.03
65,1.44072,3666.01,1.00369,0.03
66,1.43857,1028.65,1.00369,0.03
67,1.43794,4676.74,1.00369,0.03
68,1.43574,4268.97,1.00369,0.03
69,1.43452,1903.47,1.00369,0.03
70,1.43291,1968.64,1.00369,0.03
71,1.43184,2515.74,1.00369,0.03
72,1.43206,1771.95,1.00369,0.03
73,1.43099,6351.7,1.00369,0.03
74,1.42887,1371.27,1.00369,0.03
75,1.42961,3994.88,1.00554,0.03
76,1.42996,3232.8,1.00554,0.03
77,1.42961,5748.83,1.00554,0.03
78,1.42949,15164.7,1.00554,0.03
79,1.42925,3317.11,1.00554,0.03
80,1.42805,3289.12,1.00554,0.03
81,1.42667,2479.34,1.00554,0.03
82,1.4253,1607.52,1.00554,0.03
83,1.42472,2020.85,1.00554,0.03
84,1.42391,1505.07,1.00554,0.03
85,1.42134,1270.03,1.00554,0.03
86,1.41946,1247.49,1.00554,0.03
87,1.41892,3464.06,1.00554,0.03
88,1.41849,9445.7,1.00554,0.03
89,1.41883,3223.34,1.00739,0.03
90,1.41833,2706.6,1.00739,0.03
91,1.41853,2479.74,1.00739,0.03
92,1.41707,3807.69,1.00739,0.03
93,1.41631,2045.36,1.00739,0.03
94,1.41499,10327.6,1.00739,0.03
95,1.41365,1711.98,1.00739,0.03
96,1.41146,1643.45,1.00739,0.03
97,1.41069,24227.2,1.00739,0.03
98,1.40818,2224.55,1.00739,0.03
99,1.40818,1522.53,1.00739,0.03
100,1.40641,2761.16,1.00739,0.03
101,1.40444,3419.44,1.00739,0.03
102,1.40488,10332.1,1.00924,0.03
103,1.40421,1758.73,1.00924,0.03
104,1.40307,1298.94,1.00924,0.03
105,1.40064,1982.47,1.00924,0.03
106,1.39881,6865.17,1.00924,0.03
107,1.3983,4573.13,1.00924,0.03
108,1.39826,95037,1.00924,0.03
109,1.39674,1732.37,1.00924,0.03
110,1.39497,2623.45,1.00924,0.03
111,1.39358,1158.43,1.00924,0.03
112,1.39292,3067.23,1.00924,0.03
113,1.39131,1206.03,1.00924,0.03
114,1.38954,2016.93,1.00924,0.03
115,1.38949,3036.63,1.00924,0.03
116,1.38841,3094.53,1.00924,0.03
117,1.3872,1970.3,1.00924,0.03
118,1.38988,3017.69,1.00924,0.03
119,1.38957,2205.17,1.00924,0.03
120,1.38876,2309.99,1.00924,0.03
