step,energy,beta,lambda,delta
0,3.1204,30.693,1,0.3
1,3.13641,40.5487,1,0.3
2,3.01866,24.1894,1,0.3
3,3.05266,59.6285,1,0.3
4,3.02242,31.3537,1,0.3
5,2.99641,117.85,1,0.3
6,3.07673,35.7159,1,0.3
7,3.05359,31.9953,1,0.3
8,2.92324,253.336,1,0.3
9,2.8783,28.9848,1,0.3
10,2.82863,59.9913,1,0.3
11,2.83279,162.152,1,0.3
12,2.76335,49.1599,1,0.3
13,2.74228,21.5372,1,0.3
14,2.82244,27.8159,1.06908,0.3
15,2.94945,64.6319,1.06908,0.3
16,2.96931,392.241,1.06908,0.3
17,2.99428,119.51,1.06908,0.3
18,2.98611,47.3095,1.06908,0.3
19,2.82537,15.5912,1.06908,0.3
20,2.84076,64.3282,1.06908,0.3
21,2.9483,179.198,1.14293,0.3
22,2.81997,18.8052,1.14293,0.3
23,2.89226,203.218,1.14293,0.3
24,2.83112,63.8714,1.14293,0.3
25,2.81829,44.7297,1.14293,0.3
26,2.81337,404.189,1.14293,0.3
27,2.83517,31.3033,1.14293,0.3
28,2.86744,65.3505,1.14293,0.3
29,2.88723,87.7993,1.14293,0.3
30,2.81525,26.8598,1.14293,0.3
31,2.82873,109.416,1.22188,0.3
32,2.67037,18.318,1.22188,0.3
33,2.61292,24.8317,1.22188,0.3
34,2.7547,81.7503,1.22188,0.3
35,2.77785,133.994,1.22188,0.3
36,2.77363,52.2078,1.22188,0.3
37,2.76642,29.1925,1.22188,0.3
38,2.73141,38.6327,1.22188,0.3
39,2.61355,21.2133,1.22188,0.3
40,2.66478,60.9501,1.22188,0.3
41,2.68085,119.533,1.22188,0.3
42,2.56606,16.9534,1.22188,0.3
43,2.67635,79.3527,1.30628,0.3
44,2.69231,171.207,1.30628,0.3
45,2.65256,46.99,1.30628,0.3
46,2.64329,40.5245,1.30628,0.3
47,2.57851,13.5276,1.30628,0.3
48,2.53485,30.814,1.30628,0.3
49,2.44814,10.7219,1.30628,0.3
50,2.49937,19.0932,1.30628,0.3
