step,energy,beta,lambda,delta
0,3.42475,4.10763,1,0.9
1,3.44224,7.81183,1,0.9
2,2.71752,4.70816,1,0.9
3,1.97913,22.3981,1,0.9
4,1.55938,5.29074,1,0.9
5,0.592821,36.0703,1,0.9
6,0.753475,2.49304,1,0.9
7,2.09163,9.00906,1,0.9
8,2.00826,4.88232,1,0.9
9,0.765259,2.8006,1,0.9
10,1.54461,2.78909,1,0.9
11,0.234442,14.3953,1,0.9
12,2.25326,7.4803,2.27921,0.9
13,1.57675,237.212,2.27921,0.9
14,1.00153,3.08167,2.27921,0.9
15,1.40262,6.66392,2.27921,0.9
16,0.812664,2.13189,2.27921,0.9
17,0.652466,50.498,2.27921,0.9
18,0.353859,3.5299,2.27921,0.9
19,0.233204,9.90814,2.27921,0.9
20,0.905146,6.26924,2.27921,0.9
21,0.721163,4.10398,2.27921,0.9
22,0.506519,1.87146,2.27921,0.9
23,0.586205,12.7138,2.27921,0.9
24,0.209093,2.72484,2.27921,0.9
25,0.386927,5.53841,2.27921,0.9
26,0.637945,5.22713,5.19482,0.9
27,0.312052,7.00367,5.19482,0.9
28,0.689898,10.4925,5.19482,0.9
29,0.468042,12.233,5.19482,0.9
30,0.0909977,9.57569,5.19482,0.9
31,0.205244,22.8491,5.19482,0.9
32,0.254736,4.28486,5.19482,0.9
33,0.316204,7.65858,5.19482,0.9
34,0.287598,9.33172,5.19482,0.9
35,0.175203,10.3675,5.19482,0.9
36,0.281288,6.31477,11.8401,0.9
37,0.137888,7.84718,11.8401,0.9
38,0.151474,32.1204,11.8401,0.9
39,0.12134,22.1559,11.8401,0.9
40,0.0997829,19.9658,11.8401,0.9
41,0.243279,8.24364,11.8401,0.9
42,0.146711,18.7002,11.8401,0.9
43,0.190685,15.306,11.8401,0.9
44,0.0925198,19.7394,11.8401,0.9
45,0.0619736,11.1718,11.8401,0.9
46,0.107143,26.2956,11.8401,0.9
47,0.137844,12.9052,26.9861,0.9
48,0.141853,21.2867,26.9861,0.9
49,0.0734978,14.1229,26.9861,0.9
50,0.12496,205.026,26.9861,0.9
51,0.138912,18.396,26.9861,0.9
52,0.0350056,19.8813,26.9861,0.9
53,0.0843372,11.6982,26.9861,0.9
54,0.174582,23.4275,61.5071,0.9
55,0.138832,48.858,61.5071,0.9
56,0.140978,81.8155,61.5071,0.9
57,0.14171,53.645,61.5071,0.9
58,0.0385342,17.2064,61.5071,0.9
59,0.10187,61.5742,61.5071,0.9
60,0.071764,24.4766,61.5071,0.9
61,0.0617237,146.75,61.5071,0.9
62,0.104012,33.0537,61.5071,0.9
63,0.076725,67.9745,61.5071,0.9
64,0.149567,57.3481,140.188,0.9
65,0.0642567,27.9848,140.188,0.9
66,0.0502949,57.0644,140.188,0.9
67,0.0388622,68.4669,140.188,0.9
68,0.0337143,61.5344,140.188,0.9
69,0.0275898,86.9365,140.188,0.9
70,0.0410671,168.345,140.188,0.9
71,0.00557709,34.9305,140.188,0.9
