step,energy,beta,lambda,delta
0,4.17133,5.05917,1,0.9
1,3.69501,10.7938,1,0.9
2,2.65821,13.6598,1,0.9
3,1.68853,2.74544,1,0.9
4,1.29653,7.58917,1,0.9
5,1.62386,5.49236,1,0.9
6,1.59143,9.18832,1,0.9
7,0.637352,2.17935,1,0.9
8,1.35608,3.40776,1,0.9
9,1.1532,2.7986,1,0.9
10,0.371107,3.61686,1,0.9
11,0.273499,1.82501,1,0.9
12,1.12023,9.43882,1,0.9
13,1.05356,2.09044,1,0.9
14,0.569195,1.86886,1,0.9
15,1.70527,8.31941,1,0.9
16,2.09734,6.09215,2.27921,0.9
17,1.02215,9.40723,2.27921,0.9
18,0.494833,47.3219,2.27921,0.9
19,0.255701,57.4332,2.27921,0.9
20,0.834761,4.50508,2.27921,0.9
21,0.437359,5.4866,2.27921,0.9
22,0.597616,7.75773,2.27921,0.9
23,1.42699,7.25613,2.27921,0.9
24,0.66581,3.80685,2.27921,0.9
25,0.722551,7.49942,2.27921,0.9
26,1.0538,3.51836,5.19482,0.9
27,0.537954,7.01104,5.19482,0.9
28,0.296719,4.41367,5.19482,0.9
29,0.192513,4.07402,5.19482,0.9
30,0.20064,11.4276,5.19482,0.9
31,0.297321,7.17431,5.19482,0.9
32,0.64747,35.0628,5.19482,0.9
33,0.2633,3.69542,5.19482,0.9
34,0.452595,5.77631,5.19482,0.9
35,0.168306,8.05834,5.19482,0.9
36,0.12882,68.2888,5.19482,0.9
37,0.32217,8.09682,11.8401,0.9
38,0.386469,70.9783,11.8401,0.9
39,0.139051,10.0736,11.8401,0.9
40,0.16342,4.84058,11.8401,0.9
41,0.122374,60.72,11.8401,0.9
42,0.204903,13.847,11.8401,0.9
43,0.562382,13.6013,11.8401,0.9
44,0.123857,51.2689,11.8401,0.9
45,0.133581,23.0243,26.9861,0.9
46,0.228708,6159.47,26.9861,0.9
47,0.196049,56.3136,26.9861,0.9
48,0.253492,16.8671,26.9861,0.9
49,0.20603,22.4979,26.9861,0.9
50,0.164892,13.1247,26.9861,0.9
51,0.0746632,37.6452,26.9861,0.9
52,0.07164,20.5588,26.9861,0.9
53,0.145971,67.4989,26.9861,0.9
54,0.0965557,50.0545,26.9861,0.9
55,0.0486641,22.3527,26.9861,0.9
56,0.050066,34.4095,26.9861,0.9
57,0.0313492,14.9259,26.9861,0.9
58,0.054163,21.6188,61.5071,0.9
59,0.14152,60.0935,61.5071,0.9
60,0.267759,48.4381,61.5071,0.9
61,0.158501,130.764,61.5071,0.9
62,0.14924,87.3434,61.5071,0.9
63,0.0595074,25.8423,61.5071,0.9
64,0.129759,64.0729,61.5071,0.9
65,0.0998726,475.138,61.5071,0.9
66,0.0472183,47.0083,61.5071,0.9
67,0.0216808,20.2224,61.5071,0.9
68,0.0194263,46.9854,61.5071,0.9
69,0.0818729,42.7843,61.5071,0.9
70,0.0515442,22.5184,61.5071,0.9
71,0.0244198,122.34,61.5071,0.9
72,0.0747356,375.894,140.188,0.9
73,0.0909328,184.458,140.188,0.9
74,0.0611286,474.18,140.188,0.9
75,0.0328026,1373.95,140.188,0.9
76,0.0488319,124.565,140.188,0.9
77,0.0514069,268.198,140.188,0.9
78,0.0519753,50.5083,140.188,0.9
79,0.0446186,488.841,140.188,0.9
80,0.0361176,46.2436,140.188,0.9
81,0.0327168,30.1584,140.188,0.9
82,0.0460262,72.7849,319.518,0.9
83,0.0375271,100.242,319.518,0.9
84,0.0149689,161.861,319.518,0.9
85,0.0255356,375.121,319.518,0.9
86,0.017662,91.2599,319.518,0.9
87,0.0249214,594.349,319.518,0.9
88,0.0250072,72681.7,319.518,0.9
89,0.0230598,131.852,319.518,0.9
90,0.0133381,127.739,319.518,0.9
91,0.0160789,320.747,319.518,0.9
92,0.0264187,450.044,728.25,0.9
93,0.038187,186.291,728.25,0.9
94,0.0126266,155.815,728.25,0.9
95,0.0144825,92.3324,728.25,0.9
96,0.0114632,133.922,728.25,0.9
97,0.0155811,149.692,728.25,0.9
98,0.0164261,1398.88,728.25,0.9
99,0.0180607,192.408,1659.84,0.9
100,0.0181389,470.783,1659.84,0.9
101,0.00604248,900.88,1659.84,0.9
