step,energy,beta,lambda,delta
0,3.53954,11.1079,1,0.9
1,3.93855,7.75682,0.902725,0.9
2,3.16798,6.98458,0.832377,0.9
3,3.96288,15.0539,0.83123,0.9
4,3.53292,5.31738,0.835406,0.9
5,3.58083,7.56979,0.847508,0.9
6,3.67673,5.56782,0.926931,0.9
7,2.72302,5.55437,1.0046,0.9
8,2.72375,5.5874,1.06915,0.9
9,1.80149,20.1716,1.12288,0.9
10,0.579172,6.19564,1.17251,0.9
11,0.917196,2.43504,1.23145,0.9
12,1.4353,4.47083,1.29635,0.9
13,1.59343,18.1524,1.36036,0.9
14,0.270845,3.6025,1.44074,0.9
15,0.438889,15.1569,1.52857,0.9
16,0.306952,1.66035,1.62471,0.9
17,0.80278,3.65349,1.73574,0.9
18,0.561968,3.1559,1.85228,0.9
19,0.62705,3.89654,1.98166,0.9
20,1.1768,92.1193,2.11957,0.9
21,0.315079,2.18298,2.27279,0.9
22,0.430904,6.06741,2.43302,0.9
23,0.567974,9.4089,2.61867,0.9
24,0.442282,5.20754,2.81409,0.9
25,1.3483,39.318,3.0164,0.9
26,1.10891,9.21335,3.2462,0.9
27,0.603546,16.8298,3.4932,0.9
28,0.364141,2.62744,3.76318,0.9
29,0.870548,41.197,4.05893,0.9
30,0.939583,3.59563,4.38,0.9
31,0.362488,3.30846,4.73262,0.9
32,0.700319,13.3163,5.11862,0.9
33,0.928249,6.06015,5.53144,0.9
34,0.562168,800.46,5.98427,0.9
35,0.548439,428.801,6.47645,0.9
36,0.160421,14.9753,7.02541,0.9
37,0.527031,26.4479,7.63253,0.9
38,0.0997143,5.77962,8.28421,0.9
39,0.088068,8.81183,8.99567,0.9
40,0.281307,5.94337,9.78014,0.9
41,0.202822,10.7094,10.6281,0.9
42,0.30018,50.8585,11.553,0.9
43,0.155565,5.03558,12.5591,0.9
44,0.267611,46.4504,13.6683,0.9
45,0.0547829,11.1021,14.8658,0.9
46,0.316118,17.9381,16.1871,0.9
47,0.13423,10.1014,17.6302,0.9
48,0.0454636,18.2864,19.1957,0.9
49,0.0991096,37.7634,20.9078,0.9
50,0.118343,14.2151,22.7814,0.9
51,0.0785294,15.4235,24.8276,0.9
52,0.144068,85.0655,27.0576,0.9
53,0.129517,15.7964,29.4868,0.9
54,0.0847759,61.8415,32.1449,0.9
55,0.104881,34.6866,35.0538,0.9
56,0.0415115,22.1671,38.2391,0.9
57,0.0768661,73.7004,41.7296,0.9
58,0.0460682,24.1174,45.5366,0.9
59,0.24888,37.1952,49.7371,0.9
60,0.247948,298.941,54.3032,0.9
61,0.133457,22.405,59.3097,0.9
62,0.132267,30.3185,64.7943,0.9
63,0.13154,23.1448,70.7983,0.9
64,0.0927868,30.3395,77.367,0.9
65,0.107805,82.5292,84.5926,0.9
66,0.0974827,1442.1,92.489,0.9
67,0.0674782,73.306,101.127,0.9
68,0.0830612,44.1485,110.611,0.9
69,0.0175076,56.7178,120.961,0.9
70,0.0521984,141.158,132.277,0.9
71,0.0639153,222.829,144.739,0.9
72,0.0514355,51.5037,158.378,0.9
73,0.0383244,89.7334,173.328,0.9
74,0.056303,186.837,189.74,0.9
75,0.059597,120.633,207.718,0.9
76,0.0113201,95.7039,227.418,0.9
77,0.0456886,48.2593,248.982,0.9
78,0.00784683,76.975,272.664,0.9
