step,energy,beta,lambda,delta
0,2.42338,50.0982,1,0.15
1,2.42138,133.019,0.997126,0.15
2,2.38859,113.28,0.996116,0.15
3,2.38962,294.192,0.995682,0.15
4,2.38394,2892.93,0.995877,0.15
5,2.37998,532.97,0.996334,0.15
6,2.35787,169.507,0.996996,0.15
7,2.33697,72.6191,0.99782,0.15
8,2.34629,442.532,0.998751,0.15
9,2.35215,1091.91,0.999812,0.15
10,2.34135,111.752,1.00104,0.15
11,2.30902,48.7272,1.00236,0.15
12,2.31887,315.962,1.00378,0.15
13,2.32206,182.689,1.0053,0.15
14,2.31599,265.822,1.00689,0.15
15,2.28968,62.0642,1.00853,0.15
16,2.26834,70.1552,1.01022,0.15
17,2.26975,3364.9,1.01198,0.15
18,2.25008,107.343,1.01381,0.15
19,2.25256,76.951,1.01569,0.15
20,2.25558,169.728,1.01765,0.15
21,2.24546,85.1827,1.01963,0.15
22,2.2455,87.4699,1.02164,0.15
23,2.24078,88.6969,1.02371,0.15
24,2.22169,82.2421,1.0258,0.15
25,2.24232,389.325,1.02795,0.15
26,2.22548,54.5066,1.03012,0.15
27,2.23496,491.461,1.03233,0.15
28,2.23611,461.723,1.03455,0.15
29,2.26238,180.932,1.0368,0.15
30,2.25296,93.1177,1.03907,0.15
31,2.25227,287.384,1.04136,0.15
32,2.27073,496.798,1.04368,0.15
33,2.26938,394.602,1.04603,0.15
34,2.27469,1009.53,1.04839,0.15
35,2.29675,2321.04,1.05078,0.15
36,2.31313,10236.9,1.05319,0.15
37,2.32041,262.828,1.05561,0.15
38,2.31472,274.332,1.05805,0.15
39,2.30635,204.148,1.06051,0.15
40,2.28871,74.5984,1.06298,0.15
41,2.25449,82.9883,1.06548,0.15
42,2.25022,386.51,1.068,0.15
43,2.23338,61.1391,1.07053,0.15
44,2.25099,239.352,1.07308,0.15
45,2.25406,133.151,1.07565,0.15
46,2.23772,105.405,1.07823,0.15
47,2.26616,247.549,1.08084,0.15
48,2.25656,94.79,1.08345,0.15
49,2.23685,56.1056,1.08608,0.15
50,2.25677,7032.71,1.08872,0.15
51,2.27393,682.553,1.09138,0.15
52,2.27585,393.71,1.09405,0.15
53,2.26953,252.452,1.09674,0.15
54,2.2666,168.539,1.09943,0.15
55,2.24605,113.455,1.10215,0.15
56,2.2648,186.046,1.10487,0.15
57,2.26496,234.167,1.10761,0.15
58,2.27997,828.397,1.11037,0.15
59,2.28168,146.643,1.11313,0.15
60,2.30654,790.777,1.11592,0.15
61,2.30717,325.218,1.11872,0.15
62,2.29529,74.7668,1.12154,0.15
63,2.32272,386.688,1.12436,0.15
64,2.32018,221.453,1.12718,0.15
65,2.28707,60.2019,1.13003,0.15
66,2.27417,980.86,1.13288,0.15
67,2.27604,492.343,1.13575,0.15
68,2.28637,377.619,1.13863,0.15
69,2.29041,219.196,1.14152,0.15
70,2.29377,65.3332,1.14442,0.15
71,2.28401,97.3706,1.14734,0.15
72,2.26832,64.9818,1.15027,0.15
73,2.26034,861.158,1.15322,0.15
74,2.2743,821.672,1.15618,0.15
75,2.26398,87.8409,1.15914,0.15
76,2.2629,192.126,1.16213,0.15
77,2.27622,184.474,1.16512,0.15
78,2.24629,91.4073,1.16812,0.15
79,2.25335,310.461,1.17113,0.15
80,2.2615,377.606,1.17416,0.15
81,2.25904,530.985,1.1772,0.15
82,2.25562,350.91,1.18025,0.15
83,2.24626,107.412,1.1833,0.15
84,2.26577,222.315,1.18637,0.15
85,2.25491,75.1506,1.18945,0.15
86,2.28923,512.531,1.19255,0.15
87,2.25416,223.363,1.19566,0.15
88,2.26334,140.999,1.19877,0.15
89,2.27699,584.255,1.2019,0.15
90,2.29845,163.922,1.20503,0.15
91,2.31474,277.997,1.20817,0.15
92,2.30862,1087.09,1.21132,0.15
93,2.2997,1357.43,1.21448,0.15
94,2.28867,301.116,1.21765,0.15
95,2.29407,448.59,1.22083,0.15
96,2.28254,240.039,1.22403,0.15
97,2.26177,192.072,1.22723,0.15
98,2.26948,121136,1.23045,0.15
99,2.24996,118.732,1.23367,0.15
100,2.24932,30284.1,1.2369,0.15
101,2.25021,819.449,1.24015,0.15
102,2.22677,61.8237,1.24341,0.15
103,2.23717,892.896,1.24668,0.15
104,2.24679,380.102,1.24997,0.15
105,2.2375,232.565,1.25326,0.15
106,2.23518,198.588,1.25657,0.15
107,2.23575,119.673,1.25989,0.15
108,2.22874,105.957,1.26322,0.15
109,2.23808,170.129,1.26657,0.15
110,2.25272,345.1,1.26992,0.15
111,2.25696,307.216,1.27329,0.15
112,2.26311,224.603,1.27666,0.15
113,2.26696,328.084,1.28005,0.15
114,2.23759,334.318,1.28345,0.15
115,2.22713,192.311,1.28686,0.15
116,2.22724,452.237,1.29027,0.15
117,2.21688,181.805,1.2937,0.15
118,2.20384,136.44,1.29715,0.15
119,2.19426,161.696,1.3006,0.15
120,2.18492,111.829,1.30408,0.15
121,2.19167,121136,1.30756,0.15
