step,energy,beta,lambda,delta
0,2.9816,3.22345,1,0.9
1,3.10864,130.464,0.902725,0.9
2,2.76608,3.82437,0.892,0.9
3,1.91081,1.39137,0.870613,0.9
4,1.99039,10.2548,0.853943,0.9
5,1.84456,7.31786,0.835345,0.9
6,0.963888,1.98259,0.846603,0.9
7,1.59556,97.5463,0.861155,0.9
8,1.31955,2.93303,0.892498,0.9
9,1.3254,26.0959,0.921448,0.9
10,1.15574,2.98169,0.95574,0.9
11,0.678984,6.10057,1.00615,0.9
12,1.32998,11.1251,1.0602,0.9
13,0.832983,2.55967,1.11973,0.9
14,0.825138,10.4665,1.18435,0.9
15,0.364,3.16649,1.2583,0.9
16,0.199715,1.53977,1.33595,0.9
17,0.477928,2.48278,1.41788,0.9
18,0.31855,1.98149,1.51298,0.9
19,0.824741,6.02432,1.61673,0.9
20,1.17651,4.40846,1.72684,0.9
21,0.374144,2.46575,1.85026,0.9
22,0.544739,2.60825,1.9783,0.9
23,0.648794,3.44935,2.12851,0.9
24,0.312464,3.95986,2.289,0.9
25,0.239611,2.9727,2.46095,0.9
26,0.179567,2.53788,2.64702,0.9
27,0.877607,5.52836,2.85911,0.9
28,0.457766,13.4992,3.08029,0.9
29,0.455873,8.5602,3.32738,0.9
30,0.248142,17.6714,3.59392,0.9
31,0.709076,4.558,3.89146,0.9
32,0.725248,9.08867,4.20359,0.9
33,1.05191,29.0934,4.55142,0.9
34,0.198517,2.75838,4.92085,0.9
35,0.517057,19.5038,5.33929,0.9
36,0.043457,2.43406,5.78382,0.9
37,0.140421,28.7179,6.26493,0.9
38,0.347116,4.87706,6.80214,0.9
39,0.407917,8.76605,7.37384,0.9
40,0.306681,3.78578,7.9934,0.9
41,0.582689,130.207,8.68183,0.9
42,0.202253,4.67628,9.42411,0.9
43,0.215479,5.25271,10.2296,0.9
44,0.185553,7.75645,11.1178,0.9
45,0.393576,134.671,12.0733,0.9
46,0.190292,5.98145,13.1371,0.9
47,0.12846,10.1627,14.2864,0.9
48,0.400143,78.105,15.528,0.9
49,0.29822,35.6563,16.8977,0.9
50,0.395742,17.217,18.405,0.9
51,0.07164,7.63651,20.051,0.9
52,0.0707474,17.3985,21.8446,0.9
53,0.140409,10.1435,23.7969,0.9
54,0.0650043,43.896,25.9392,0.9
55,0.0529327,18.1875,28.2933,0.9
56,0.147736,103.389,30.8803,0.9
57,0.226015,795.205,33.7019,0.9
58,0.146114,19.8756,36.7859,0.9
59,0.0827084,15.1968,40.1498,0.9
60,0.103075,65.4566,43.8248,0.9
61,0.0658283,38.8525,47.8564,0.9
62,0.142813,157.935,52.2878,0.9
63,0.0942936,159.6,57.0945,0.9
64,0.121176,107.985,62.4069,0.9
65,0.129189,425.405,68.2298,0.9
66,0.238182,79.3392,74.6013,0.9
67,0.158194,84.2719,81.5517,0.9
68,0.0783138,221.38,89.1182,0.9
69,0.0757389,1105.53,97.4759,0.9
70,0.0710201,290.17,106.636,0.9
71,0.0853386,83.1142,116.629,0.9
72,0.0411587,55.5259,127.588,0.9
73,0.0195675,92.0245,139.599,0.9
74,0.0191917,35.7087,152.758,0.9
75,0.00343323,53.8171,167.184,0.9
